archive_name,archive_sha256,at_csv_data_rows,at_csv_member,at_meta_member,cell,charge_discharge_disagreement_at_percent,charge_discharge_disagreement_et_percent,elapsed_seconds,error,et_csv_data_rows,et_csv_member,et_meta_member,file_id,lab,mapping_method,metadata_conflict_flags,q_charge_at_Ah,q_charge_et_Ah,q_discharge_at_Ah,q_discharge_et_Ah,q_rel_charge_percent,q_rel_discharge_percent,q_rel_end_percent,q_rpt_at_Ah,q_rpt_et_Ah,sampling,serial,serial_internal,stage,status,tp,type,amb_temp_tp,soc_max_tp,dod_tp,c_ch_tp,c_dch_tp,m_0,scale,R_1khz_0,resistance_meter,U_0, volt_meter,condition_group
TP_k06_06.zip,7a5b7f9f742d9a2b85493ab33bc3d943f6458b60fb7996daef54402eafc5c5a4,317750.0,TP_k06_06/TP_k06_06_02_AT_T23.csv,TP_k06_06/TP_k06_06_02_AT_T23_meta.txt,6,0.2201311701561337,0.3017566946476962,28.496,,318808.0,TP_k06_06/TP_k06_06_01_ET_T23.csv,TP_k06_06/TP_k06_06_01_ET_T23_meta.txt,47627458,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.77402010489062,4.888707901188127,4.784540790865577,4.903482195773232,97.65402640911245,97.57434818443552,97.6141271881797,4.779280447878099,4.89609504848068,FF,TP_k06_06,INT018,1,extracted-stage1,6,k,23,1.0,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,13.077,HIOKI BT3563,3.57486,HIOKI BT3563,k|23|1.0
TP_k05_04.zip,1335ee2739f66879d59f14aaa6604743b41b6ea633e5991177f16939db3c012a,318481.0,TP_k05_04/TP_k05_04_02_AT_T23.csv,TP_k05_04/TP_k05_04_02_AT_T23_meta.txt,4,0.3560276999167868,0.3187614394866398,29.313,,319162.0,TP_k05_04/TP_k05_04_01_ET_T23.csv,TP_k05_04/TP_k05_04_01_ET_T23_meta.txt,47627461,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,4.782740152626143,4.859155206750747,4.799798398424616,4.874669045903176,98.4274004251101,98.46408757654054,98.44577323694833,4.79126927552538,4.8669121263269615,FF,TP_k05_04,INT013,1,extracted-stage1,5,k,23,0.5,0.0,0.0,0.0,68.261,KERN FCB 6k0.5,12.258,HIOKI BT3563,3.5777,HIOKI BT3563,k|23|0.5
TP_k02_02.zip,1f5bca647e688ca08e5b7f0f4fd3e91ffed41821884dc71e185f3737ec19df62,328414.0,TP_k02_02/TP_k02_02_09_AT_T23.csv,TP_k02_02/TP_k02_02_09_AT_T23_meta.txt,2,0.641153765749296,0.4178806789719356,23.353,,319620.0,TP_k02_02/TP_k02_02_01_ET_T23.csv,TP_k02_02/TP_k02_02_01_ET_T23_meta.txt,47627464,SIE,exact-archive-serial-plus-internal-serial,,4.777122269012125,4.868634186889966,4.807849472645948,4.889021866573946,98.12037802872396,98.3397007388539,98.2302685105965,4.7924858708290365,4.878828026731956,FF,TP_k02_02,S005,1,extracted-stage1,2,k,10,0.5,0.0,0.0,0.0,68.401,Sartorius BP 310S,12.91,HP 4338B Milliohmmeter,3.575,Fluke 189,k|10|0.5
TP_k11_04.zip,9a7f879e2fdd36eb258c81c0ebc3e9b1722a3b7226bed62d5c0a55edb8b62b0e,301883.0,TP_k11_04/TP_k11_04_02_AT_T23.csv,TP_k11_04/TP_k11_04_02_AT_T23_meta.txt,4,0.2388099373140918,0.0668558424679624,26.589,,313764.0,TP_k11_04/TP_k11_04_01_ET_T23.csv,TP_k11_04/TP_k11_04_01_ET_T23_meta.txt,47627491,HM,exact-archive-serial-plus-internal-serial,,4.641398890371214,4.9125797473679125,4.652496262966075,4.915865192200837,94.4798686038228,94.64247047187942,94.5611967150633,4.646947576668644,4.914222469784375,FF,TP_k11_04,HM028,1,extracted-stage1,11,k,45,1.0,0.0,0.0,0.0,68.61,KERN ABT 220-5DM,12.33,HIOKI 3554,3.576,HIOKI 3554,k|45|1.0
TP_k10_04.zip,ccc37dafc28eb7d646f017b46c4df02cf7c5dfab758b250ac93c03e4abde1cd1,302442.0,TP_k10_04/TP_k10_04_02_AT_T23.csv,TP_k10_04/TP_k10_04_02_AT_T23_meta.txt,4,0.3601130977264293,0.1290510504261898,25.956,,313776.0,TP_k10_04/TP_k10_04_01_ET_T23.csv,TP_k10_04/TP_k10_04_01_ET_T23_meta.txt,47627494,HM,exact-archive-serial-plus-internal-serial,,4.521560650586279,4.822650203521726,4.537872753720635,4.82887790272337,93.75676152677262,93.97364864332944,93.86527505882658,4.529716702153458,4.825764053122548,FF,TP_k10_04,HM025,1,extracted-stage1,10,k,45,0.8,0.0,0.0,0.0,68.01,KERN ABT 220-5DM,12.77,HIOKI 3554,3.574,HIOKI 3554,k|45|0.8
TP_k10_05.zip,115a867d383be40835101737cf853956547cb48303f3f8ae1b2e57732df66a6f,312687.0,TP_k10_05/TP_k10_05_02_AT_T23.csv,TP_k10_05/TP_k10_05_02_AT_T23_meta.txt,5,0.3516999935091312,0.35220413505376,26.633,,322521.0,TP_k10_05/TP_k10_05_01_ET_T23.csv,TP_k10_05/TP_k10_05_01_ET_T23_meta.txt,47627506,HM,exact-archive-serial-plus-internal-serial,,4.576546804154211,4.832117734708828,4.592670873142156,4.849166676720513,94.71099537333568,94.71051789558562,94.71075621403654,4.584608838648183,4.840642205714671,FF,TP_k10_05,HM026,1,extracted-stage1,10,k,45,0.8,0.0,0.0,0.0,68.36,KERN ABT 220-5DM,12.53,HIOKI 3554,3.575,HIOKI 3554,k|45|0.8
TP_k11_05.zip,8f3d6cf7f06c8ff8a1243c9f4a3c2a26ee7fc1afc65e8d7c53a8baabad941171,311122.0,TP_k11_05/TP_k11_05_02_AT_T23.csv,TP_k11_05/TP_k11_05_02_AT_T23_meta.txt,5,0.2113799558275698,0.3334146521495617,25.851,,321110.0,TP_k11_05/TP_k11_05_01_ET_T23.csv,TP_k11_05/TP_k11_05_01_ET_T23_meta.txt,47627509,HM,exact-archive-serial-plus-internal-serial,,4.61228738505024,4.854825024672558,4.622047151182069,4.871038752112512,95.00419400514488,94.88832642067446,94.94616363303376,4.617167268116154,4.862931888392535,FF,TP_k11_05,HM029,1,extracted-stage1,11,k,45,1.0,0.0,0.0,0.0,68.57,KERN ABT 220-5DM,12.92,HIOKI 3554,3.575,HIOKI 3554,k|45|1.0
TP_k11_06.zip,35bfdd5559c2d95165aa47af59d4e4afc39130888618d800d8469854e21a4f2f,310358.0,TP_k11_06/TP_k11_06_02_AT_T23.csv,TP_k11_06/TP_k11_06_02_AT_T23_meta.txt,6,0.2297872212919495,0.3683100231403706,26.55,,321082.0,TP_k11_06/TP_k11_06_01_ET_T23.csv,TP_k11_06/TP_k11_06_01_ET_T23_meta.txt,47627515,HM,exact-archive-serial-plus-internal-serial,,4.619235559098293,4.8896055604798265,4.629862181444578,4.907647693342964,94.47051509498442,94.33974218900856,94.40500822956642,4.624548870271435,4.898626626911396,FF,TP_k11_06,HM030,1,extracted-stage1,11,k,45,1.0,0.0,0.0,0.0,68.73,KERN ABT 220-5DM,11.98,HIOKI 3554,3.574,HIOKI 3554,k|45|1.0
TP_k10_06.zip,80da0d2ff75ef552177e354cfdad12e1a9531ad114b6d49cff60131ba6fdd797,312634.0,TP_k10_06/TP_k10_06_02_AT_T23.csv,TP_k10_06/TP_k10_06_02_AT_T23_meta.txt,6,0.3043719705269487,0.352402745134765,26.901,,322471.0,TP_k10_06/TP_k10_06_01_ET_T23.csv,TP_k10_06/TP_k10_06_01_ET_T23_meta.txt,47627518,HM,exact-archive-serial-plus-internal-serial,,4.567873664454472,4.824982746410981,4.581798182703444,4.842016131119263,94.67129530882244,94.6258347479799,94.64852497733509,4.5748359235789575,4.833499438765122,FF,TP_k10_06,HM027,1,extracted-stage1,10,k,45,0.8,0.0,0.0,0.0,68.34,KERN ABT 220-5DM,12.61,HIOKI 3554,3.576,HIOKI 3554,k|45|0.8
TP_k05_02.zip,104fb479ec51185c1b5e25a4aa4ada1d835ddce545147c90ff7a9b353ffa31e7,318042.0,TP_k05_02/TP_k05_02_07_AT_T23.csv,TP_k05_02/TP_k05_02_07_AT_T23_meta.txt,2,0.2293952345122635,0.2861067363830675,32.409,,319183.0,TP_k05_02/TP_k05_02_01_ET_T23.csv,TP_k05_02/TP_k05_02_01_ET_T23_meta.txt,47628238,INT,exact-archive-serial-plus-internal-serial,,4.773416194376301,4.8818394350686765,4.784378757448271,4.895826715828058,97.7790494313779,97.72361309236132,97.75129161009453,4.778897475912286,4.888833075448368,FF,TP_k05_02,INT005,1,extracted-stage1,5,k,23,0.5,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.042,HIOKI BT3563,3.5762,HIOKI BT3563,k|23|0.5
TP_k05_03.zip,1a52c235c1af92d5efffd585b3579c91be7ef0e4a7be4af562f3cb2d9cf92ecc,318144.0,TP_k05_03/TP_k05_03_07_AT_T23.csv,TP_k05_03/TP_k05_03_07_AT_T23_meta.txt,3,0.272119486459674,0.3374448496625236,27.459,,319132.0,TP_k05_03/TP_k05_03_01_ET_T23.csv,TP_k05_03/TP_k05_03_01_ET_T23_meta.txt,47628244,INT,exact-archive-serial-plus-internal-serial,,4.724406505512501,4.825338912281857,4.737280051947794,4.841649289183521,97.90828357128544,97.8443453665904,97.87626052989324,4.730843278730148,4.833494100732689,FF,TP_k05_03,INT006,1,extracted-stage1,5,k,23,0.5,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,13.023,HIOKI BT3563,3.5764,HIOKI BT3563,k|23|0.5
TP_k04_03.zip,8c512a175cc4b125b3793dd9be2e9064e70a1b6063a683e3a75be1954579ed1d,318453.0,TP_k04_03/TP_k04_03_07_AT_T23.csv,TP_k04_03/TP_k04_03_07_AT_T23_meta.txt,3,0.3292694646823146,0.3214209953143401,29.079,,318837.0,TP_k04_03/TP_k04_03_01_ET_T23.csv,TP_k04_03/TP_k04_03_01_ET_T23_meta.txt,47628247,INT,exact-archive-serial-plus-internal-serial,,4.775902272261154,4.827123824474328,4.791653792580096,4.842664188913036,98.93888049953324,98.94664601254564,98.94276949603672,4.783778032420625,4.834894006693682,FF,TP_k04_03,INT003,1,extracted-stage1,4,k,23,0.05,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.76,HIOKI BT3563,3.5778,HIOKI BT3563,k|23|0.05
TP_k04_02.zip,726ded133b132e73dde5bfa1d7bd6158c981755eadf45394057657673168fe44,318540.0,TP_k04_02/TP_k04_02_07_AT_T23.csv,TP_k04_02/TP_k04_02_07_AT_T23_meta.txt,2,0.3186920623377896,0.3319389289440677,28.843,,319041.0,TP_k04_02/TP_k04_02_01_ET_T23.csv,TP_k04_02/TP_k04_02_01_ET_T23_meta.txt,47628253,INT,exact-archive-serial-plus-internal-serial,,4.8164026626540295,4.851109736982497,4.831776653474338,4.867239228716391,99.28455392249988,99.27140266636523,99.27796738089783,4.824089658064183,4.859174482849444,FF,TP_k04_02,INT002,1,extracted-stage1,4,k,23,0.05,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.458,HIOKI BT3563,3.5774,HIOKI BT3563,k|23|0.05
TP_k05_01.zip,ac7ddb34c2f5934e63918e69b4cf73d379296da8404f42b870c075cccddfa9a0,318081.0,TP_k05_01/TP_k05_01_07_AT_T23.csv,TP_k05_01/TP_k05_01_07_AT_T23_meta.txt,1,0.2934231034577781,0.3120466587887361,33.905,,319104.0,TP_k05_01/TP_k05_01_01_ET_T23.csv,TP_k05_01/TP_k05_01_01_ET_T23_meta.txt,47628256,INT,exact-archive-serial-plus-internal-serial,,4.761486068978599,4.864440285156663,4.775477896800618,4.879643328830176,97.88353417571558,97.86530643717089,97.87440608668096,4.768481982889608,4.872041806993419,FF,TP_k05_01,INT004,1,extracted-stage1,5,k,23,0.5,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.568,HIOKI BT3563,3.5767,HIOKI BT3563,k|23|0.5
TP_k06_02.zip,7278e98b9c8c1d7ac7e258cd7e1eab9e0570d982f55bae55a28394ff5c2328e2,316533.0,TP_k06_02/TP_k06_02_07_AT_T23.csv,TP_k06_02/TP_k06_02_07_AT_T23_meta.txt,2,0.1695386749389818,0.3546601855714003,14.182,,318667.0,TP_k06_02/TP_k06_02_01_ET_T23.csv,TP_k06_02/TP_k06_02_01_ET_T23_meta.txt,47628262,INT,exact-archive-serial-plus-internal-serial,,4.697123501973737,4.830931583092409,4.705093699202616,4.848095410641149,97.23018058076042,97.05035278132816,97.14010723664248,4.701108600588176,4.839513496866779,FF,TP_k06_02,INT008,1,extracted-stage1,6,k,23,1.0,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.926,HIOKI BT3563,3.5773,HIOKI BT3563,k|23|1.0
TP_k06_01.zip,ae34b22b8c213108f1aff5361d4f640fb434229aafbfdae8ac940c1b321b8a03,316752.0,TP_k06_01/TP_k06_01_07_AT_T23.csv,TP_k06_01/TP_k06_01_07_AT_T23_meta.txt,1,0.240676497192663,0.2720998187612996,28.835,,318754.0,TP_k06_01/TP_k06_01_01_ET_T23.csv,TP_k06_01/TP_k06_01_01_ET_T23_meta.txt,47628271,INT,exact-archive-serial-plus-internal-serial,,4.729252039104725,4.879779816955633,4.740647950896516,4.893075778136658,96.91527520713386,96.88482594278996,96.90002986186364,4.734949995000621,4.886427797546146,FF,TP_k06_01,INT007,1,extracted-stage1,6,k,23,1.0,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.176,HIOKI BT3563,3.5781,HIOKI BT3563,k|23|1.0
TP_k06_03.zip,e86f87453b8c520de6575f8342699a6fbe73397b8c350e2666774b618b078e98,316536.0,TP_k06_03/TP_k06_03_07_AT_T23.csv,TP_k06_03/TP_k06_03_07_AT_T23_meta.txt,3,0.180328231546115,0.327415596165703,28.615,,318523.0,TP_k06_03/TP_k06_03_01_ET_T23.csv,TP_k06_03/TP_k06_03_01_ET_T23_meta.txt,47628274,INT,exact-archive-serial-plus-internal-serial,,4.695308600003146,4.854018558433377,4.70378320802255,4.8699374326729625,96.73033886212716,96.58816510586634,96.65913560923384,4.699545904012847,4.86197799555317,FF,TP_k06_03,INT009,1,extracted-stage1,6,k,23,1.0,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.739,HIOKI BT3563,3.5762,HIOKI BT3563,k|23|1.0
TP_k04_01.zip,e92957456ff6c62777816596505a6c4b5dae7a8ec80f5f88bd96f8cd523fa656,318371.0,TP_k04_01/TP_k04_01_07_AT_T23.csv,TP_k04_01/TP_k04_01_07_AT_T23_meta.txt,1,0.3227959193652491,0.3010686941567321,27.176,,318816.0,TP_k04_01/TP_k04_01_01_ET_T23.csv,TP_k04_01/TP_k04_01_01_ET_T23_meta.txt,47628277,INT,exact-archive-serial-plus-internal-serial,,4.759641780689243,4.795529346697467,4.775030547289024,4.809988950950324,99.25164536772276,99.273212391592,99.26244511254669,4.767336163989134,4.802759148823895,FF,TP_k04_01,INT001,1,extracted-stage1,4,k,23,0.05,0.0,0.0,0.0,68.2,KERN FCB 6k0.5,12.584,HIOKI BT3563,3.5769,HIOKI BT3563,k|23|0.05
TP_k09_01.zip,2454ed7c42f56b7b73aa5e341ffe0940023c5e3a8ab5d83ca063a1baea885f2a,303328.0,TP_k09_01/TP_k09_01_08_AT_T23.csv,TP_k09_01/TP_k09_01_08_AT_T23_meta.txt,1,0.3833018293722911,0.0314898329225749,26.581,,313678.0,TP_k09_01/TP_k09_01_01_ET_T23.csv,TP_k09_01/TP_k09_01_01_ET_T23_meta.txt,47628292,HM,exact-archive-serial-plus-internal-serial,,4.594187410532586,4.8530111157568125,4.611830828694238,4.854539561501384,94.66673990537804,95.0003758393086,94.83358413769284,4.603009119613413,4.853775338629099,FF,TP_k09_01,HM007,1,extracted-stage1,9,k,45,0.5,0.0,0.0,0.0,68.24,KERN ABT 220-5DM,12.27,HIOKI 3554,3.577,HIOKI 3554,k|45|0.5
TP_k08_01.zip,93024ab2886f5df16965ea1a634a6aa062a096127e27aeeaea126a6e41c2bcec,305375.0,TP_k08_01/TP_k08_01_08_AT_T23.csv,TP_k08_01/TP_k08_01_08_AT_T23_meta.txt,1,0.3536324107736015,0.0262320522198584,14.377,,314068.0,TP_k08_01/TP_k08_01_01_ET_T23.csv,TP_k08_01/TP_k08_01_01_ET_T23_meta.txt,47628304,HM,exact-archive-serial-plus-internal-serial,,4.760342235325895,4.91848980851889,4.777206166496928,4.919780198581787,96.7846314753142,97.10202435210503,96.94334872837592,4.768774200911412,4.9191350035503385,FF,TP_k08_01,HM004,1,extracted-stage1,8,k,45,0.2,0.0,0.0,0.0,68.69,KERN ABT 220-5DM,11.85,HIOKI 3554,3.575,HIOKI 3554,k|45|0.2
TP_k10_01.zip,0f81214c04a8a9702c33670d7c82759a756f95b263bae3e3ac85658062ef2bbb,301630.0,TP_k10_01/TP_k10_01_08_AT_T23.csv,TP_k10_01/TP_k10_01_08_AT_T23_meta.txt,1,0.314146304537505,0.0438467060126397,25.374,,314074.0,TP_k10_01/TP_k10_01_01_ET_T23.csv,TP_k10_01/TP_k10_01_01_ET_T23_meta.txt,47628307,HM,exact-archive-serial-plus-internal-serial,,4.561636721654693,4.911841495845553,4.5759894791708655,4.909688287200595,92.87019390818976,93.203258771037,93.03668983012057,4.568813100412779,4.910764891523074,FF,TP_k10_01,HM010,1,extracted-stage1,10,k,45,0.8,0.0,0.0,0.0,68.7,KERN ABT 220-5DM,12.18,HIOKI 3554,3.575,HIOKI 3554,k|45|0.8
TP_k07_03.zip,ebd0c6bb8f8bed2f7ad182d7827bb32a266c0b177ece91d3080524c3473ad698,314590.0,TP_k07_03/TP_k07_03_08_AT_T23.csv,TP_k07_03/TP_k07_03_08_AT_T23_meta.txt,3,0.3380680107177609,0.3792444983366823,14.496,,321277.0,TP_k07_03/TP_k07_03_01_ET_T23.csv,TP_k07_03/TP_k07_03_01_ET_T23_meta.txt,47628322,HM,exact-archive-serial-plus-internal-serial,,4.73995264973335,4.840695614786855,4.756004045682757,4.859088563710597,97.91883288951766,97.87852152361016,97.89863898690456,4.747978347708054,4.849892089248726,FF,TP_k07_03,HM003,1,extracted-stage1,7,k,45,0.05,0.0,0.0,0.0,68.29,KERN ABT 220-5DM,12.93,HIOKI 3554,3.577,HIOKI 3554,k|45|0.05
TP_k07_02.zip,2938a217e93a16eb9cf8c8878a6ea5b05be280a0424409022d23341c1503eae5,313903.0,TP_k07_02/TP_k07_02_08_AT_T23.csv,TP_k07_02/TP_k07_02_08_AT_T23_meta.txt,2,0.2658884274053147,0.3499840833711144,14.896,,322178.0,TP_k07_02/TP_k07_02_01_ET_T23.csv,TP_k07_02/TP_k07_02_01_ET_T23_meta.txt,47628328,HM,exact-archive-serial-plus-internal-serial,,4.775275928109975,4.860591434268958,4.787989736452023,4.877632551245122,98.244750514156,98.16216547984504,98.20338573838173,4.781632832281,4.869111992757039,FF,TP_k07_02,HM002,1,extracted-stage1,7,k,45,0.05,0.0,0.0,0.0,68.4,KERN ABT 220-5DM,12.64,HIOKI 3554,3.574,HIOKI 3554,k|45|0.05
TP_k09_02.zip,96b814786857c0252d20352695cd40a6496c3c9dc56329462cacd1f660b0f200,312377.0,TP_k09_02/TP_k09_02_08_AT_T23.csv,TP_k09_02/TP_k09_02_08_AT_T23_meta.txt,2,0.2660878526599366,0.3549110331756335,25.755,,320438.0,TP_k09_02/TP_k09_02_01_ET_T23.csv,TP_k09_02/TP_k09_02_01_ET_T23_meta.txt,47628331,HM,exact-archive-serial-plus-internal-serial,,4.599286531140924,4.852554196984383,4.611540977706174,4.869807063383503,94.78073493747164,94.69658484790388,94.73858522819968,4.605413754423549,4.861180630183943,FF,TP_k09_02,HM008,1,extracted-stage1,9,k,45,0.5,0.0,0.0,0.0,68.37,KERN ABT 220-5DM,12.26,HIOKI 3554,3.575,HIOKI 3554,k|45|0.5
TP_k07_01.zip,589f5b013387b4ebc0ec83f51d7df1a9acd9ae1b757fc8904c9119d3bb89f522,314152.0,TP_k07_01/TP_k07_01_08_AT_T23.csv,TP_k07_01/TP_k07_01_08_AT_T23_meta.txt,1,0.2394938379604273,0.3780958065018622,4.06,,320951.0,TP_k07_01/TP_k07_01_01_ET_T23.csv,TP_k07_01/TP_k07_01_01_ET_T23_meta.txt,47628334,HM,exact-archive-serial-plus-internal-serial,,4.739856987334239,4.834042191762341,4.751222262313663,4.85235412089199,98.0516263472296,97.9158186715413,97.98359413860378,4.745539624823951,4.8431981563271655,FF,TP_k07_01,HM001,1,extracted-stage1,7,k,45,0.05,0.0,0.0,0.0,68.29,KERN ABT 220-5DM,12.56,HIOKI 3554,3.575,HIOKI 3554,k|45|0.05
TP_k08_02.zip,d6ebc478e3c292f56a26e688539f1a0f6bc117b0146470a306e35e8e5912c85e,314421.0,TP_k08_02/TP_k08_02_08_AT_T23.csv,TP_k08_02/TP_k08_02_08_AT_T23_meta.txt,2,0.3006942557948618,0.3587324883879913,25.075,,320691.0,TP_k08_02/TP_k08_02_01_ET_T23.csv,TP_k08_02/TP_k08_02_01_ET_T23_meta.txt,47628343,HM,exact-archive-serial-plus-internal-serial,,4.731709477058724,4.893888061179031,4.745958879224038,4.911475573660407,96.68609943478693,96.63000065959784,96.65799973605937,4.738834178141381,4.902681817419719,FF,TP_k08_02,HM005,1,extracted-stage1,8,k,45,0.2,0.0,0.0,0.0,68.66,KERN ABT 220-5DM,12.43,HIOKI 3554,3.574,HIOKI 3554,k|45|0.2
TP_k08_03.zip,eaaab94781d15da0c5852d83abed411033708b484208276afd2d27a3d7af1fcf,314100.0,TP_k08_03/TP_k08_03_08_AT_T23.csv,TP_k08_03/TP_k08_03_08_AT_T23_meta.txt,3,0.3595435478458488,0.3522870076427201,36.589,,320727.0,TP_k08_03/TP_k08_03_01_ET_T23.csv,TP_k08_03/TP_k08_03_01_ET_T23_meta.txt,47628346,HM,exact-archive-serial-plus-internal-serial,,4.732766771133381,4.889254609162233,4.749813774393745,4.9065092107807455,96.79935183298493,96.8063763939808,96.80287030013676,4.741290272763563,4.897881909971489,FF,TP_k08_03,HM006,1,extracted-stage1,8,k,45,0.2,0.0,0.0,0.0,68.68,KERN ABT 220-5DM,12.01,HIOKI 3554,3.575,HIOKI 3554,k|45|0.2
TP_k09_03.zip,e84c4eca216ad602830cb5ec1b89b0ede7549ef7812e78e1d9a090a95e3c3925,313218.0,TP_k09_03/TP_k09_03_08_AT_T23.csv,TP_k09_03/TP_k09_03_08_AT_T23_meta.txt,3,0.3155680714325777,0.3816658206805085,23.973,,321350.0,TP_k09_03/TP_k09_03_01_ET_T23.csv,TP_k09_03/TP_k09_03_01_ET_T23_meta.txt,47628352,HM,exact-archive-serial-plus-internal-serial,,4.557558826811822,4.833791909367646,4.571963755984588,4.852276114875846,94.28537496575932,94.2230748569338,94.25416546679116,4.564761291398205,4.843034012121747,FF,TP_k09_03,HM009,1,extracted-stage1,9,k,45,0.5,0.0,0.0,0.0,68.25,KERN ABT 220-5DM,12.67,HIOKI 3554,3.575,HIOKI 3554,k|45|0.5
TP_k10_02.zip,66abc52ebe11f43d88e0e47201e72d984bdbdecfc7504798c8980c0c69746388,311097.0,TP_k10_02/TP_k10_02_08_AT_T23.csv,TP_k10_02/TP_k10_02_08_AT_T23_meta.txt,2,0.2301452163544274,0.3242724255012336,24.214,,321282.0,TP_k10_02/TP_k10_02_01_ET_T23.csv,TP_k10_02/TP_k10_02_01_ET_T23_meta.txt,47628358,HM,exact-archive-serial-plus-internal-serial,,4.501519750967093,4.891086623624712,4.511891718630904,4.906972826139614,92.03516717990742,91.94857763621393,91.99180221155729,4.506705734798999,4.899029724882164,FF,TP_k10_02,HM011,1,extracted-stage1,10,k,45,0.8,0.0,0.0,0.0,68.71,KERN ABT 220-5DM,12.21,HIOKI 3554,3.574,HIOKI 3554,k|45|0.8
TP_k11_01.zip,cb508fe84395b1f9dcf2911bf293f3999253fa19e8b665c0a66f68a8f0db26a1,298987.0,TP_k11_01/TP_k11_01_08_AT_T23.csv,TP_k11_01/TP_k11_01_08_AT_T23_meta.txt,1,0.2720960519665935,0.0313677876117477,24.881,,313043.0,TP_k11_01/TP_k11_01_01_ET_T23.csv,TP_k11_01/TP_k11_01_01_ET_T23_meta.txt,47628388,HM,exact-archive-serial-plus-internal-serial,,4.459270495617674,4.823027166088119,4.471420524457153,4.821514526411004,92.45791786063104,92.73892051893392,92.59839715370322,4.465345510037414,4.822270846249562,FF,TP_k11_01,HM013,1,extracted-stage1,11,k,45,1.0,0.0,0.0,0.0,68.14,KERN ABT 220-5DM,12.55,HIOKI 3554,3.576,HIOKI 3554,k|45|1.0
TP_k10_03.zip,36e3a4469fb5381c0ae9e4834f0f1c3e7927f308749a8de1e8a135688ced9dbf,310329.0,TP_k10_03/TP_k10_03_08_AT_T23.csv,TP_k10_03/TP_k10_03_08_AT_T23_meta.txt,3,0.2796430233373803,0.3074550837890458,23.568,,321597.0,TP_k10_03/TP_k10_03_01_ET_T23.csv,TP_k10_03/TP_k10_03_01_ET_T23_meta.txt,47628403,HM,exact-archive-serial-plus-internal-serial,,4.498061509630301,4.856986327532869,4.510657636922999,4.8719423704729845,92.61013324521988,92.58437998487835,92.59723682012208,4.50435957327665,4.864464349002927,FF,TP_k10_03,HM012,1,extracted-stage1,10,k,45,0.8,0.0,0.0,0.0,68.64,KERN ABT 220-5DM,12.57,HIOKI 3554,3.576,HIOKI 3554,k|45|0.8
TP_k11_02.zip,5f82caa1b4ef253185a8441b65af0b5845d9c7d2204de72af83d5882f69c13e0,308765.0,TP_k11_02/TP_k11_02_08_AT_T23.csv,TP_k11_02/TP_k11_02_08_AT_T23_meta.txt,2,0.2574165790164294,0.3140388831934,24.081,,321651.0,TP_k11_02/TP_k11_02_01_ET_T23.csv,TP_k11_02/TP_k11_02_01_ET_T23_meta.txt,47628406,HM,exact-archive-serial-plus-internal-serial,,4.49956151708369,4.863863621682036,4.511159061412637,4.87916206621179,92.51002633021272,92.45765974146308,92.48380192297527,4.505360289248163,4.871512843946913,FF,TP_k11_02,HM014,1,extracted-stage1,11,k,45,1.0,0.0,0.0,0.0,68.66,KERN ABT 220-5DM,12.31,HIOKI 3554,3.575,HIOKI 3554,k|45|1.0
TP_k11_03.zip,826a7de6350722c9b7c6244edf671689a38d732ce00c6f255fc4471187937acb,308792.0,TP_k11_03/TP_k11_03_08_AT_T23.csv,TP_k11_03/TP_k11_03_08_AT_T23_meta.txt,3,0.2610035611680246,0.3354066469257625,18.585,,321297.0,TP_k11_03/TP_k11_03_01_ET_T23.csv,TP_k11_03/TP_k11_03_01_ET_T23_meta.txt,47628409,HM,exact-archive-serial-plus-internal-serial,,4.500390056660254,4.874711894749543,4.512151583977161,4.89108946819799,92.32114951260066,92.25248512249276,92.28675974131458,4.506270820318708,4.882900681473767,FF,TP_k11_03,HM015,1,extracted-stage1,11,k,45,1.0,0.0,0.0,0.0,68.66,KERN ABT 220-5DM,12.48,HIOKI 3554,3.577,HIOKI 3554,k|45|1.0
TP_z04_01.zip,2342f70feda9bec97ae412ec24ba7e1539b769d487abb61f9b0ce83b26c41bac,,,,1,,,3.249,CapacityExtractionError: expected exactly one *_AT_T23.csv; found 0,,,,47629486,INT,archive-serial-plus-complement-of-exactly-mapped-twin-stage,archive_internal_serial_conflicts_with_experiments_meta,,,,,,,,,,cLH,TP_z04_01,INT019,1,missing-endpoint,4,z,23,0.8,0.5,0.8,0.3,68.2,KERN FCB 6k0.5,12.024,HIOKI BT3563,3.5747,HIOKI BT3563,z|23|0.8|0.5|0.8|0.3
