scope,outer_heldout_group,nested_heldout_group,candidate_group,file_id,serial_internal,serial,type,source_distance,target_distance,source_uncertainty_normalized,provenance_compatibility,applicability,borrow_allowed,centered_source_feature
nested_validation,k|45|0.65,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632804,TP_z12_01,TP_z12_01,z,0.4343319824658965,1.1430942493118919,0.9442543873185116,1.0,0.14354353531781422,False,0.0
nested_validation,k|45|0.65,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632831,TP_z12_02,TP_z12_02,z,0.4343319824658965,1.1430942493118919,0.9337244472045942,1.0,0.14496986214271343,False,0.0
nested_validation,k|45|0.65,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632834,TP_z12_03,TP_z12_03,z,0.4343319824658965,1.1430942493118919,0.9533208462311606,1.0,0.1423140488559992,False,0.0
nested_validation,k|45|0.65,z|45|0.41|0.05|1|1,z|45|0.41|0.05|1|1,47632627,TP_z14_02,TP_z14_02,z,0.3496439368314625,1.210429948041776,0.8968057387497814,1.0,0.13676080770753946,False,0.0
nested_validation,k|45|0.65,z|45|0.41|0.05|1|1,z|45|0.41|0.05|1|1,47632645,TP_z14_03,TP_z14_03,z,0.3496439368314625,1.210429948041776,1.0124651235188196,1.0,0.12246446718738853,False,0.0
nested_validation,k|45|0.65,z|45|0.41|0.05|1|1,z|45|0.41|0.05|1|1,47632654,TP_z14_01,TP_z14_01,z,0.3496439368314625,1.210429948041776,0.9830712214245206,1.0,0.1261093293662548,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632591,TP_z21_01,TP_z21_01,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632621,TP_z18_02,TP_z18_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632624,TP_z18_03,TP_z18_03,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632630,TP_z18_01,TP_z18_01,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632636,TP_z21_03,TP_z21_03,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632639,TP_z21_02,TP_z21_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632666,TP_z24_02,TP_z24_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632669,TP_z22_03,TP_z22_03,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632747,TP_z24_01,TP_z24_01,z,0.7420472914420315,1.2997704113151656,1.124929313751542,0.5,0.028271035870821037,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632786,TP_z24_03,TP_z24_03,z,0.7420472914420315,1.2997704113151656,1.125425414363924,0.5,0.02825525934890279,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632795,TP_z22_02,TP_z22_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632798,TP_z22_01,TP_z22_01,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47629771,TP_z20_02,TP_z20_02,z,0.6693819531966643,1.3232955494186138,0.7372229268950524,0.5,0.042253025726858295,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47629825,TP_z23_01,TP_z23_01,z,0.6693819531966643,1.3232955494186138,0.7375268799550213,0.5,0.04224355672899485,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47629960,TP_z23_02,TP_z23_02,z,0.6693819531966643,1.3232955494186138,0.7375268799550213,0.5,0.04224355672899485,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630290,TP_z20_03,TP_z20_03,z,0.6693819531966643,1.3232955494186138,0.7372229268950524,0.5,0.042253025726858295,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630314,139,TP_z02_03,z,0.6693819531966643,1.3232955494186138,0.8628189652321777,0.5,0.038213792271028106,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630320,TP_z20_01,TP_z20_01,z,0.6693819531966643,1.3232955494186138,0.7375268799550213,0.5,0.04224355672899485,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47630323,TP_z23_03,TP_z23_03,z,0.6693819531966643,1.3232955494186138,0.7346451283169946,0.5,0.042333259587684045,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47631133,025,TP_z02_02,z,0.6693819531966643,1.3232955494186138,0.8608424803305057,0.5,0.03827894094065353,False,0.0
nested_validation,k|45|0.65,z|45|0.8|0.6|1|2,z|45|0.8|0.6|1|2,47631268,117,TP_z02_01,z,0.6693819531966643,1.3232955494186138,0.8420544234480628,0.5,0.03889621565743587,False,0.0
outer_train_fit,k|45|0.65,,z|23|0.25|0.05|0.4|0.3,47632648,INT161,TP_z05_02,z,0.6064468466220085,0.0,0.1075405724532581,1.0,0.6882795057859648,True,3.808591723791903
outer_train_fit,k|45|0.65,,z|23|0.25|0.05|0.4|0.3,47632660,INT200,TP_z05_03,z,0.6064468466220085,0.0,0.1210175864974995,1.0,0.6872202743576088,True,3.7975540976372852
outer_train_fit,k|45|0.65,,z|23|0.25|0.05|0.4|0.3,47632663,INT073,TP_z05_01,z,0.6064468466220085,0.0,0.1544962668535451,1.0,0.6840581666497175,True,3.752842132058285
outer_train_fit,k|45|0.65,,z|23|0.69|0.2|1|0.5,47632750,INT059,TP_z04_01,z,0.6281472457559458,0.0,0.6673106758046793,1.0,0.5394416092509513,True,0.41944810048717984
outer_train_fit,k|45|0.65,,z|23|0.69|0.2|1|0.5,47632810,INT037,TP_z04_02,z,0.6281472457559458,0.0,0.6677168041909525,1.0,0.5392953884593149,True,0.413131000867733
outer_train_fit,k|45|0.65,,z|23|0.69|0.2|1|0.5,47639014,INT027,TP_z04_03,z,0.6281472457559458,0.0,0.6670338054970545,1.0,0.5395412642078614,True,0.4188553796891378
outer_train_fit,k|45|0.65,,z|23|0.8|0.25|0.2|1.4,47632675,INT163,TP_z07_02,z,0.4343319824658965,0.0,0.4245437059242428,1.0,0.7567192621715122,True,1.3458373142304572
outer_train_fit,k|45|0.65,,z|23|0.8|0.25|0.2|1.4,47632744,INT078,TP_z07_03,z,0.4343319824658965,0.0,0.4238110787336789,1.0,0.7569544597375655,True,1.3490598379486152
outer_train_fit,k|45|0.65,,z|23|0.8|0.25|0.2|1.4,47632753,INT065,TP_z07_01,z,0.4343319824658965,0.0,0.4240347772004693,1.0,0.7568826804615599,True,1.348276615884974
outer_train_fit,k|45|0.65,,z|23|0.8|0.25|0.2|1.4,47632804,TP_z12_01,TP_z12_01,z,0.4343319824658965,0.0,0.9442543873185116,1.0,0.5302257366117977,True,-0.7737949856866343
outer_train_fit,k|45|0.65,,z|23|0.8|0.25|0.2|1.4,47632831,TP_z12_02,TP_z12_02,z,0.4343319824658965,0.0,0.9337244472045942,1.0,0.5354943486026262,True,-0.7672342860696386
outer_train_fit,k|45|0.65,,z|23|0.8|0.25|0.2|1.4,47632834,TP_z12_03,TP_z12_03,z,0.4343319824658965,0.0,0.9533208462311606,1.0,0.5256842198975358,True,-0.7661206960003645
outer_train_fit,k|45|0.65,,z|45|0.41|0.05|1|1,47632627,TP_z14_02,TP_z14_02,z,0.3496439368314625,0.0,0.8968057387497814,1.0,0.5919215622414634,True,-0.09103590247577288
outer_train_fit,k|45|0.65,,z|45|0.41|0.05|1|1,47632645,TP_z14_03,TP_z14_03,z,0.3496439368314625,0.0,1.0124651235188196,1.0,0.5300448275477039,True,-0.1869300312950965
outer_train_fit,k|45|0.65,,z|45|0.41|0.05|1|1,47632654,TP_z14_01,TP_z14_01,z,0.3496439368314625,0.0,0.9830712214245206,1.0,0.545820345045985,True,-0.16120948198257584
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632591,TP_z21_01,TP_z21_01,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632621,TP_z18_02,TP_z18_02,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632624,TP_z18_03,TP_z18_03,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632630,TP_z18_01,TP_z18_01,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632636,TP_z21_03,TP_z21_03,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632639,TP_z21_02,TP_z21_02,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632666,TP_z24_02,TP_z24_02,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632669,TP_z22_03,TP_z22_03,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632747,TP_z24_01,TP_z24_01,z,0.7420472914420315,0.0,1.124929313751542,0.5,0.1531229104579489,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632786,TP_z24_03,TP_z24_03,z,0.7420472914420315,0.0,1.125425414363924,0.5,0.15303746091998138,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632795,TP_z22_02,TP_z22_02,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|0.2|0.44,47632798,TP_z22_01,TP_z22_01,z,0.7420472914420315,0.0,1.11107034407233,0.5,0.1555139224337192,False,0.0
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47629771,TP_z20_02,TP_z20_02,z,0.6693819531966643,0.0,0.7372229268950524,0.5,0.2434196910370597,True,-1.70561421729418
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47629825,TP_z23_01,TP_z23_01,z,0.6693819531966643,0.0,0.7375268799550213,0.5,0.2433651401381667,True,-1.6995884498644516
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47629960,TP_z23_02,TP_z23_02,z,0.6693819531966643,0.0,0.7375268799550213,0.5,0.2433651401381667,True,-1.6995884498644516
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47630290,TP_z20_03,TP_z20_03,z,0.6693819531966643,0.0,0.7372229268950524,0.5,0.2434196910370597,True,-1.70561421729418
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47630314,139,TP_z02_03,z,0.6693819531966643,0.0,0.8628189652321777,0.5,0.2201496661588237,True,-0.6719555984520007
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47630320,TP_z20_01,TP_z20_01,z,0.6693819531966643,0.0,0.7375268799550213,0.5,0.2433651401381667,True,-1.6995884498644516
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47630323,TP_z23_03,TP_z23_03,z,0.6693819531966643,0.0,0.7346451283169946,0.5,0.2438819183279328,True,-1.7119998284434943
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47631133,025,TP_z02_02,z,0.6693819531966643,0.0,0.8608424803305057,0.5,0.22052498765968406,True,-0.6747261546461394
outer_train_fit,k|45|0.65,,z|45|0.8|0.6|1|2,47631268,117,TP_z02_01,z,0.6693819531966643,0.0,0.8420544234480628,0.5,0.22408110744659518,True,-0.6975805755871279
nested_validation,k|45|0.9,z|23|0.25|0.05|0.4|0.3,z|23|0.25|0.05|0.4|0.3,47632648,INT161,TP_z05_02,z,0.6064468466220085,1.1931579293210106,0.1075405724532581,1.0,0.16576467623344174,False,0.0
nested_validation,k|45|0.9,z|23|0.25|0.05|0.4|0.3,z|23|0.25|0.05|0.4|0.3,47632660,INT200,TP_z05_03,z,0.6064468466220085,1.1931579293210106,0.1210175864974995,1.0,0.16550957179795925,False,0.0
nested_validation,k|45|0.9,z|23|0.25|0.05|0.4|0.3,z|23|0.25|0.05|0.4|0.3,47632663,INT073,TP_z05_01,z,0.6064468466220085,1.1931579293210106,0.1544962668535451,1.0,0.16474801235007866,False,0.0
nested_validation,k|45|0.9,z|23|0.69|0.2|1|0.5,z|23|0.69|0.2|1|0.5,47632750,INT059,TP_z04_01,z,0.6281472457559458,1.1430942493118919,0.6673106758046793,1.0,0.1460384706789609,False,0.0
nested_validation,k|45|0.9,z|23|0.69|0.2|1|0.5,z|23|0.69|0.2|1|0.5,47632810,INT037,TP_z04_02,z,0.6281472457559458,1.1430942493118919,0.6677168041909525,1.0,0.14599888555904086,False,0.0
nested_validation,k|45|0.9,z|23|0.69|0.2|1|0.5,z|23|0.69|0.2|1|0.5,47639014,INT027,TP_z04_03,z,0.6281472457559458,1.1430942493118919,0.6670338054970545,1.0,0.14606544942374652,False,0.0
nested_validation,k|45|0.9,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632675,INT163,TP_z07_02,z,0.4343319824658965,1.1430942493118919,0.4245437059242428,1.0,0.20486021449900682,True,0.3643471689657197
nested_validation,k|45|0.9,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632744,INT078,TP_z07_03,z,0.4343319824658965,1.1430942493118919,0.4238110787336789,1.0,0.20492388754955537,True,0.3652195755940848
nested_validation,k|45|0.9,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632753,INT065,TP_z07_01,z,0.4343319824658965,1.1430942493118919,0.4240347772004693,1.0,0.20490445535241944,True,0.36500754049998996
nested_validation,k|45|0.9,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632804,TP_z12_01,TP_z12_01,z,0.4343319824658965,1.1430942493118919,0.9442543873185116,1.0,0.14354353531781422,False,0.0
nested_validation,k|45|0.9,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632831,TP_z12_02,TP_z12_02,z,0.4343319824658965,1.1430942493118919,0.9337244472045942,1.0,0.14496986214271343,False,0.0
nested_validation,k|45|0.9,z|23|0.8|0.25|0.2|1.4,z|23|0.8|0.25|0.2|1.4,47632834,TP_z12_03,TP_z12_03,z,0.4343319824658965,1.1430942493118919,0.9533208462311606,1.0,0.1423140488559992,False,0.0
nested_validation,k|45|0.9,z|45|0.41|0.05|1|1,z|45|0.41|0.05|1|1,47632627,TP_z14_02,TP_z14_02,z,0.3496439368314625,1.210429948041776,0.8968057387497814,1.0,0.13676080770753946,False,0.0
nested_validation,k|45|0.9,z|45|0.41|0.05|1|1,z|45|0.41|0.05|1|1,47632645,TP_z14_03,TP_z14_03,z,0.3496439368314625,1.210429948041776,1.0124651235188196,1.0,0.12246446718738853,False,0.0
nested_validation,k|45|0.9,z|45|0.41|0.05|1|1,z|45|0.41|0.05|1|1,47632654,TP_z14_01,TP_z14_01,z,0.3496439368314625,1.210429948041776,0.9830712214245206,1.0,0.1261093293662548,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632591,TP_z21_01,TP_z21_01,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
nested_validation,k|45|0.9,z|45|0.8|0.6|0.2|0.44,z|45|0.8|0.6|0.2|0.44,47632621,TP_z18_02,TP_z18_02,z,0.7420472914420315,1.2997704113151656,1.11107034407233,0.5,0.02871248767664423,False,0.0
