file_id,serial_internal,serial,condition_group,lab,type,tp,cell,sampling,source_prediction,source_prediction_center,source_prediction_centered,source_uncertainty_normalized,source_distance,provenance_compatibility,wrong_property_mass_prediction
47632450,047,TP_z01_02,z|45|0.47|0.15|0.7|1.9,SIE,z,1,2,cLH,92.57355288942689,91.5645794158821,1.008973473544799,1.2795374122899206,0.3606937759374287,1.0,68.26872833333336
47632447,182,TP_z01_03,z|45|0.47|0.15|0.7|1.9,SIE,z,1,3,cLH,92.57355288942689,91.5645794158821,1.008973473544799,1.2795374122899206,0.3606937759374287,1.0,68.26872833333336
47632597,TP_z13_01,TP_z13_01,z|45|0.52|0.05|0.3|0.7,HM,z,13,1,cLH,91.48940775406909,91.5645794158821,-0.07517166181300183,0.5563349193859601,0.43057399172590605,1.0,68.36202366666649
47632603,TP_z13_02,TP_z13_02,z|45|0.52|0.05|0.3|0.7,HM,z,13,2,cLH,91.48940775406909,91.5645794158821,-0.07517166181300183,0.5563349193859601,0.43057399172590605,1.0,68.36202366666649
47632588,TP_z13_03,TP_z13_03,z|45|0.52|0.05|0.3|0.7,HM,z,13,3,cLH,91.47340683901737,91.5645794158821,-0.09117257686472158,0.5558113006381298,0.43057399172590605,1.0,68.35758033333315
47632537,183,TP_z03_01,z|45|0.8|0.6|0.24|2,SIE,z,3,1,pi,90.14374857922407,91.5645794158821,-1.420830836658027,1.0935571564647364,0.6173461560586306,0.5,68.29633449999997
47632561,075,TP_z03_02,z|45|0.8|0.6|0.24|2,SIE,z,3,2,pi,90.14487318441941,91.5645794158821,-1.4197062314626834,1.0906430272280305,0.6173461560586306,0.5,68.30040449999997
47632555,010,TP_z03_03,z|45|0.8|0.6|0.24|2,SIE,z,3,3,pi,90.14374857922407,91.5645794158821,-1.420830836658027,1.0935571564647364,0.6173461560586306,0.5,68.30313049999995
47632678,TP_z16_01,TP_z16_01,z|45|0.8|0.6|0.24|2,HM,z,16,1,pi,86.68076366215892,91.5645794158821,-4.8838157537231695,1.0960712282093266,0.6173461560586306,0.5,68.3294736666664
47632672,TP_z16_02,TP_z16_02,z|45|0.8|0.6|0.24|2,HM,z,16,2,pi,86.62342885624706,91.5645794158821,-4.941150559635034,1.1062735391952612,0.6173461560586306,0.5,68.33485399999975
47632684,TP_z16_03,TP_z16_03,z|45|0.8|0.6|0.24|2,HM,z,16,3,pi,86.66581026005092,91.5645794158821,-4.898769155831175,1.0979640580725893,0.6173461560586306,0.5,68.32927099999972
47632735,TP_z19_01,TP_z19_01,z|45|0.8|0.6|0.24|2,HM,z,19,1,pi,86.66581026005092,91.5645794158821,-4.898769155831175,1.0979640580725893,0.6173461560586306,0.5,68.32943999999975
47639017,TP_z19_02,TP_z19_02,z|45|0.8|0.6|0.24|2,HM,z,19,2,pi,86.66581026005092,91.5645794158821,-4.898769155831175,1.0979640580725893,0.6173461560586306,0.5,68.32927099999972
47632789,TP_z19_03,TP_z19_03,z|45|0.8|0.6|0.24|2,HM,z,19,3,pi,86.68076366215892,91.5645794158821,-4.8838157537231695,1.0960712282093266,0.6173461560586306,0.5,68.32948366666646
47632630,TP_z18_01,TP_z18_01,z|45|0.8|0.6|0.2|0.44,HM,z,18,1,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35221666666635
47632621,TP_z18_02,TP_z18_02,z|45|0.8|0.6|0.2|0.44,HM,z,18,2,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35145999999968
47632624,TP_z18_03,TP_z18_03,z|45|0.8|0.6|0.2|0.44,HM,z,18,3,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35221666666635
47632591,TP_z21_01,TP_z21_01,z|45|0.8|0.6|0.2|0.44,HM,z,21,1,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.36558733333328
47632639,TP_z21_02,TP_z21_02,z|45|0.8|0.6|0.2|0.44,HM,z,21,2,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35145999999968
47632636,TP_z21_03,TP_z21_03,z|45|0.8|0.6|0.2|0.44,HM,z,21,3,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.36451166666662
47632798,TP_z22_01,TP_z22_01,z|45|0.8|0.6|0.2|0.44,HM,z,22,1,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35431999999977
47632795,TP_z22_02,TP_z22_02,z|45|0.8|0.6|0.2|0.44,HM,z,22,2,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35221666666635
47632669,TP_z22_03,TP_z22_03,z|45|0.8|0.6|0.2|0.44,HM,z,22,3,pi,86.72681698306566,91.5645794158821,-4.837762432816433,1.11107034407233,0.7420472914420315,0.5,68.35145999999968
47632747,TP_z24_01,TP_z24_01,z|45|0.8|0.6|0.2|0.44,HM,z,24,1,pi,86.65513586111415,91.5645794158821,-4.909443554767947,1.124929313751542,0.7420472914420315,0.5,68.35909599999971
