composition_key,experimental_prediction,experimental_ensemble_sd,experimental_distance,hse_prediction_calibrated,hse_ensemble_sd,hse_distance,hse_contract_eligible,contract_fusion_prediction,retrieval_routed_prediction,exact_lookup_available,exact_lookup_sources,exact_lookup_dois
Br:0.02500000|C:0.08333333|Ge:0.08333333|H:0.50000000|I:0.22500000|N:0.08333333,2.399640011111111,0.029433801686642135,1.6742648521638932,2.6259986117977028,0.013291856258259717,1.1348481796639518,False,2.399640011111111,2.399640011111111,False,0,0
Br:0.02500000|C:0.08333333|H:0.41666667|I:0.22500000|N:0.16666667|Pb:0.08333333,1.6256927500000018,0.029739169611249842,1.9063664551496176,2.642720852765083,0.031944753052424155,1.7765992566480844,False,1.6256927500000018,1.6256927500000018,False,0,0
Br:0.02500000|C:0.08333333|H:0.42500000|I:0.22500000|N:0.15833333|Pb:0.08333333,1.6174040277777795,0.033921596214756246,1.8722872608398957,2.6382768507151946,0.02912890288984983,1.7706645265253393,False,1.6174040277777795,1.6174040277777795,False,0,0
Br:0.02500000|C:0.08333333|H:0.42916667|I:0.22500000|N:0.15416667|Pb:0.08333333,1.6157558055555572,0.030091634049043105,1.8557672996072674,2.637128284892847,0.03287961375367705,1.7685083196843723,False,1.6157558055555572,1.6157558055555572,False,0,0
Br:0.02500000|C:0.08333333|H:0.43083333|I:0.22500000|N:0.15250000|Pb:0.08333333,1.6148291388888907,0.028157826282318606,1.8492594177161767,2.638329097372697,0.02651683000223638,1.767798044327147,False,1.6148291388888907,1.6148291388888907,False,0,0
Br:0.02500000|C:0.08333333|H:0.45000000|I:0.22500000|N:0.13333333|Pb:0.03333333|Sn:0.05000000,1.6142530277777787,0.03462395087178563,2.626209475880181,2.6333945614526413,0.03263584465291114,0.7967884813201549,False,1.6142530277777787,1.6142530277777787,False,0,0
Br:0.02500000|C:0.08333333|H:0.45833333|I:0.22500000|N:0.12500000|Pb:0.08333333,1.6160198888888906,0.03674439545877974,1.7507725262634393,2.615509515237968,0.015584451108715086,1.6968001941009667,False,1.6160198888888906,1.6160198888888906,False,0,0
Br:0.02500000|C:0.08333333|H:0.46666667|I:0.22500000|N:0.11666667|Pb:0.08333333,1.6344416111111126,0.04258212362899082,1.7245169400939262,2.603292606623573,0.018517584728022177,1.6683932391962129,False,1.6344416111111126,1.6344416111111126,False,0,0
Br:0.02500000|C:0.08333333|H:0.47500000|I:0.22500000|N:0.10833333|Pb:0.08333333,1.6514752777777795,0.04696279938011901,1.700089331912998,2.6017699051549257,0.01815496870164769,1.6418502570005151,False,1.6514752777777795,1.6514752777777795,False,0,0
Br:0.02500000|C:0.08333333|H:0.47583333|I:0.22500000|N:0.10750000|Pb:0.08333333,1.6527315000000016,0.04613750368539096,1.69775068264005,2.6031562880268893,0.01802525899586169,1.639302541150069,False,1.6527315000000016,1.6527315000000016,False,0,0
Br:0.02500000|C:0.08333333|H:0.48333333|I:0.22500000|N:0.10000000|Pb:0.08333333,1.6751074444444458,0.051181619931417455,1.6775828736812801,2.5968406818559693,0.02054665649271787,1.617277440065207,False,1.6751074444444458,1.6751074444444458,False,0,0
Br:0.02500000|C:0.08333333|H:0.50000000|I:0.22500000|N:0.08333333|Pb:0.06250000|Sn:0.02083333,1.6900736805555567,0.049139567222957724,1.515498878333315,2.6084654342983713,0.02287960421227457,1.6862801157590859,False,1.6900736805555567,1.6900736805555567,False,0,0
Br:0.02500000|C:0.08333333|H:0.50000000|I:0.22500000|N:0.08333333|Pb:0.08333333,1.7886478333333347,0.05026988429343213,1.6387132112164042,2.596415291596542,0.024139155485583184,1.5744798098460335,False,1.7886478333333344,1.7886478333333344,False,0,0
Br:0.02500000|C:0.10000000|H:0.60000000|I:0.07500000|N:0.10000000|Pb:0.10000000,1.754378121111111,0.029660427606624552,0.9870359639158455,2.877993379332743,0.017652162692418913,3.0042598466610513,False,1.754378121111111,1.754378121111111,False,0,0
Br:0.02531646|C:0.09704641|Cs:0.01265823|H:0.41772152|I:0.22784810|N:0.13502110|Pb:0.08438819,1.6084872222222242,0.021620364953207623,1.6891036357834708,2.6373555808065534,0.029467206106713825,2.439632715235468,False,1.6084872222222242,1.6084872222222242,False,0,0
Br:0.02551985|C:0.08128544|Cs:0.01323251|H:0.40642722|I:0.21644612|N:0.16257089|Pb:0.09451796,1.625100361111113,0.024590153855237332,1.409286733508861,2.6556738427004647,0.023997849523665772,2.490031326183142,False,1.6251003611111128,1.6251003611111128,False,0,0
Br:0.02556818|C:0.09659091|H:0.53125000|I:0.14488636|N:0.14488636|Pb:0.05681818,1.9300887833333333,0.04485780981682299,1.2970592432119816,2.8317660295198026,0.02411326667807318,2.061027223750417,False,1.9300887833333331,1.9300887833333331,False,0,0
Br:0.02560000|C:0.10000000|H:0.50000000|I:0.07440000|N:0.20000000|Pb:0.10000000,1.8242289500000006,0.04449580837352937,0.520435163430525,2.893614518661498,0.022155265861706422,2.6741833742310703,False,1.8242289500000006,1.8242289500000006,False,0,0
Br:0.02560000|C:0.10000000|H:0.51000000|I:0.07440000|N:0.19000000|Pb:0.10000000,1.8431054777777782,0.049954619562074656,0.5461028885665697,2.894045975371133,0.02597638748561369,2.73196592461346,False,1.8431054777777782,1.8431054777777782,False,0,0
Br:0.02560000|C:0.10000000|H:0.52000000|I:0.07440000|N:0.18000000|Pb:0.10000000,1.8590332833333334,0.03213811520782836,0.5787051082417416,2.89441928038953,0.027214799407257025,2.7901322976399485,False,1.8590332833333334,1.8590332833333334,False,0,0
Br:0.02560000|C:0.10000000|H:0.53000000|I:0.07440000|N:0.17000000|Pb:0.10000000,1.845180977777778,0.036550982314436285,0.6171736527357895,2.8943598301577893,0.024714832932555816,2.8118789899459657,False,1.845180977777778,1.845180977777778,False,0,0
Br:0.02560000|C:0.10000000|H:0.54000000|I:0.07440000|N:0.16000000|Pb:0.10000000,1.837817338888889,0.014836660200050025,0.6605175521260577,2.892150823776791,0.016515200205924906,2.8349023069694548,False,1.8378173388888892,1.8378173388888892,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.41545064|I:0.23175966|N:0.15536481|Pb:0.08583691,1.6250789166666686,0.023447885738499562,1.7467591142980363,2.635492801637825,0.026283122988305027,2.426005717792897,False,1.6250789166666686,1.6250789166666686,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.41630901|I:0.23175966|N:0.15450644|Pb:0.08583691,1.622982361111113,0.02221692396604755,1.7501957533387362,2.636073477303168,0.031449289119307014,2.424305194495853,False,1.622982361111113,1.622982361111113,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.41995708|I:0.23175966|N:0.15085837|Pb:0.08583691,1.6156413055555574,0.019996522790318414,1.7649878904012064,2.6312542974322866,0.03265826130128791,2.4172545123575992,False,1.6156413055555574,1.6156413055555574,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.42145923|I:0.23175966|N:0.14935622|Pb:0.08583691,1.616467583333335,0.020303942197173363,1.7711653330986616,2.6333298211149483,0.02937975264079315,2.414434790278717,False,1.616467583333335,1.616467583333335,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.42158798|I:0.23175966|N:0.14922747|Pb:0.08583691,1.616467583333335,0.020303942197173363,1.771697150189209,2.6333298211149483,0.02937975264079315,2.414195376225095,False,1.616467583333335,1.616467583333335,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.42163090|I:0.23175966|N:0.14918455|Pb:0.08583691,1.616467583333335,0.020303942197173363,1.7718745037228096,2.6333298211149483,0.02937975264079315,2.4141156515254973,False,1.616467583333335,1.616467583333335,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.42403433|I:0.23175966|N:0.14678112|Pb:0.08583691,1.6146267500000018,0.02079868497937212,1.781870703138761,2.632858823632859,0.027358749574199107,2.409715030783707,False,1.6146267500000018,1.6146267500000018,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.42489270|I:0.23175966|N:0.14592275|Pb:0.08583691,1.6124507777777797,0.021428214638116255,1.785471215772488,2.6325988262943856,0.027379405714486587,2.4081739209287285,False,1.6124507777777797,1.6124507777777797,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.43776824|I:0.23175966|N:0.13304721|Pb:0.08583691,1.6077084444444463,0.0218072677995478,1.8413334882621308,2.625820198830241,0.026188046422417666,2.38701095289466,False,1.6077084444444463,1.6077084444444463,False,0,0
Br:0.02575107|C:0.08154506|Cs:0.00429185|H:0.48927039|I:0.23175966|N:0.08154506|Pb:0.08583691,1.7081305000000016,0.04300846065441911,2.0949972873409615,2.5770025871098374,0.03157350607933898,2.340694813347755,False,1.7081305000000016,1.7081305000000016,False,0,0
Br:0.02582278|C:0.14683544|Cs:0.00253165|H:0.53924051|I:0.12607595|N:0.10886076|Pb:0.05063291,1.9454168111111116,0.014684645497246289,2.9062042140892657,2.903900436622334,0.008884843191285137,2.900328254674752,False,1.9454168111111116,1.9454168111111116,False,0,0
Br:0.02586207|C:0.08189655|H:0.41810345|I:0.23275862|N:0.15517241|Pb:0.08620690,1.6225598055555572,0.025162420914318185,1.577144809516916,2.63457426368287,0.029031155704395267,1.6708432135178808,False,1.622559805555557,1.622559805555557,False,0,0
Br:0.02590674|C:0.08117444|Cs:0.00518135|H:0.42918826|I:0.23316062|N:0.13903282|Pb:0.08635579,1.6071240555555573,0.01887813677087393,1.6748501184140245,2.6333813835495756,0.028567949890860454,2.4178261849577214,False,1.6071240555555573,1.6071240555555573,False,0,0
Br:0.02606248|C:0.08101956|Cs:0.00434375|H:0.41761650|I:0.23456232|N:0.14952045|Pb:0.08687493,1.615081972222224,0.01968813621213891,1.57106827835369,2.640432983796729,0.03318765363793004,2.453003992526403,False,1.6150819722222238,1.6150819722222238,False,0,0
Br:0.02622378|C:0.08041958|Cs:0.00437063|Ge:0.00262238|H:0.41258741|I:0.23601399|K:0.00262238|N:0.15034965|Pb:0.08479021,1.6316306388888908,0.016304849624365098,3.2318794700315983,2.632708839073252,0.03034149957675524,4.199635463418453,False,1.6316306388888908,1.6316306388888908,False,0,0
Br:0.02641509|C:0.07547170|Cs:0.01886792|H:0.37735849|I:0.25660377|N:0.15094340|Pb:0.09433962,1.6424384055555574,0.027393219420558022,1.7381072594582252,2.6809622106523294,0.02994475394796106,3.243971771873677,False,1.6424384055555574,1.6424384055555574,False,0,0
Br:0.02654867|C:0.07964602|Cs:0.00884956|H:0.39823009|I:0.23893805|N:0.15929204|Pb:0.08849558,1.6081204055555578,0.024984422078832943,1.1407622064707854,2.658385787451542,0.028563911836161672,2.695932366695177,False,1.6081204055555578,1.6081204055555578,False,0,0
Br:0.02654867|C:0.07964602|Cs:0.00884956|H:0.41592920|I:0.23893805|N:0.14159292|Pb:0.08849558,1.6006136111111133,0.01727178296768246,1.187138210015428,2.6596036424794542,0.03405989754593245,2.6376204828929493,False,1.6006136111111133,1.6006136111111133,False,0,0
Br:0.02654867|C:0.07964602|Cs:0.00884956|H:0.47787611|I:0.23893805|N:0.07964602|Pb:0.07964602|Sn:0.00884956,1.5941792777777795,0.04033253074538205,2.382370085913761,2.5867113505771506,0.02962667244432652,3.3021324451688208,False,1.5941792777777795,1.5941792777777795,False,0,0
Br:0.02654867|C:0.07964602|Cs:0.00884956|H:0.47787611|I:0.23893805|N:0.07964602|Pb:0.08849558,1.6508615555555572,0.04067218228126067,1.4379711597935518,2.6083213160660033,0.035503863476937056,2.479424666727466,False,1.6508615555555572,1.6508615555555572,False,0,0
Br:0.02658662|C:0.08147513|Cs:0.00428816|H:0.42109777|I:0.23156089|N:0.14922813|Pb:0.08576329,1.6155626944444461,0.020610002584090608,1.7640168366376503,2.6329982444385998,0.03301596708931851,2.4183006487236023,False,1.6155626944444461,1.6155626944444461,False,0,0
Br:0.02685690|C:0.09790180|Cs:0.00696601|H:0.49647503|I:0.07805287|N:0.18883760|Pb:0.10490978,1.7573244166666673,0.039623127000413906,1.7984588419978282,2.8474298575126595,0.027721895497066048,2.9196557614013985,False,1.7573244166666673,1.7573244166666673,False,0,0
Br:0.02686592|C:0.09789270|Cs:0.00696835|H:0.51746285|I:0.07807909|N:0.16778608|Pb:0.10494501,1.7758028055555557,0.040208592391508854,1.7785680771785681,2.8431930411147985,0.027712209129108024,3.006043666553264,False,1.7758028055555557,1.7758028055555557,False,0,0
Br:0.02714932|C:0.07692308|Cs:0.00452489|H:0.39366516|I:0.26244344|N:0.14479638|Pb:0.09049774,1.6288379888888909,0.0356154068060292,1.1709863181465439,2.6694742164742573,0.029012485520296505,2.9771240356683286,False,1.6288379888888909,1.6288379888888909,False,0,0
Br:0.02726544|C:0.17385726|Cs:0.00160385|H:0.62036889|I:0.01331195|N:0.11547715|Pb:0.04811548,1.9393971036507929,0.023578408336453416,3.0343009047496765,3.388280148508664,0.04235675312759797,3.081078015169502,False,1.9393971036507929,1.9393971036507929,False,0,0
Br:0.02739726|C:0.07762557|Cs:0.01369863|H:0.38812785|I:0.24657534|N:0.15525114|Pb:0.09132420,1.627447961111113,0.03860840799313658,1.0950791425553295,2.6667673232340334,0.026805132733765495,2.9419900454927324,False,1.627447961111113,1.627447961111113,False,0,0
Br:0.02739726|C:0.07762557|Cs:0.01369863|H:0.39726027|I:0.24657534|N:0.14611872|Pb:0.09132420,1.620188822222224,0.03328786283962414,1.082674741672935,2.6733639859581757,0.030721489209607378,2.928826994433815,False,1.620188822222224,1.620188822222224,False,0,0
Br:0.02739726|C:0.07762557|Cs:0.01369863|H:0.40365297|I:0.24657534|N:0.13972603|Pb:0.09132420,1.611642600000002,0.03003933092482454,1.0765372580626955,2.6749881854756787,0.03089075236992974,2.9205474498844928,False,1.611642600000002,1.611642600000002,False,0,0
Br:0.02750000|C:0.08333333|H:0.43083333|I:0.22250000|N:0.15250000|Pb:0.08333333,1.6160741388888908,0.028751047636642692,1.804500954989679,2.641733037808254,0.03130984340051079,1.7634710193066585,False,1.6160741388888908,1.6160741388888908,False,0,0
Br:0.02750000|C:0.08333333|H:0.44416667|I:0.22250000|N:0.13916667|Pb:0.08333333,1.6096485000000016,0.031870612275227146,1.7542432442725449,2.63446744254329,0.028919320380625946,1.709792952480593,False,1.6096485000000016,1.6096485000000016,False,0,0
Br:0.02750000|C:0.08333333|H:0.46333333|I:0.22250000|N:0.12000000|Pb:0.08333333,1.6193791666666684,0.0423891851184679,1.689363749507805,2.6094763782033077,0.018171329585829156,1.6400258087714399,False,1.6193791666666684,1.6193791666666684,False,0,0
Br:0.02750000|C:0.08333333|H:0.50000000|I:0.22250000|N:0.08333333|Pb:0.08333333,1.7700877222222235,0.053315620820109544,1.5933166426129481,2.5998503936099104,0.02483989574468793,1.53518518643244,False,1.7700877222222235,1.7700877222222235,False,0,0
Br:0.02752294|C:0.08340284|H:0.50041701|I:0.22185154|N:0.08340284|Pb:0.08340284,1.769096055555557,0.05267361517812972,1.5751209212268555,2.6014537929621198,0.024576870183057185,1.5180877906733141,False,1.7690960555555568,1.7690960555555568,False,0,0
Br:0.02752688|C:0.09677419|Cs:0.01075269|H:0.48387097|I:0.08000000|N:0.19354839|Pb:0.10752688,1.7297655555555569,0.048725219025548105,2.3263351979842164,2.8130049877004546,0.02899171235358191,2.7448839015645152,False,1.7297655555555569,1.7297655555555569,False,0,0
Br:0.02752688|C:0.09677419|Cs:0.01075269|H:0.51612903|I:0.08000000|N:0.16129032|Pb:0.10752688,1.762442805555556,0.03662685816036986,2.26670523549793,2.8212373657407994,0.0328031509615532,2.877854239809966,False,1.762442805555556,1.762442805555556,False,0,0
Br:0.02775208|C:0.07678076|Cs:0.01572618|H:0.38390379|I:0.24976873|N:0.15356152|Pb:0.09250694,1.6348502944444463,0.03856110646287312,1.2844707419279295,2.668996349718568,0.02649685049818764,3.0207354618689664,False,1.6348502944444463,1.6348502944444463,False,0,0
Br:0.02787611|C:0.07964602|Cs:0.00884956|H:0.39823009|I:0.23761062|N:0.15929204|Pb:0.08849558,1.6068612944444467,0.023851858410118946,1.1531826670876055,2.660158148516951,0.0312912531449245,2.686225717574881,False,1.6068612944444467,1.6068612944444467,False,0,0
Br:0.02800000|C:0.10000000|H:0.60000000|I:0.07200000|N:0.10000000|Pb:0.10000000,1.758210621111111,0.03048576702430386,0.9765651258935307,2.8874807677800893,0.024967572367104132,2.986408851638714,False,1.758210621111111,1.758210621111111,False,0,0
Br:0.02825295|C:0.09557444|Cs:0.01467829|H:0.49255049|I:0.08211014|N:0.17647059|Pb:0.11036309,1.7389988055555565,0.05278641424655131,2.877043837507759,2.7868505325259747,0.028532909198831807,2.531394754491534,False,1.7389988055555565,1.7389988055555565,False,0,0
Br:0.02830189|C:0.07547170|Cs:0.01886792|H:0.37735849|I:0.25471698|N:0.15094340|Pb:0.09433962,1.642220072222224,0.02712494008852688,1.7068594280667015,2.6803417978131088,0.03120481200573241,3.229087800109103,False,1.642220072222224,1.642220072222224,False,0,0
Br:0.02832618|C:0.08154506|Cs:0.00429185|H:0.42060086|I:0.22918455|N:0.15021459|Pb:0.08583691,1.6177536944444466,0.021887094480083826,1.8111798818966591,2.6338966835435764,0.029223810234877547,2.4160433574185105,False,1.6177536944444466,1.6177536944444466,False,0,0
Br:0.02875817|C:0.08061002|Cs:0.00653595|H:0.41830065|I:0.23267974|N:0.14596950|Pb:0.08714597,1.6160116666666684,0.02087823032502149,1.4865477898291113,2.6479549277583474,0.035316500213567484,2.4816377368345224,False,1.6160116666666684,1.6160116666666684,False,0,0
Br:0.02892960|C:0.07618129|Cs:0.00482160|H:0.45708775|I:0.26036644|N:0.07618129|Pb:0.09643202,1.6180129611111127,0.04066592222335644,1.3912454237402154,2.6651715744415356,0.03813151842315168,2.986467096591712,False,1.6180129611111127,1.6180129611111127,False,0,0
Br:0.02901354|C:0.02707930|Cs:0.00967118|H:0.14506770|I:0.55125725|N:0.04448743|Pb:0.19342360,2.0190234788888892,0.026108333901755973,9.411784419745656,2.153611103397643,0.054044061033977665,3.8837691206946774,False,2.0190234788888892,2.0190234788888892,False,0,0
Br:0.02916667|C:0.08333333|H:0.41666667|I:0.22083333|N:0.16666667|Pb:0.08333333,1.624445361111113,0.030590454814344865,1.8329165345710918,2.6477914959982605,0.036022760750387864,1.7994112484649518,False,1.624445361111113,1.624445361111113,False,0,0
Br:0.02918455|C:0.08154506|Cs:0.00429185|H:0.42158798|I:0.22832618|N:0.14922747|Pb:0.08583691,1.616021750000002,0.022025630381178576,1.8299257088473433,2.6348937977860833,0.02593544843489535,2.4145955486171213,False,1.616021750000002,1.616021750000002,False,0,0
Br:0.02926829|C:0.07317073|Cs:0.02439024|H:0.36585366|I:0.26341463|N:0.14634146|Pb:0.09756098,1.6711306833333353,0.028819369553126334,2.6025226602900773,2.6989770869595295,0.02494839231645448,3.7627458048943336,False,1.671130683333335,1.671130683333335,False,0,0
Br:0.02926829|C:0.07317073|Cs:0.02439024|H:0.38048780|I:0.26341463|N:0.13170732|Pb:0.09756098,1.6573987666666685,0.03265081516948854,2.540117486709389,2.709336185573325,0.026765188967314113,3.7384300067442977,False,1.6573987666666687,1.6573987666666687,False,0,0
Br:0.02966292|C:0.07865169|Cs:0.01123596|H:0.40449438|I:0.24000000|N:0.14606742|Pb:0.08988764,1.5950139888888906,0.019372612051665284,1.034676456488506,2.664985616503614,0.033265384092343926,2.855811401663556,False,1.5950139888888903,1.5950139888888903,False,0,0
Br:0.02976744|C:0.09302326|Cs:0.02325581|H:0.46511628|I:0.08651163|N:0.18604651|Pb:0.11627907,1.6939882500000016,0.058122655585237666,2.220372813323119,2.724767684745307,0.041266133081351325,2.423965397508348,False,1.6939882500000016,1.6939882500000016,False,0,0
Br:0.02976744|C:0.09302326|Cs:0.02325581|H:0.48837209|I:0.08651163|N:0.16279070|Pb:0.11627907,1.6984204166666679,0.06776490355500787,2.3399141143410334,2.7175343461218535,0.035348028819459566,2.4625413010945416,False,1.698420416666668,1.698420416666668,False,0,0
Br:0.02987552|C:0.08298755|Cs:0.00414938|H:0.42904564|I:0.21908714|N:0.15186722|Pb:0.08298755,1.6127965833333353,0.027337660833396893,2.127175962068862,2.6399474120400903,0.0284615484225248,2.483284523881527,False,1.6127965833333353,1.6127965833333353,False,0,0
Br:0.03000000|C:0.08333333|H:0.42666667|I:0.22000000|N:0.15666667|Pb:0.08333333,1.6160449166666684,0.034456187881562066,1.7771201448149723,2.646190029292388,0.0373318467606296,1.7431652938851425,False,1.6160449166666684,1.6160449166666684,False,0,0
Br:0.03000000|C:0.08333333|H:0.50000000|I:0.22000000|N:0.08333333|Pb:0.08333333,1.7571573333333348,0.05548223531575478,1.5487558969856052,2.605950625003124,0.02717984600085107,1.497128004899066,False,1.7571573333333348,1.7571573333333348,False,0,0
Br:0.03000000|Cs:0.20000000|I:0.57000000|Pb:0.20000000,2.095114416666668,0.06930798151415464,8.506509419287644,2.304510140539525,0.02932641382814356,4.725551414520152,False,2.095114416666668,2.095114416666668,False,0,0
Br:0.03011292|C:0.08908407|Cs:0.03638645|H:0.44542033|I:0.09535759|N:0.17816813|Pb:0.12547051,1.6124160277777793,0.04874969354877619,2.4139035963008615,2.7310710642175158,0.03170345252759623,2.6414912455984036,False,1.6124160277777795,1.6124160277777795,False,0,0
Br:0.03018868|C:0.07547170|Cs:0.01886792|H:0.37735849|I:0.25283019|N:0.15094340|Pb:0.09433962,1.640140961111113,0.027702217070442223,1.676006791985301,2.6764480713446135,0.03251920843044716,3.214649300339462,False,1.640140961111113,1.640140961111113,False,0,0
Br:0.03030303|C:0.18181818|H:0.54545455|I:0.15151515|S:0.06060606|Sn:0.03030303,2.0773605194444436,0.046877147573179345,4.915882950097087,2.8016335928678644,0.02136917539225939,0.7215361291964704,False,2.0773605194444436,2.0773605194444436,False,0,0
Br:0.03038194|C:0.08072917|Cs:0.00694444|H:0.41406250|I:0.23003472|N:0.15104167|Pb:0.08680556,1.6206880833333355,0.020522613025008442,1.5377367173677483,2.6450201063740755,0.03368510032190662,2.4760017374781818,False,1.6206880833333355,1.6206880833333355,False,0,0
Br:0.03045826|C:0.07693018|Cs:0.01536758|H:0.40001846|I:0.24643500|N:0.13849278|Pb:0.09229775,1.6199332666666684,0.031226686257322743,1.1784489539071408,2.678112835855564,0.031771609219957156,2.965239093693411,False,1.6199332666666684,1.6199332666666684,False,0,0
Br:0.03062645|C:0.07656613|Cs:0.01624130|H:0.38979118|I:0.24779582|N:0.14617169|Pb:0.09280742,1.6299224333333349,0.03533528087169351,1.288814433635664,2.677344175856733,0.03037475630760369,3.020005326295592,False,1.6299224333333349,1.6299224333333349,False,0,0
Br:0.03083333|C:0.08333333|H:0.43083333|I:0.21916667|N:0.15250000|Pb:0.08333333,1.6136784166666682,0.029682811437694183,1.7460120750117616,2.6463777230261214,0.033410229536642494,1.7131139623349105,False,1.6136784166666682,1.6136784166666682,False,0,0
Br:0.03090129|C:0.08154506|Cs:0.00429185|H:0.41802575|I:0.22660944|N:0.15278970|Pb:0.08583691,1.6193188055555574,0.022412822587844466,1.8452232708246374,2.6372436518884563,0.027559912199491197,2.4221283480054874,False,1.6193188055555574,1.6193188055555574,False,0,0
Br:0.03097345|C:0.07964602|Cs:0.00884956|H:0.41150442|I:0.23451327|N:0.14601770|Pb:0.08849558,1.6060952777777797,0.018269095337329865,1.219394070975558,2.6564060886027363,0.03190716496164538,2.6211393322940837,False,1.6060952777777797,1.6060952777777797,False,0,0
Br:0.03113208|C:0.07547170|Cs:0.01886792|H:0.38207547|I:0.25188679|N:0.14622642|Pb:0.09433962,1.6387766555555576,0.028222762160473615,1.6433620662223325,2.679307034381643,0.03196466789049543,3.194466268219729,False,1.6387766555555576,1.6387766555555576,False,0,0
Br:0.03113208|C:0.07547170|Cs:0.01886792|H:0.39622642|I:0.25188679|N:0.13207547|Pb:0.09433962,1.6314226555555575,0.02954818000804204,1.5949361467314647,2.687993418952555,0.03873474490210228,3.1571812909376678,False,1.6314226555555573,1.6314226555555573,False,0,0
Br:0.03115455|C:0.15149664|Cs:0.00183262|H:0.51802077|I:0.15210751|N:0.08430055|Pb:0.06108735,1.8639022500000002,0.05688817271535446,1.4047641875703236,2.773627691247224,0.01451442028405624,2.62387235786455,False,1.8639022500000004,1.8639022500000004,False,0,0
Br:0.03146853|C:0.08041958|Cs:0.00699301|H:0.41258741|I:0.23076923|N:0.15034965|Pb:0.08741259,1.6200186388888909,0.021036110930554026,1.4453379075213495,2.646607422912634,0.03268316148830858,2.507262409316722,False,1.6200186388888909,1.6200186388888909,False,0,0
Br:0.03150381|C:0.09013045|Cs:0.03283288|H:0.45882353|I:0.09155796|N:0.17208959|Pb:0.12306178,1.6126945277777793,0.04044503413575441,2.1962415031482556,2.722122671372534,0.03079145438686047,2.486003567953071,False,1.6126945277777793,1.6126945277777793,False,0,0
Br:0.03165468|C:0.07434053|Cs:0.02158273|H:0.37410072|I:0.25611511|N:0.14628297|Pb:0.09592326,1.652963044444446,0.03238044408098483,2.0725046946640315,2.6846326508671168,0.027384801427528967,3.442965286919094,False,1.652963044444446,1.652963044444446,False,0,0
Br:0.03167382|C:0.08154506|Cs:0.00429185|H:0.41828326|I:0.22583691|N:0.15253219|Pb:0.08583691,1.6185435277777795,0.021846299681553733,1.8597598801372248,2.6378483846975627,0.027620036827529216,2.422341650719748,False,1.6185435277777795,1.6185435277777795,False,0,0
Br:0.03225806|C:0.07885305|Cs:0.01075269|H:0.39426523|I:0.23655914|N:0.15770609|Pb:0.08960573,1.6003395166666685,0.023066819335453886,1.0517705495834289,2.659958432898803,0.022913234252202205,2.824973497488885,False,1.6003395166666685,1.6003395166666685,False,0,0
Br:0.03225806|C:0.07885305|Cs:0.01075269|H:0.47311828|I:0.23655914|N:0.07885305|Pb:0.08960573,1.5986440000000017,0.03336216710420478,1.28113671270884,2.6216890740688137,0.028106113010735716,2.5779316809745896,False,1.5986440000000017,1.5986440000000017,False,0,0
Br:0.03233630|C:0.08407437|Cs:0.00404204|H:0.42926435|I:0.21018593|N:0.15925627|Pb:0.08084074,1.6069541388888908,0.04022827560083075,1.7557218270445878,2.6595718403998534,0.034896822612982166,2.265632593678029,False,1.6069541388888908,1.6069541388888908,False,0,0
Br:0.03234501|C:0.07816712|Cs:0.01527403|H:0.39083558|I:0.23719677|N:0.15633423|Pb:0.08984726,1.6048066833333354,0.02984773515602617,1.018512633443176,2.6585792421455055,0.02198271709573333,2.9223486892408888,False,1.6048066833333354,1.6048066833333354,False,0,0
Br:0.03236515|C:0.08298755|Cs:0.00414938|H:0.42904564|I:0.21659751|N:0.15186722|Pb:0.08298755,1.6108007500000017,0.027128275190490523,2.088385131786343,2.6462073144763143,0.03096223713771222,2.495675314691591,False,1.6108007500000017,1.6108007500000017,False,0,0
Br:0.03240506|C:0.08860759|Cs:0.03797468|H:0.44303797|I:0.09417722|N:0.17721519|Pb:0.12658228,1.6116774722222238,0.04875539653380976,2.5102344643741272,2.7265509083307253,0.030694465050004956,2.7115073678524038,False,1.6116774722222238,1.6116774722222238,False,0,0
Br:0.03240506|C:0.08860759|Cs:0.03797468|H:0.45569620|I:0.09417722|N:0.16455696|Pb:0.12658228,1.606015416666668,0.04850786571641702,2.524616313966693,2.7192698777363424,0.029471324461445514,2.7302439511467997,False,1.6060154166666682,1.6060154166666682,False,0,0
Br:0.03250000|C:0.08333333|H:0.42750000|I:0.21750000|N:0.15583333|Pb:0.08333333,1.6149681388888908,0.034328286871461465,1.7306811000829643,2.6496424149945996,0.037329573509475696,1.7028631635535512,False,1.6149681388888908,1.6149681388888908,False,0,0
