source,entities,groups,oof_r2,oof_rmse,oof_spearman
orr_adjacent_oxygen_electrocatalysis,7582,50,0.6284602595174993,398.25833509086925,0.82997373963274
ocx_adjacent_electrocatalysis,212,212,0.5745917435938827,13.678912040799124,0.7570535121385299
borg_wrong_mechanical,395,90,0.11193887236532163,0.2703227791318312,0.3854682776407789
obelix_wrong_ionic,500,161,0.48168215871995834,2.5371557122149815,0.7805178701051863
