anchor_budget,draw,model,comparator,relative_log_rmse_gain,spearman_gain,top_quartile_precision_gain,normalized_regret_reduction
3,72,programme_balanced_portfolio_adapted,target_only_ridge,0.41003805980349883,1.1257625175094945,0.8888888888888888,0.09096753187904444
3,72,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.1030055912829058,1.0,0.09096753187904444
3,73,bamboo_all_frozen,target_only_ridge,0.3502058255096798,0.6447192513368986,0.5555555555555556,0.10720331591695453
3,73,bamboo_all_adapted,target_only_ridge,0.35039280525534156,0.6447192513368986,0.5555555555555556,0.10720331591695453
3,73,programme_balanced_portfolio_frozen,target_only_ridge,0.22101625158246796,0.6741310160427808,0.6666666666666666,0.10720331591695453
3,73,programme_balanced_portfolio_adapted,target_only_ridge,0.22695817675961827,0.6627673796791445,0.5555555555555556,0.10720331591695453
3,73,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6489520458765332,0.6666666666666666,0.10720331591695453
3,74,bamboo_all_frozen,target_only_ridge,0.4673442391579652,1.1556781188506764,0.6666666666666666,0.45114313736688166
3,74,bamboo_all_adapted,target_only_ridge,0.49094450266045575,1.1683797149508428,0.6666666666666666,0.45114313736688166
3,74,programme_balanced_portfolio_frozen,target_only_ridge,0.34196865515701647,1.1697167250666498,0.7777777777777778,0.45114313736688166
3,74,programme_balanced_portfolio_adapted,target_only_ridge,0.3480130614255622,1.1662070735126564,0.7777777777777778,0.45114313736688166
3,74,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.150641270471022,0.7777777777777778,0.43187224730090024
3,75,bamboo_all_frozen,target_only_ridge,0.34569221336678824,0.3362580441254607,0.33333333333333337,0.04018091667945723
3,75,bamboo_all_adapted,target_only_ridge,0.3391368104115834,0.3566474483915174,0.33333333333333337,0.04018091667945723
3,75,programme_balanced_portfolio_frozen,target_only_ridge,0.20550977458753827,0.3593214686231315,0.4444444444444444,0.04018091667945723
3,75,programme_balanced_portfolio_adapted,target_only_ridge,0.21514227045987044,0.36450238282188363,0.4444444444444444,0.04018091667945723
3,75,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.33656370421574033,0.4444444444444444,0.020910026613475827
3,76,bamboo_all_frozen,target_only_ridge,0.5118628337172788,0.5446644959268769,0.5555555555555556,0.15815279752373917
3,76,bamboo_all_adapted,target_only_ridge,0.5367700636034549,0.48583605083136894,0.22222222222222227,0.13888190745775778
3,76,programme_balanced_portfolio_frozen,target_only_ridge,0.385641060755443,0.5720732033009205,0.6666666666666667,0.15815279752373917
3,76,programme_balanced_portfolio_adapted,target_only_ridge,0.44985632059301295,0.5090666015935156,0.4444444444444445,0.13888190745775778
3,76,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5469765093716693,0.6666666666666667,0.13888190745775778
3,77,bamboo_all_frozen,target_only_ridge,0.36998562301783067,1.0532297187269648,0.8888888888888888,0.08961610479116268
3,77,bamboo_all_adapted,target_only_ridge,0.36933556393209543,1.0435363953873642,0.8888888888888888,0.08961610479116268
3,77,programme_balanced_portfolio_frozen,target_only_ridge,0.2521224122122462,1.0772959008114908,1.0,0.08961610479116268
3,77,programme_balanced_portfolio_adapted,target_only_ridge,0.26143725868260514,1.0619202844797102,0.8888888888888888,0.07034521472518128
3,77,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.0543727284102684,1.0,0.07034521472518128
3,78,bamboo_all_frozen,target_only_ridge,0.45657990128219705,0.9912258746064151,0.8888888888888888,0.11023842194502584
3,78,bamboo_all_adapted,target_only_ridge,0.4524437985156283,1.0072699959960991,0.8888888888888888,0.11023842194502584
3,78,programme_balanced_portfolio_frozen,target_only_ridge,0.34905315150567906,1.0032589656486781,0.8888888888888888,0.11023842194502584
3,78,programme_balanced_portfolio_adapted,target_only_ridge,0.3605605003940612,0.9999164403591607,0.8888888888888888,0.11023842194502584
3,78,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9805009497870465,0.8888888888888888,0.09096753187904444
3,79,bamboo_all_frozen,target_only_ridge,0.22756922745854968,0.6623213861178929,0.8888888888888888,0.11023842194502584
3,79,bamboo_all_adapted,target_only_ridge,0.22752553142687326,0.6676694265811209,0.8888888888888888,0.11023842194502584
3,79,programme_balanced_portfolio_frozen,target_only_ridge,0.08545808252030318,0.6873903257892742,0.8888888888888888,0.11023842194502584
3,79,programme_balanced_portfolio_adapted,target_only_ridge,0.10399608619416933,0.682376537854998,0.8888888888888888,0.09096753187904444
3,79,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6562733145252819,0.8888888888888888,0.09096753187904444
3,80,bamboo_all_frozen,target_only_ridge,0.3577670024355537,0.5274504906858617,0.33333333333333337,0.10653521274391603
3,80,bamboo_all_adapted,target_only_ridge,0.35976066210574575,0.5331327836780415,0.33333333333333337,0.10653521274391603
3,80,programme_balanced_portfolio_frozen,target_only_ridge,0.21759479150205396,0.545834379778208,0.4444444444444444,0.10653521274391603
3,80,programme_balanced_portfolio_adapted,target_only_ridge,0.22482453161094862,0.5411548443728836,0.4444444444444444,0.10653521274391603
3,80,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5250091970959552,0.4444444444444444,0.08726432267793463
3,81,bamboo_all_frozen,target_only_ridge,0.2838927042313567,0.4666165304166432,0.5555555555555556,0.2895043306298306
3,81,bamboo_all_adapted,target_only_ridge,0.28335552210785186,0.472298823408823,0.5555555555555556,0.2895043306298306
3,81,programme_balanced_portfolio_frozen,target_only_ridge,0.15102533780903904,0.4905155862366932,0.6666666666666666,0.2895043306298306
3,81,programme_balanced_portfolio_adapted,target_only_ridge,0.17270864836387256,0.48383053565765843,0.5555555555555556,0.2702334405638492
3,81,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.46842678788664704,0.6666666666666666,0.2702334405638492
3,82,bamboo_all_frozen,target_only_ridge,0.23348962326124534,0.6766942448628182,0.8888888888888888,0.11023842194502584
3,82,bamboo_all_adapted,target_only_ridge,0.23308038590865854,0.682376537854998,0.8888888888888888,0.11023842194502584
3,82,programme_balanced_portfolio_frozen,target_only_ridge,0.09146958173707409,0.6934068713104057,0.8888888888888888,0.11023842194502584
3,82,programme_balanced_portfolio_adapted,target_only_ridge,0.11008095221471514,0.6880588308471777,0.8888888888888888,0.09096753187904444
3,82,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6693111747883254,0.8888888888888888,0.09096753187904444
3,83,bamboo_all_frozen,target_only_ridge,0.36998562301783067,1.0532297187269648,0.8888888888888888,0.08961610479116268
3,83,bamboo_all_adapted,target_only_ridge,0.36933556393209543,1.0435363953873642,0.8888888888888888,0.08961610479116268
3,83,programme_balanced_portfolio_frozen,target_only_ridge,0.2521224122122462,1.0772959008114908,1.0,0.08961610479116268
3,83,programme_balanced_portfolio_adapted,target_only_ridge,0.26143725868260514,1.0619202844797102,0.8888888888888888,0.07034521472518128
3,83,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.0543727284102684,1.0,0.07034521472518128
3,84,bamboo_all_frozen,target_only_ridge,0.21249460500077255,0.5092337278579913,0.4444444444444445,0.1517419489540139
3,84,bamboo_all_adapted,target_only_ridge,0.21134812751876686,0.5149160208501711,0.4444444444444445,0.1517419489540139
3,84,programme_balanced_portfolio_frozen,target_only_ridge,0.054420359498678295,0.5369766877609867,0.5555555555555556,0.1517419489540139
3,84,programme_balanced_portfolio_adapted,target_only_ridge,0.07103927681704203,0.5306258897109033,0.5555555555555556,0.1324710588880325
3,84,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.512881242693147,0.5555555555555556,0.1324710588880325
3,85,bamboo_all_frozen,target_only_ridge,0.36998562301783067,1.0532297187269648,0.8888888888888888,0.08961610479116268
3,85,bamboo_all_adapted,target_only_ridge,0.36933556393209543,1.0435363953873642,0.8888888888888888,0.08961610479116268
3,85,programme_balanced_portfolio_frozen,target_only_ridge,0.2521224122122462,1.0772959008114908,1.0,0.08961610479116268
3,85,programme_balanced_portfolio_adapted,target_only_ridge,0.26143725868260514,1.0619202844797102,0.8888888888888888,0.07034521472518128
3,85,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.0543727284102684,1.0,0.07034521472518128
3,86,bamboo_all_frozen,target_only_ridge,0.21249460500077255,0.5092337278579913,0.4444444444444445,0.1517419489540139
3,86,bamboo_all_adapted,target_only_ridge,0.21134812751876686,0.5149160208501711,0.4444444444444445,0.1517419489540139
3,86,programme_balanced_portfolio_frozen,target_only_ridge,0.054420359498678295,0.5369766877609867,0.5555555555555556,0.1517419489540139
3,86,programme_balanced_portfolio_adapted,target_only_ridge,0.07103927681704203,0.5306258897109033,0.5555555555555556,0.1324710588880325
3,86,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.512881242693147,0.5555555555555556,0.1324710588880325
3,87,bamboo_all_frozen,target_only_ridge,0.4093926246165345,1.152001341032207,0.8888888888888888,0.11023842194502584
3,87,bamboo_all_adapted,target_only_ridge,0.40523921204721436,1.1566808764375314,0.8888888888888888,0.11023842194502584
3,87,programme_balanced_portfolio_frozen,target_only_ridge,0.2799502862400872,1.1787415433483468,1.0,0.11023842194502584
3,87,programme_balanced_portfolio_adapted,target_only_ridge,0.28309771026045794,1.1753990180588296,1.0,0.11023842194502584
3,87,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.1583286595465112,1.0,0.09096753187904444
3,88,bamboo_all_frozen,target_only_ridge,0.3577670024355537,0.5274504906858617,0.33333333333333337,0.10653521274391603
3,88,bamboo_all_adapted,target_only_ridge,0.35976066210574575,0.5331327836780415,0.33333333333333337,0.10653521274391603
3,88,programme_balanced_portfolio_frozen,target_only_ridge,0.21759479150205396,0.545834379778208,0.4444444444444444,0.10653521274391603
3,88,programme_balanced_portfolio_adapted,target_only_ridge,0.22482453161094862,0.5411548443728836,0.4444444444444444,0.10653521274391603
3,88,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5250091970959552,0.4444444444444444,0.08726432267793463
3,89,bamboo_all_frozen,target_only_ridge,0.41960403309598904,0.8620372721665638,0.8888888888888888,0.11023842194502584
3,89,bamboo_all_adapted,target_only_ridge,0.41944669676249435,0.8677195651587435,0.8888888888888888,0.11023842194502584
3,89,programme_balanced_portfolio_frozen,target_only_ridge,0.3181775297478343,0.895128272532787,1.0,0.11023842194502584
3,89,programme_balanced_portfolio_adapted,target_only_ridge,0.33395394193646377,0.8837636865484275,0.8888888888888888,0.09096753187904444
3,89,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.8779806498730048,1.0,0.09096753187904444
3,90,bamboo_all_frozen,target_only_ridge,0.3048506616854697,0.7838221803918543,0.8888888888888888,0.11023842194502584
3,90,bamboo_all_adapted,target_only_ridge,0.3038474560329756,0.7945182613183103,0.8888888888888888,0.11023842194502584
3,90,programme_balanced_portfolio_frozen,target_only_ridge,0.1749404318350748,0.8165789282291256,0.8888888888888888,0.11023842194502584
3,90,programme_balanced_portfolio_adapted,target_only_ridge,0.1911111143369163,0.8105623827079943,0.8888888888888888,0.09096753187904444
3,90,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.7881430617335655,0.8888888888888888,0.09096753187904444
3,91,bamboo_all_frozen,target_only_ridge,0.2838927042313567,0.4666165304166432,0.5555555555555556,0.2895043306298306
3,91,bamboo_all_adapted,target_only_ridge,0.28335552210785186,0.472298823408823,0.5555555555555556,0.2895043306298306
3,91,programme_balanced_portfolio_frozen,target_only_ridge,0.15102533780903904,0.4905155862366932,0.6666666666666666,0.2895043306298306
3,91,programme_balanced_portfolio_adapted,target_only_ridge,0.17270864836387256,0.48383053565765843,0.5555555555555556,0.2702334405638492
3,91,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.46842678788664704,0.6666666666666666,0.2702334405638492
3,92,bamboo_all_frozen,target_only_ridge,0.411676424693042,0.8369683324951823,0.7777777777777777,0.37334752480702627
3,92,bamboo_all_adapted,target_only_ridge,0.4241615626774219,0.8416478679005069,0.7777777777777777,0.37334752480702627
3,92,programme_balanced_portfolio_frozen,target_only_ridge,0.2825899088153325,0.8693908278035021,0.8888888888888888,0.37334752480702627
3,92,programme_balanced_portfolio_adapted,target_only_ridge,0.28257134965527475,0.8759087521180613,0.8888888888888888,0.37334752480702627
3,92,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.8452989030950314,0.8888888888888888,0.35407663474104484
3,93,bamboo_all_frozen,target_only_ridge,0.28539366922469733,0.5307930159753794,0.6666666666666666,0.029333606020312285
3,93,bamboo_all_adapted,target_only_ridge,0.2853850559235023,0.5374780665544142,0.6666666666666666,0.029333606020312285
3,93,programme_balanced_portfolio_frozen,target_only_ridge,0.1413789811822076,0.5541906930020017,0.7777777777777778,0.029333606020312285
3,93,programme_balanced_portfolio_adapted,target_only_ridge,0.15112931587521106,0.547338516158491,0.7777777777777778,0.029333606020312285
3,93,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5290971003417185,0.7777777777777778,0.010062715954330882
3,94,bamboo_all_frozen,target_only_ridge,0.22971320979007848,0.6553020830099062,0.8888888888888888,0.11023842194502584
3,94,bamboo_all_adapted,target_only_ridge,0.22978616027524346,0.660984376002086,0.8888888888888888,0.11023842194502584
3,94,programme_balanced_portfolio_frozen,target_only_ridge,0.08761332305264768,0.6770284973917701,0.8888888888888888,0.11023842194502584
3,94,programme_balanced_portfolio_adapted,target_only_ridge,0.10448674809067426,0.666332416465314,0.8888888888888888,0.09096753187904444
3,94,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6459111508554569,0.8888888888888888,0.09096753187904444
3,95,bamboo_all_frozen,target_only_ridge,0.7584768561199068,0.5132447582054124,0.5555555555555556,0.2530115275098279
3,95,bamboo_all_adapted,target_only_ridge,0.7586676137100751,0.44823264132429697,0.22222222222222227,0.22218211817651493
3,95,programme_balanced_portfolio_frozen,target_only_ridge,0.6941002447475253,0.5426589807531664,0.6666666666666667,0.2530115275098279
3,95,programme_balanced_portfolio_adapted,target_only_ridge,0.7245945961730129,0.43853931798469625,0.3333333333333333,0.22218211817651493
3,95,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5185650444107706,0.6666666666666667,0.22218211817651493
3,96,bamboo_all_frozen,target_only_ridge,0.2854857679065804,0.6424333606452638,0.7777777777777778,0.11023842194502584
3,96,bamboo_all_adapted,target_only_ridge,0.28512990723528986,0.6481156536374436,0.7777777777777778,0.11023842194502584
3,96,programme_balanced_portfolio_frozen,target_only_ridge,0.1433351182046142,0.6718475831930177,0.8888888888888888,0.11023842194502584
3,96,programme_balanced_portfolio_adapted,target_only_ridge,0.15804497255166872,0.6648282800850311,0.7777777777777778,0.09096753187904444
3,96,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6407293146578225,0.8888888888888888,0.09096753187904444
3,97,bamboo_all_frozen,target_only_ridge,0.3876756491993302,0.44689563120849,0.5555555555555556,0.07746559783977132
3,97,bamboo_all_adapted,target_only_ridge,0.3869399568506563,0.45257792420066983,0.5555555555555556,0.07746559783977132
3,97,programme_balanced_portfolio_frozen,target_only_ridge,0.25718698034587173,0.46427676271398094,0.6666666666666667,0.07746559783977132
3,97,programme_balanced_portfolio_adapted,target_only_ridge,0.2974736133005432,0.4539149343164766,0.5555555555555556,0.05819470777378992
3,97,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.45422553967348905,0.6666666666666667,0.05819470777378992
3,98,bamboo_all_frozen,target_only_ridge,0.7584768561199068,0.5132447582054124,0.5555555555555556,0.2530115275098279
3,98,bamboo_all_adapted,target_only_ridge,0.7586676137100751,0.44823264132429697,0.22222222222222227,0.22218211817651493
3,98,programme_balanced_portfolio_frozen,target_only_ridge,0.6941002447475253,0.5426589807531664,0.6666666666666667,0.2530115275098279
3,98,programme_balanced_portfolio_adapted,target_only_ridge,0.7245945961730129,0.43853931798469625,0.3333333333333333,0.22218211817651493
3,98,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5185650444107706,0.6666666666666667,0.22218211817651493
3,99,bamboo_all_frozen,target_only_ridge,0.3502058255096798,0.6447192513368986,0.5555555555555556,0.10720331591695453
3,99,bamboo_all_adapted,target_only_ridge,0.35039280525534156,0.6447192513368986,0.5555555555555556,0.10720331591695453
3,99,programme_balanced_portfolio_frozen,target_only_ridge,0.22101625158246796,0.6741310160427808,0.6666666666666666,0.10720331591695453
3,99,programme_balanced_portfolio_adapted,target_only_ridge,0.22695817675961827,0.6627673796791445,0.5555555555555556,0.10720331591695453
3,99,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6489520458765332,0.6666666666666666,0.10720331591695453
5,0,bamboo_all_frozen,target_only_ridge,0.41365009441390954,1.1646335375246704,0.75,0.0871850959401146
5,0,bamboo_all_adapted,target_only_ridge,0.41316921965954967,1.169472735049011,0.75,0.0871850959401146
5,0,programme_balanced_portfolio_frozen,target_only_ridge,0.28481414930170346,1.1981046537346935,0.875,0.0871850959401146
5,0,programme_balanced_portfolio_adapted,target_only_ridge,0.28761987899456665,1.1981046537346935,0.875,0.0871850959401146
5,0,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.1742825126939893,0.875,0.0679142058741332
5,1,bamboo_all_frozen,target_only_ridge,0.23647808814235982,0.5851396339848673,0.625,0.10653521274391603
5,1,bamboo_all_adapted,target_only_ridge,0.23500848702402766,0.5907853644299315,0.625,0.10653521274391603
5,1,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061056,0.6194172831156142,0.75,0.10653521274391603
5,1,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142234003,0.6113519539083796,0.625,0.08726432267793463
5,1,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,2,bamboo_all_frozen,target_only_ridge,0.46414832487354685,1.156366575087255,0.875,0.11023842194502584
5,2,bamboo_all_adapted,target_only_ridge,0.46347608648362226,1.1624155719926808,0.875,0.11023842194502584
5,2,programme_balanced_portfolio_frozen,target_only_ridge,0.3563782372684141,1.180159296248597,1.0,0.11023842194502584
5,2,programme_balanced_portfolio_adapted,target_only_ridge,0.37419492408776756,1.1672547695170217,0.875,0.09096753187904444
5,2,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.1546289040997726,1.0,0.09096753187904444
5,3,bamboo_all_frozen,target_only_ridge,0.546464162522966,0.44339147316771976,0.125,0.15815279752373917
5,3,bamboo_all_adapted,target_only_ridge,0.5801291620757947,0.3718116764535132,-0.125,0.13888190745775778
5,3,programme_balanced_portfolio_frozen,target_only_ridge,0.4171138081710217,0.46194173034435926,0.25,0.15815279752373917
5,3,programme_balanced_portfolio_adapted,target_only_ridge,0.5160208405471544,0.37604597428731135,0.0,0.13888190745775778
5,3,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.4377126625152955,0.25,0.13888190745775778
5,4,bamboo_all_frozen,target_only_ridge,0.7611874661596009,0.5099304391274051,0.5,0.2530115275098279
5,4,bamboo_all_adapted,target_only_ridge,0.7559536851811914,0.38854723455852486,0.125,0.22218211817651493
5,4,programme_balanced_portfolio_frozen,target_only_ridge,0.6972083590054983,0.5391672575036304,0.625,0.2530115275098279
5,4,programme_balanced_portfolio_adapted,target_only_ridge,0.7459952952071891,0.3962092973053976,0.25,0.22218211817651493
5,4,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.512918502072093,0.625,0.22218211817651493
5,5,bamboo_all_frozen,target_only_ridge,0.28313513243436617,0.9948583577123828,0.75,0.11023842194502584
5,5,bamboo_all_adapted,target_only_ridge,0.279148180029287,0.9759048340753818,0.75,0.11023842194502584
5,5,programme_balanced_portfolio_frozen,target_only_ridge,0.16243364918736825,1.0113922825872137,0.875,0.11023842194502584
5,5,programme_balanced_portfolio_adapted,target_only_ridge,0.16481202212551038,0.9821554642109885,0.75,0.09096753187904444
5,5,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.9918014501124427,0.875,0.09096753187904444
5,6,bamboo_all_frozen,target_only_ridge,0.5143706319593019,1.3495312096005225,0.75,1.0
5,6,bamboo_all_adapted,target_only_ridge,0.5121222834810362,1.3680814667771621,0.75,1.0
5,6,programme_balanced_portfolio_frozen,target_only_ridge,0.39958401807049637,1.3680814667771621,0.875,1.0
5,6,programme_balanced_portfolio_adapted,target_only_ridge,0.40484716866176107,1.3731222975316837,0.875,1.0
5,6,programme_balanced_rank_consensus_frozen,target_only_ridge,,1.3490998653810644,0.875,0.9807291099340186
5,7,bamboo_all_frozen,target_only_ridge,0.18211599375083964,0.4381490091830174,0.625,0.2895043306298306
5,7,bamboo_all_adapted,target_only_ridge,0.1802117021507431,0.44379473962808164,0.625,0.2895043306298306
5,7,programme_balanced_portfolio_frozen,target_only_ridge,0.02957396415780411,0.46657929463851927,0.75,0.2895043306298306
5,7,programme_balanced_portfolio_adapted,target_only_ridge,0.07947712337444679,0.43976207502446435,0.5,0.2702334405638492
5,7,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.43992739475755344,0.75,0.2702334405638492
5,8,bamboo_all_frozen,target_only_ridge,0.2554119425090723,0.6899889136789166,0.625,0.1517419489540139
5,8,bamboo_all_adapted,target_only_ridge,0.25686600593451436,0.710152236697003,0.625,0.1517419489540139
5,8,programme_balanced_portfolio_frozen,target_only_ridge,0.12708592337283942,0.6968444435050659,0.75,0.1517419489540139
5,8,programme_balanced_portfolio_adapted,target_only_ridge,0.13994120329073745,0.6905938133694591,0.75,0.1517419489540139
5,8,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6717181310997827,0.75,0.1324710588880325
5,9,bamboo_all_frozen,target_only_ridge,0.2554119425090723,0.6899889136789166,0.625,0.1517419489540139
5,9,bamboo_all_adapted,target_only_ridge,0.25686600593451436,0.710152236697003,0.625,0.1517419489540139
5,9,programme_balanced_portfolio_frozen,target_only_ridge,0.12708592337283942,0.6968444435050659,0.75,0.1517419489540139
5,9,programme_balanced_portfolio_adapted,target_only_ridge,0.13994120329073745,0.6905938133694591,0.75,0.1517419489540139
5,9,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6717181310997827,0.75,0.1324710588880325
5,10,bamboo_all_frozen,target_only_ridge,0.45793695146073876,0.35931041618229964,0.375,0.08758882980983045
5,10,bamboo_all_adapted,target_only_ridge,0.4534370684614013,0.38390967026436507,0.375,0.08758882980983045
5,10,programme_balanced_portfolio_frozen,target_only_ridge,0.3600544741431191,0.37907047274002414,0.5,0.08758882980983045
5,10,programme_balanced_portfolio_adapted,target_only_ridge,0.37897473263328907,0.37241657614405577,0.375,0.08758882980983045
5,10,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.3562486281450288,0.5,0.08758882980983045
5,11,bamboo_all_frozen,target_only_ridge,0.10277611164975298,0.542796655646886,0.875,0.10653521274391603
5,11,bamboo_all_adapted,target_only_ridge,0.1052863073255278,0.5492489190126735,0.875,0.10653521274391603
5,11,programme_balanced_portfolio_frozen,target_only_ridge,-0.045433398376462986,0.557314248219908,0.875,0.10653521274391603
5,11,programme_balanced_portfolio_adapted,target_only_ridge,-0.04081127644075133,0.5268676304625977,0.75,0.08726432267793463
5,11,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5292485975199444,0.875,0.08726432267793463
5,12,bamboo_all_frozen,target_only_ridge,0.21768513088372543,0.5936082296524635,0.875,0.10653521274391603
5,12,bamboo_all_adapted,target_only_ridge,0.21584195440468723,0.5996572265578894,0.875,0.10653521274391603
5,12,programme_balanced_portfolio_frozen,target_only_ridge,0.07218844971719096,0.6165944178930821,0.875,0.10653521274391603
5,12,programme_balanced_portfolio_adapted,target_only_ridge,0.10980830898442873,0.5946163958033679,0.75,0.08726432267793463
5,12,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.587634268287394,0.875,0.08726432267793463
5,13,bamboo_all_frozen,target_only_ridge,0.21768513088372543,0.5936082296524635,0.875,0.10653521274391603
5,13,bamboo_all_adapted,target_only_ridge,0.21584195440468723,0.5996572265578894,0.875,0.10653521274391603
5,13,programme_balanced_portfolio_frozen,target_only_ridge,0.07218844971719096,0.6165944178930821,0.875,0.10653521274391603
5,13,programme_balanced_portfolio_adapted,target_only_ridge,0.10980830898442873,0.5946163958033679,0.75,0.08726432267793463
5,13,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.587634268287394,0.875,0.08726432267793463
5,14,bamboo_all_frozen,target_only_ridge,0.30238048661743366,0.7180159326740566,0.625,0.10720331591695453
5,14,bamboo_all_adapted,target_only_ridge,0.2993777289782448,0.7264845283416529,0.625,0.10720331591695453
5,14,programme_balanced_portfolio_frozen,target_only_ridge,0.17184707317084458,0.7557213467178783,0.625,0.10720331591695453
5,14,programme_balanced_portfolio_adapted,target_only_ridge,0.20318302436761093,0.742615186756122,0.625,0.08793242585097313
5,14,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.7235386845394441,0.625,0.08793242585097313
5,15,bamboo_all_frozen,target_only_ridge,0.06152130851948878,0.5314516129032258,0.75,0.10653521274391603
5,15,bamboo_all_adapted,target_only_ridge,0.06263544616201033,0.5314516129032258,0.75,0.10653521274391603
5,15,programme_balanced_portfolio_frozen,target_only_ridge,-0.09291302249695255,0.553225806451613,0.875,0.10653521274391603
5,15,programme_balanced_portfolio_adapted,target_only_ridge,-0.0979565757703369,0.5004032258064517,0.625,0.10653521274391603
5,15,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5266749903681421,0.875,0.10653521274391603
5,16,bamboo_all_frozen,target_only_ridge,0.36434606816588777,0.5339247935189277,0.375,0.03549112507284878
5,16,bamboo_all_adapted,target_only_ridge,0.37095500853571395,0.5339247935189277,0.375,0.03549112507284878
5,16,programme_balanced_portfolio_frozen,target_only_ridge,0.2281955629825012,0.5540881165370142,0.5,0.03549112507284878
5,16,programme_balanced_portfolio_adapted,target_only_ridge,0.30941855903798277,0.5272708969229594,0.375,0.016220235006867378
5,16,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5419603368140002,0.5,0.016220235006867378
5,17,bamboo_all_frozen,target_only_ridge,0.2230169523355119,0.5738481730947389,0.875,0.10653521274391603
5,17,bamboo_all_adapted,target_only_ridge,0.22226398152970928,0.5798971700001649,0.875,0.10653521274391603
5,17,programme_balanced_portfolio_frozen,target_only_ridge,0.0798778856682445,0.6024800917804214,0.875,0.10653521274391603
5,17,programme_balanced_portfolio_adapted,target_only_ridge,0.11768509904981317,0.5788890038492605,0.75,0.08726432267793463
5,17,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.565047930717784,0.875,0.08726432267793463
5,18,bamboo_all_frozen,target_only_ridge,0.2364780881423597,0.5851396339848673,0.625,0.10653521274391603
5,18,bamboo_all_adapted,target_only_ridge,0.23500848702402755,0.5907853644299315,0.625,0.10653521274391603
5,18,programme_balanced_portfolio_frozen,target_only_ridge,0.08264080509061045,0.6194172831156142,0.75,0.10653521274391603
5,18,programme_balanced_portfolio_adapted,target_only_ridge,0.10571193142233992,0.6113519539083796,0.625,0.08726432267793463
5,18,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.5955924578343779,0.75,0.08726432267793463
5,19,bamboo_all_frozen,target_only_ridge,0.2157910687635498,0.6639782269855852,0.75,0.2895043306298306
5,19,bamboo_all_adapted,target_only_ridge,0.21726888951708256,0.6704304903513728,0.75,0.2895043306298306
5,19,programme_balanced_portfolio_frozen,target_only_ridge,0.07144162875142479,0.6756729543360752,0.875,0.2895043306298306
5,19,programme_balanced_portfolio_adapted,target_only_ridge,0.08756815140642593,0.6635749605252235,0.75,0.2702334405638492
5,19,programme_balanced_rank_consensus_frozen,target_only_ridge,,0.6484167648192332,0.875,0.2702334405638492
5,20,bamboo_all_frozen,target_only_ridge,0.23647808814235982,0.5851396339848673,0.625,0.10653521274391603
5,20,bamboo_all_adapted,target_only_ridge,0.23500848702402766,0.5907853644299315,0.625,0.10653521274391603
