method,rmse,rmse,r2,r2,rho,rho
,mean,std,mean,std,mean,std
generic_injection,0.17664088485708154,0.030083649044332268,-0.4377358836937481,0.34101726242125835,0.10534333795664567,0.17325743415021208
recipient_only,0.17970259440930697,0.028664712427737833,-0.48454308526610496,0.3031129945553633,0.07504656165970089,0.17089177193019187
relation_transfer,0.1780709481680279,0.02684849666616086,-0.4587478907358621,0.2815174141090052,0.08438595665722048,0.16241172643761187
wrong_donor,0.17730258460729703,0.028390056589532996,-0.44605610802560774,0.30562190024737995,0.09869728236762378,0.16357049478884442
