base_rmse_mean,aug_rmse_mean,relative_rmse_improvement_mean,relative_rmse_ci_lo,relative_rmse_ci_hi,pooled_base_r2,pooled_aug_r2,effect_fold_0,effect_fold_1,effect_fold_2,effect_fold_3,effect_fold_4,base_r2_fold_0,aug_r2_fold_0,base_r2_fold_1,aug_r2_fold_1,base_r2_fold_2,aug_r2_fold_2,base_r2_fold_3,aug_r2_fold_3,base_r2_fold_4,aug_r2_fold_4,learner
0.07293035071782886,0.07265348129995178,0.0035657204504854377,-0.0055306594013351485,0.013141112549058212,0.25158547634839534,0.2575229399960143,-0.002154911429707135,0.020449226728965254,-0.0033822241191256617,-0.00013350219716682318,0.004512290158470836,0.24111425176506418,0.24049738207172727,0.2969254225304132,0.32264247944147195,0.22016080061115453,0.2162890098234065,0.20849530622842177,0.2105978362700828,0.27996417735615403,0.2875647390570601,random-forest-sensitivity
0.06831767596742862,0.0679022066204105,0.005962829391404572,0.0007269579547902801,0.011554581012731206,0.3424097961385376,0.3504483994961066,0.0013372860467564453,0.010944612706341708,0.004242061289854104,0.004125587076149797,0.008386129894936926,0.31073851851670947,0.31492624905054,0.38893889652732117,0.4022972513158797,0.2910855416584985,0.2968963681118685,0.3381600857374229,0.3453645375747636,0.36580300743028016,0.3761468753532728,extra-trees-sensitivity
