base_rmse_mean,aug_rmse_mean,relative_rmse_improvement_mean,relative_rmse_ci_lo,relative_rmse_ci_hi,pooled_base_r2,pooled_aug_r2,bootstrap_articles,effect_fold_0,effect_fold_1,effect_fold_2,effect_fold_3,effect_fold_4,target,source,target_temperature_C,source_temperature_C,absolute_temperature_distance_C,relation,train_n,target_units,target_articles,source_test_articles_seen_during_fit,source_test_exact_chemistry_seen_during_fit,source_pooled_article_oof_r2,target_equivalent_n,target_sample_fraction_saved,target_equivalence_status,primary_permutation_p,edge_status,primary_positive_learners_of_three
0.5600013521152967,0.5512572611130706,0.01512729082241556,-0.022051271726139604,0.04150914244640879,-0.04880598597502406,-0.01609483204114648,15,-0.007489395670951813,-0.00013170497537761693,-0.03859223341562541,0.028642784743460083,0.0641249833195401,calisol_conductivity_minus_40_C,temperature_-30_C,-40,-30,10,adjacent-condition-primary,30,891,15,0,0,0.1187049183961818,35.767557877509724,0.16125109511981262,interpolated,0.004,cross-article-borrowing-unresolved,3.0
0.5600013521152967,0.5580782593657829,0.0025134178298757363,-0.05375967731944006,0.04920589526644832,-0.04880598597502406,-0.040623246547504044,15,0.03804630379160085,0.010288817613051036,-0.08245607804236846,-0.011551244267952638,0.05628445310740407,calisol_conductivity_minus_40_C,temperature_-20_C,-40,-20,20,temperature-distance-control,30,891,15,0,0,0.1878315180528961,31.26846218021017,0.04056682330264973,interpolated,,unresolved,
0.5600013521152967,0.5479541393337084,0.02016608778482298,-0.05169767468732299,0.06442443293729325,-0.04880598597502406,-0.002569555605670626,15,0.02431294597863436,-0.010228957970721762,-0.10145656644766152,0.05029195311401124,0.07145202117150136,calisol_conductivity_minus_40_C,temperature_0_C,-40,0,40,temperature-distance-control,30,891,15,0,0,0.2181111174701046,37.94628017512584,0.20940867295695315,interpolated,,unresolved,
0.5600013521152967,0.552259835125186,0.01262351193174171,-0.03488269587940857,0.04205877609382733,-0.04880598597502406,-0.01876028958090603,15,0.001604939081343267,-0.005570863975774648,-0.06305164615699377,0.038530836063375096,0.012127017422297399,calisol_conductivity_minus_40_C,temperature_20_C,-40,20,60,temperature-distance-control,30,891,15,0,0,0.15938792922217992,35.106265166821984,0.14545167771500178,interpolated,,unresolved,
0.5600013521152967,0.5552752404433052,0.008399162253100329,-0.01364256839696474,0.03799018309849982,-0.04880598597502406,-0.03150399197412379,15,0.023825737819257568,0.07480287689916683,-0.01533461160209618,-0.01002235004858652,-0.03890688028972862,calisol_conductivity_minus_40_C,shuffled_temperature_-30_C,-40,-30,10,shuffled-source-placebo,30,891,15,0,0,-0.43536968209962157,33.117319181244284,0.09412957504754042,interpolated,,unresolved,
