repeat,requested_budget,budget,learner,scope,source,baseline_rmse,rmse,relative_rmse_reduction,r2,mae,spearman,n
0,15,15,random-forest-sensitivity,ood_q1,catalysis_control,1.6831238051711361,1.7452758412025449,-0.03692659793679839,-3.3930808281252327,1.1200423344927377,0.1608440251942829,28
1,15,15,random-forest-sensitivity,ood_q1,catalysis_control,1.7604994981776851,1.9358332075710445,-0.09959316067675648,-0.023309771513973843,1.7205674945912837,0.29568487845977814,28
0,15,15,random-forest-sensitivity,ood_q2,catalysis_control,3.3536079690664553,3.457965874842879,-0.031118099294555897,-0.24468279614213873,2.5802866976303895,-0.05198782835790425,27
1,15,15,random-forest-sensitivity,ood_q2,catalysis_control,2.9285584658353363,3.0262637957167433,-0.03336294324366092,-0.09883492059411436,2.184108582838595,0.07124302995752987,27
0,15,15,random-forest-sensitivity,ood_q3,catalysis_control,5.451007201542303,5.071569461395642,0.06960873947099225,-0.2771986439786607,3.4093912931766064,-0.020595951962733835,28
1,15,15,random-forest-sensitivity,ood_q3,catalysis_control,5.145825560221907,5.159737617626674,-0.0027035617981902016,-0.2137881701770843,3.9859746535806186,-0.15151938820458088,28
0,15,15,random-forest-sensitivity,ood_q4,catalysis_control,3.8938319664988965,3.718078618424411,0.04513634630014929,-0.5280947759338046,2.767023086469946,-0.49099236641221367,27
1,15,15,random-forest-sensitivity,ood_q4,catalysis_control,2.791431056064558,2.7486173068185735,0.015337562843606342,0.0844075735202312,1.8985714121843473,0.21318274543605525,27
0,15,15,random-forest-sensitivity,all,shuffled_thermoelectric,3.8427397418074367,3.7563735823488997,0.022475151912815874,-0.20134825497841025,2.3613629935006237,0.08169311450029196,110
1,15,15,random-forest-sensitivity,all,shuffled_thermoelectric,3.398073320136344,3.449496012108525,-0.0151328965350629,-0.013077479279268278,2.3421132970577507,0.21267063306473882,110
0,15,15,random-forest-sensitivity,hard_ood_fixed,shuffled_thermoelectric,5.057010751048945,4.991232742279812,0.013007290671764725,-0.507169492133877,3.459473203163698,-0.3839398573159751,44
1,15,15,random-forest-sensitivity,hard_ood_fixed,shuffled_thermoelectric,4.463253070708259,4.543175699330732,-0.017906810874560235,-0.2487212917922328,3.1272087031996962,0.05468533429161005,44
0,15,15,random-forest-sensitivity,ood_q1,shuffled_thermoelectric,1.6831238051711361,1.5862953775273672,0.05752899896387817,-2.6291854178134395,1.128480828437376,0.1415275116342732,28
1,15,15,random-forest-sensitivity,ood_q1,shuffled_thermoelectric,1.7604994981776851,1.7567648471521218,0.002121358756096861,0.15725047701106254,1.3860526466971066,0.19015147639317148,28
0,15,15,random-forest-sensitivity,ood_q2,shuffled_thermoelectric,3.3536079690664553,3.3006581419425167,0.015788913794440394,-0.1340138842380838,2.3937763445854325,0.010992366412213739,27
1,15,15,random-forest-sensitivity,ood_q2,shuffled_thermoelectric,2.9285584658353363,3.0298042009803368,-0.034571867465217676,-0.10140746339232964,2.124068635561327,0.026251526251526252,27
0,15,15,random-forest-sensitivity,ood_q3,shuffled_thermoelectric,5.451007201542303,5.401167044559176,0.00914329318240946,-0.4486014344175,3.3612044808211694,-0.35712433989369474,28
1,15,15,random-forest-sensitivity,ood_q3,shuffled_thermoelectric,5.145825560221907,5.198571736678178,-0.010250284592623516,-0.23212777613955415,3.9195246842029308,-0.2199046600650097,28
