donor,raw_row_id,material_key,elemental_system,doi,value_raw,log_value,temperature_c,process_cast_or_melt,process_wrought,process_powder,process_heat_treated,process_additive,phase_fcc,phase_bcc,phase_hcp,phase_amorphous,phase_multiphase
birdshot_uts,birdshot-v5-142,Al:0.04|Co:0.04|Cr:0.04|Cu:0.08|Fe:0.28|Mn:0.16|Ni:0.32|V:0.04,Al|Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,971.81,2.987581363673761,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-133,Al:0.04|Co:0.04|Cr:0.12|Mn:0.04|Ni:0.52|V:0.24,Al|Co|Cr|Mn|Ni|V,10.5281/zenodo.16396374,1161.35,3.0649631242704634,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-140,Al:0.04|Co:0.04|Cr:0.16|Fe:0.08|Ni:0.52|V:0.16,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1072.5433333333333,3.0304148477540753,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-80,Al:0.04|Co:0.08|Cr:0.04|Cu:0.04|Fe:0.16|Mn:0.12|Ni:0.48|V:0.04,Al|Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,930.4,2.968669701720392,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-96,Al:0.04|Co:0.08|Cr:0.04|Cu:0.04|Fe:0.16|Mn:0.12|Ni:0.48|V:0.04,Al|Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,988.8,2.9951084577447404,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-122,Al:0.04|Co:0.08|Cr:0.12|Cu:0.04|Fe:0.04|Mn:0.24|Ni:0.4|V:0.04,Al|Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1143.09,3.0580804254649347,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-114,Al:0.04|Co:0.08|Cu:0.12|Fe:0.2|Mn:0.08|Ni:0.48,Al|Co|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,911.2,2.959613711071044,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-132,Al:0.04|Co:0.08|Fe:0.04|Mn:0.08|Ni:0.52|V:0.24,Al|Co|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1462.73,3.1651641686873746,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-141,Al:0.04|Co:0.12|Cr:0.04|Cu:0.04|Fe:0.12|Mn:0.16|Ni:0.36|V:0.12,Al|Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1098.09,3.040637936563575,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-131,Al:0.04|Co:0.12|Cr:0.04|Cu:0.04|Fe:0.2|Mn:0.16|Ni:0.32|V:0.08,Al|Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1069.26,3.029083320583757,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-118,Al:0.04|Co:0.12|Cr:0.04|Fe:0.28|Ni:0.4|V:0.12,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1097.43,3.040376828154915,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-82,Al:0.04|Co:0.12|Cr:0.08|Cu:0.04|Fe:0.16|Mn:0.08|Ni:0.48,Al|Co|Cr|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,888.3,2.9485596621089614,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-98,Al:0.04|Co:0.12|Cr:0.08|Cu:0.04|Fe:0.16|Mn:0.08|Ni:0.48,Al|Co|Cr|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,897.5,2.953034457250357,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-100,Al:0.04|Co:0.12|Cr:0.08|Fe:0.08|Mn:0.08|Ni:0.56|V:0.04,Al|Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1160.3,3.0645702922440257,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-84,Al:0.04|Co:0.12|Cr:0.08|Fe:0.08|Mn:0.08|Ni:0.56|V:0.04,Al|Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,938.4,2.9723879991074726,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-111,Al:0.04|Co:0.12|Cu:0.12|Fe:0.2|Mn:0.08|Ni:0.44,Al|Co|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,846.1,2.927421695050419,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-95,Al:0.04|Co:0.12|Cu:0.12|Fe:0.2|Mn:0.08|Ni:0.44,Al|Co|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,791.6,2.8985057855343586,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-102,Al:0.04|Co:0.12|Fe:0.16|Mn:0.08|Ni:0.52|V:0.08,Al|Co|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1259.2,3.1000947150149893,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-86,Al:0.04|Co:0.12|Fe:0.16|Mn:0.08|Ni:0.52|V:0.08,Al|Co|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1069.3,3.0290995668235428,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-104,Al:0.04|Co:0.16|Cr:0.08|Fe:0.12|Ni:0.48|V:0.12,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1162.75,3.065486348183554,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-88,Al:0.04|Co:0.16|Cr:0.08|Fe:0.12|Ni:0.48|V:0.12,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1180.3,3.071992407124176,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-81,Al:0.04|Co:0.16|Cu:0.04|Fe:0.12|Mn:0.08|Ni:0.52|V:0.04,Al|Co|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,949.4,2.9774492273823414,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-97,Al:0.04|Co:0.16|Cu:0.04|Fe:0.12|Mn:0.08|Ni:0.52|V:0.04,Al|Co|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1079.9,3.033383541173119,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-145,Al:0.04|Co:0.16|Cu:0.2|Fe:0.04|Mn:0.12|Ni:0.44,Al|Co|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,870.7,2.9398685444595096,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-136,Al:0.04|Co:0.28|Cr:0.04|Fe:0.04|Mn:0.04|Ni:0.44|V:0.12,Al|Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1248.895,3.0965259268949685,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-146,Al:0.04|Co:0.28|Cr:0.04|Fe:0.08|Ni:0.4|V:0.16,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,813.2381644394147,2.9102177514422944,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-143,Al:0.04|Co:0.28|Cu:0.2|Fe:0.04|Mn:0.08|Ni:0.36,Al|Co|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,920.36,2.9639577354238438,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-108,Al:0.04|Co:0.2|Cr:0.04|Cu:0.04|Fe:0.16|Ni:0.52,Al|Co|Cr|Cu|Fe|Ni,10.5281/zenodo.16396374,800.2,2.903198547042978,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-92,Al:0.04|Co:0.2|Cr:0.04|Cu:0.04|Fe:0.16|Ni:0.52,Al|Co|Cr|Cu|Fe|Ni,10.5281/zenodo.16396374,761.3,2.8815558297933115,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-137,Al:0.04|Co:0.32|Cr:0.04|Mn:0.04|Ni:0.44|V:0.12,Al|Co|Cr|Mn|Ni|V,10.5281/zenodo.16396374,1135.1725,3.055061861622326,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-116,Al:0.04|Co:0.32|Cr:0.08|Cu:0.04|Fe:0.04|Mn:0.2|Ni:0.24|V:0.04,Al|Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1127.03,3.051935476526187,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-130,Al:0.04|Co:0.36|Fe:0.04|Mn:0.04|Ni:0.4|V:0.12,Al|Co|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1064.96,3.0273332959385924,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-121,Al:0.04|Co:0.4|Fe:0.12|Mn:0.04|Ni:0.36|V:0.04,Al|Co|Fe|Mn|Ni|V,10.5281/zenodo.16396374,900.56,2.954512653080978,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-124,Al:0.04|Cr:0.04|Cu:0.04|Fe:0.08|Mn:0.16|Ni:0.52|V:0.12,Al|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1271.41,3.104285622957062,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-112,Al:0.04|Cr:0.04|Cu:0.04|Fe:0.16|Mn:0.12|Ni:0.56|V:0.04,Al|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1057.5,3.0242803760470798,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-134,Al:0.04|Cr:0.04|Fe:0.04|Mn:0.04|Ni:0.6|V:0.24,Al|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1476.34,3.1691863867007988,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-105,Al:0.04|Cr:0.04|Fe:0.2|Mn:0.08|Ni:0.52|V:0.12,Al|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1276.4,3.105986795521473,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-89,Al:0.04|Cr:0.04|Fe:0.2|Mn:0.08|Ni:0.52|V:0.12,Al|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,950.9,2.9781348473982896,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-101,Al:0.04|Cr:0.08|Cu:0.04|Fe:0.24|Mn:0.12|Ni:0.44|V:0.04,Al|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,976.4,2.989627770745151,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-85,Al:0.04|Cr:0.08|Cu:0.04|Fe:0.24|Mn:0.12|Ni:0.44|V:0.04,Al|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,864.2,2.9366142619752114,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-129,Al:0.04|Cr:0.08|Cu:0.24|Fe:0.04|Mn:0.16|Ni:0.44,Al|Cr|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,1060.66,3.0255761908872754,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-117,Al:0.04|Cr:0.12|Cu:0.04|Fe:0.04|Mn:0.16|Ni:0.52|V:0.08,Al|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1219.51,3.0861853658855125,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-128,Al:0.04|Cr:0.12|Cu:0.16|Fe:0.04|Mn:0.12|Ni:0.52,Al|Cr|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,1062.73,3.026422940530368,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-46,Al:0.05|Co:0.05|Cr:0.05|Fe:0.2|Ni:0.5|V:0.15,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1006.0,3.0025979807199086,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-30,Al:0.05|Co:0.05|Cr:0.1|Fe:0.2|Ni:0.55|V:0.05,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,759.0,2.88024177589548,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-28,Al:0.05|Co:0.05|Cr:0.1|Fe:0.35|Ni:0.45,Al|Co|Cr|Fe|Ni,10.5281/zenodo.16396374,549.0,2.739572344450092,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-75,Al:0.05|Co:0.05|Fe:0.4|Ni:0.45|V:0.05,Al|Co|Fe|Ni|V,10.5281/zenodo.16396374,1062.0,3.0261245167454502,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-11,Al:0.05|Co:0.15|Cr:0.05|Fe:0.05|Ni:0.65|V:0.05,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,622.0,2.7937903846908188,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-12,Al:0.05|Co:0.1|Cr:0.05|Fe:0.25|Ni:0.5|V:0.05,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,816.0,2.9116901587538613,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-40,Al:0.05|Co:0.1|Cr:0.05|Fe:0.2|Ni:0.55|V:0.05,Al|Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,804.0,2.905256048748451,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-60,Al:0.05|Co:0.1|Fe:0.05|Ni:0.55|V:0.25,Al|Co|Fe|Ni|V,10.5281/zenodo.16396374,1164.0,3.06595298031387,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-29,Al:0.05|Co:0.1|Fe:0.3|Ni:0.5|V:0.05,Al|Co|Fe|Ni|V,10.5281/zenodo.16396374,691.0,2.8394780473741985,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-25,Al:0.05|Co:0.2|Cr:0.05|Fe:0.25|Ni:0.45,Al|Co|Cr|Fe|Ni,10.5281/zenodo.16396374,615.0,2.788875115775417,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-8,Al:0.05|Cr:0.05|Fe:0.25|Ni:0.6|V:0.05,Al|Cr|Fe|Ni|V,10.5281/zenodo.16396374,782.0,2.893206753059848,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-14,Al:0.05|Cr:0.05|Fe:0.45|Ni:0.45,Al|Cr|Fe|Ni,10.5281/zenodo.16396374,492.0,2.69196510276736,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-31,Al:0.15|Co:0.05|Fe:0.15|Ni:0.65,Al|Co|Fe|Ni,10.5281/zenodo.16396374,333.0,2.5224442335063197,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-113,Co:0.04|Cr:0.08|Cu:0.04|Fe:0.16|Mn:0.2|Ni:0.44|V:0.04,Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1019.4,3.008344629252689,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-123,Co:0.04|Cr:0.08|Fe:0.04|Mn:0.28|Ni:0.4|V:0.16,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1207.25,3.081797214072384,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-50,Co:0.05|Cr:0.05|Fe:0.3|Ni:0.45|V:0.15,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,842.0,2.9253120914996495,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-57,Co:0.05|Cr:0.05|Fe:0.3|Ni:0.55|V:0.05,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,620.0,2.792391689498254,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-9,Co:0.05|Cr:0.15|Fe:0.05|Ni:0.7|V:0.05,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,764.0,2.8830933585756897,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-15,Co:0.05|Cr:0.1|Fe:0.1|Ni:0.55|V:0.2,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,977.0,2.989894563718773,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-23,Co:0.05|Cr:0.1|Fe:0.3|Ni:0.5|V:0.05,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,604.0,2.7810369386211318,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-26,Co:0.05|Cr:0.2|Fe:0.1|Ni:0.55|V:0.1,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,886.0,2.9474337218870508,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-17,Co:0.05|Fe:0.75|Ni:0.2,Co|Fe|Ni,10.5281/zenodo.16396374,798.0,2.9020028913507296,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-168,Co:0.08|Cr:0.04|Fe:0.32|Mn:0.08|Ni:0.4|V:0.08,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,804.0652195150765,2.9052912767667953,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-147,Co:0.08|Cr:0.08|Fe:0.24|Mn:0.08|Ni:0.44|V:0.08,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,755.7763288788294,2.87839328557214,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-158,Co:0.08|Cr:0.08|Fe:0.28|Mn:0.08|Ni:0.4|V:0.08,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,800.952442169822,2.903606729921453,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-150,Co:0.08|Cr:0.08|Fe:0.2|Mn:0.12|Ni:0.44|V:0.08,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,839.5863935029075,2.924065391708257,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-152,Co:0.08|Cr:0.08|Fe:0.32|Mn:0.08|Ni:0.4|V:0.04,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,680.576583078066,2.832877002040225,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-159,Co:0.08|Cr:0.08|Fe:0.32|Mn:0.08|Ni:0.4|V:0.04,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,708.5721574430429,2.8503840832124934,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-138,Co:0.08|Cu:0.04|Fe:0.04|Mn:0.28|Ni:0.36|V:0.2,Co|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1021.45,3.0092171127643015,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-144,Co:0.12|Cr:0.04|Fe:0.04|Mn:0.16|Ni:0.4|V:0.24,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1293.44,3.1117462874991912,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-83,Co:0.12|Cr:0.08|Cu:0.04|Fe:0.16|Mn:0.2|Ni:0.36|V:0.04,Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,906.0,2.957128197676813,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-99,Co:0.12|Cr:0.08|Cu:0.04|Fe:0.16|Mn:0.2|Ni:0.36|V:0.04,Co|Cr|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1028.9,3.01237316722249,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-162,Co:0.12|Cr:0.08|Fe:0.08|Mn:0.12|Ni:0.48|V:0.12,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,779.422873814183,2.8917731469346184,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-156,Co:0.12|Cr:0.08|Fe:0.2|Mn:0.08|Ni:0.44|V:0.08,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,897.9108657476785,2.9532332270512294,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-45,Co:0.15|Cr:0.05|Fe:0.15|Ni:0.4|V:0.25,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1136.0,3.055378331375,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-27,Co:0.15|Cr:0.05|Fe:0.2|Ni:0.4|V:0.2,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,986.0,2.993876914941211,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-10,Co:0.15|Cr:0.05|Fe:0.45|Ni:0.3|V:0.05,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,547.0,2.737987326333431,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-56,Co:0.15|Cr:0.15|Fe:0.05|Ni:0.45|V:0.2,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1142.0,3.0576661039098294,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-61,Co:0.15|Cr:0.15|Fe:0.15|Ni:0.4|V:0.15,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,931.0,2.9689496809813427,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-32,Co:0.15|Cr:0.25|Fe:0.05|Ni:0.5|V:0.05,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,854.0,2.931457870689005,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-44,Co:0.15|Cr:0.2|Fe:0.05|Ni:0.45|V:0.15,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1060.0,3.0253058652647704,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-70,Co:0.15|Cr:0.2|Fe:0.15|Ni:0.4|V:0.1,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,895.0,2.951823035315912,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-109,Co:0.16|Cr:0.08|Cu:0.04|Fe:0.16|Mn:0.2|Ni:0.36,Co|Cr|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,953.9,2.9795028487874013,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-93,Co:0.16|Cr:0.08|Cu:0.04|Fe:0.16|Mn:0.2|Ni:0.36,Co|Cr|Cu|Fe|Mn|Ni,10.5281/zenodo.16396374,801.2,2.9037409406215384,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-148,Co:0.16|Cr:0.08|Fe:0.08|Mn:0.12|Ni:0.44|V:0.12,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,947.917920370051,2.976770733673896,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-153,Co:0.16|Cr:0.08|Fe:0.12|Mn:0.12|Ni:0.4|V:0.12,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1022.65629592159,3.0097296964045457,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-154,Co:0.16|Cr:0.08|Fe:0.12|Mn:0.12|Ni:0.4|V:0.12,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1029.209880959085,3.0125039470149972,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-151,Co:0.16|Cr:0.08|Fe:0.16|Mn:0.08|Ni:0.44|V:0.08,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,937.10560262301,2.9717885343800043,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-167,Co:0.16|Cr:0.12|Fe:0.12|Mn:0.08|Ni:0.4|V:0.12,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1054.1731424845,3.022911947356682,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-120,Co:0.16|Cr:0.2|Fe:0.04|Mn:0.04|Ni:0.36|V:0.2,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,966.1833333333332,2.9850595416334293,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-106,Co:0.16|Cu:0.04|Fe:0.2|Mn:0.2|Ni:0.28|V:0.12,Co|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1070.6,3.0296272390474126,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-90,Co:0.16|Cu:0.04|Fe:0.2|Mn:0.2|Ni:0.28|V:0.12,Co|Cu|Fe|Mn|Ni|V,10.5281/zenodo.16396374,515.8,2.712481337801919,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-42,Co:0.1|Cr:0.05|Fe:0.05|Ni:0.5|V:0.3,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1115.0,3.0472748673841794,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-76,Co:0.1|Cr:0.05|Fe:0.1|Ni:0.55|V:0.2,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,1040.0,3.0170333392987803,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-33,Co:0.1|Cr:0.05|Fe:0.35|Ni:0.35|V:0.15,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,832.0,2.920123326290724,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-7,Co:0.1|Cr:0.1|Fe:0.25|Ni:0.5|V:0.05,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,660.0,2.8195439355418688,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-4,Co:0.1|Cr:0.1|Fe:0.55|Ni:0.25,Co|Cr|Fe|Ni,10.5281/zenodo.16396374,446.0,2.649334858712142,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-41,Co:0.1|Cr:0.2|Fe:0.05|Ni:0.6|V:0.05,Co|Cr|Fe|Ni|V,10.5281/zenodo.16396374,734.0,2.8656960599160706,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-69,Co:0.1|Fe:0.3|Ni:0.4|V:0.2,Co|Fe|Ni|V,10.5281/zenodo.16396374,850.0,2.929418925714293,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-65,Co:0.1|Ni:0.75|V:0.15,Co|Ni|V,10.5281/zenodo.16396374,899.0,2.9537596917332287,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-125,Co:0.24|Cr:0.04|Fe:0.04|Mn:0.32|Ni:0.2|V:0.16,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1335.57,3.1256666552305026,,0,0,0,0,0,0,0,0,0,0
birdshot_uts,birdshot-v5-115,Co:0.24|Cr:0.04|Fe:0.08|Mn:0.04|Ni:0.36|V:0.24,Co|Cr|Fe|Mn|Ni|V,10.5281/zenodo.16396374,1447.09,3.160495542375345,,0,0,0,0,0,0,0,0,0,0
