repeat,requested_budget,budget,learner,error_distance_spearman,distance_mean,distance_q25,distance_q75
18,30,30,extra-trees-primary,0.2664658983075956,9.431449559767213,3.6777893165576176,9.434272260889127
19,30,30,extra-trees-primary,0.044969907355228454,9.993742634455593,3.8741652333906096,10.850164615803717
20,30,30,extra-trees-primary,0.19501386290377115,10.062715236178294,4.521331552619726,8.340715251563234
21,30,30,extra-trees-primary,0.08140135112919071,9.796233548151061,3.7079260781848893,10.808223468547304
22,30,30,extra-trees-primary,-0.037341929085048346,9.597525424578144,2.4600697489053727,10.79813584114844
23,30,30,extra-trees-primary,0.5607059937335167,9.164451599795724,1.8486547031860385,9.38828586041458
24,30,30,extra-trees-primary,0.10952821044564165,9.803714940676313,4.439040436210679,9.103022458893722
25,30,30,extra-trees-primary,0.2300255393589221,8.974455804816271,1.9053310330931645,9.38290408471462
26,30,30,extra-trees-primary,-0.31521834686270567,11.277199495809567,5.6655678934397145,11.443400383842565
27,30,30,extra-trees-primary,0.1124585803484886,8.756395946414061,1.8633287673258956,7.941109245132363
28,30,30,extra-trees-primary,-0.12738994206884113,9.693897206914258,3.147567001305379,8.89547958418216
29,30,30,extra-trees-primary,0.34615783423122876,10.059229895422217,3.6299213629377394,11.152902715707416
30,30,30,extra-trees-primary,0.25088023803620135,9.45227202109715,2.1516636610246618,9.879202613240135
31,30,30,extra-trees-primary,0.2348849266280459,9.722672516923405,4.051956035127453,9.963278063526936
32,30,30,extra-trees-primary,-0.5375335301940807,9.779098899301857,3.7835475786110973,8.253908842028775
33,30,30,extra-trees-primary,0.27499943646732633,10.16111485395329,3.0443192200691462,11.318530603980768
34,30,30,extra-trees-primary,-0.26238532110091745,10.08422127297571,4.660923845642502,10.614293604675563
35,30,30,extra-trees-primary,0.29517841444446946,9.39741078790367,1.7730584718362095,10.709881581327599
36,30,30,extra-trees-primary,0.2847192480220003,10.340227806829446,4.546360778642924,10.99635988916876
37,30,30,extra-trees-primary,0.09582309582309582,10.328201429069438,4.372208697286329,10.711370304822333
38,30,30,extra-trees-primary,0.510051168766765,9.858338765740248,3.856306201176828,9.576557540678854
39,30,30,extra-trees-primary,0.12562270360435498,8.664982770928788,2.0881093353249662,6.979912146094438
40,30,30,extra-trees-primary,0.225120032459482,9.627929283640672,2.0100859120399734,11.128697182988404
41,30,30,extra-trees-primary,0.18631291842301015,9.943325116113307,3.2186267849920567,11.236273700464803
42,30,30,extra-trees-primary,0.17368978653382322,10.108377276517174,3.936101112549149,11.170394497148349
43,30,30,extra-trees-primary,0.23133241665351756,9.785424457998479,3.502750648342519,10.93104148906803
44,30,30,extra-trees-primary,0.22630119694339876,8.989190819939852,1.961810443412166,8.046607273600458
45,30,30,extra-trees-primary,-0.20766451246477136,10.45561292383244,5.202958480428732,9.471746002700215
46,30,30,extra-trees-primary,0.39550526339517167,9.383131129946122,3.6216997210643553,8.970380624793068
47,30,30,extra-trees-primary,0.28645042039537455,9.473827306882656,1.8603080124932805,11.031921071097596
48,30,30,extra-trees-primary,-0.19739422491716072,10.934821063532832,5.656642881338836,11.285062510893276
49,30,30,extra-trees-primary,-0.24483916777494757,9.576344023207193,3.621755425697373,10.79813584114844
50,30,30,extra-trees-primary,0.38286409846042874,9.325192611579945,1.8493790081944406,9.38828586041458
51,30,30,extra-trees-primary,0.04345513152852602,10.02647774440715,4.081790085564197,8.415182634353686
52,30,30,extra-trees-primary,-0.2142646220157868,10.225423578592904,4.492394421941228,10.861477294532477
53,30,30,extra-trees-primary,-0.20838536618353132,9.342195905246756,2.021777907221002,8.786615398416437
54,30,30,extra-trees-primary,-0.06973829542636882,9.849332836571298,3.8564921506457197,10.734377254974625
55,30,30,extra-trees-primary,0.1060027500394473,9.99798553442915,3.9134404121418864,11.290482810484818
56,30,30,extra-trees-primary,-0.12868832134887181,11.530757456148988,6.230744926402963,11.679020259258643
57,30,30,extra-trees-primary,0.14935419155602642,9.945829816526029,4.008856768370185,11.138987382653848
58,30,30,extra-trees-primary,0.17734147825890945,9.580144006640737,3.8692615444779586,10.863714474178797
59,30,30,extra-trees-primary,-0.3183148118927936,9.95065522406211,3.6431412378646746,10.92507403879209
60,30,30,extra-trees-primary,-0.09945675450262606,9.19305481325131,2.3250061365199577,8.823950640853509
61,30,30,extra-trees-primary,0.05478890066046029,10.391010768960252,3.326269633553778,11.38020367708362
62,30,30,extra-trees-primary,-0.11328810044406376,8.832004999926841,2.202327088439253,7.264282129958902
63,30,30,extra-trees-primary,0.33035186980141107,9.247420274694338,1.947104224057112,10.785064432115885
64,30,30,extra-trees-primary,-0.11709307305637581,10.809965990570234,4.154049568374095,11.304993424213109
65,30,30,extra-trees-primary,0.017018686743457388,9.676569489174492,2.348024970265489,10.9510452066009
66,30,30,extra-trees-primary,0.3235624281495841,9.998440525895893,4.019002397425254,11.019711524683673
67,30,30,extra-trees-primary,-0.04649369970470888,10.25155768137982,3.9224308259943674,10.634531996796262
68,30,30,extra-trees-primary,0.31460000450826137,9.511198900622546,2.4134574959070596,10.710885456786642
69,30,30,extra-trees-primary,0.35659896760814186,9.693193040379672,2.0822108481271506,10.894892898627116
70,30,30,extra-trees-primary,0.48071140364718346,10.141667886712751,2.416367411066333,11.139202937773922
71,30,30,extra-trees-primary,0.1079232693911593,9.01040921457881,1.7963841071160127,10.570386298378349
72,30,30,extra-trees-primary,-0.24072763338818384,10.497723573390125,4.794529915559949,10.809290152584799
73,30,30,extra-trees-primary,0.13554087866014472,10.213082420142744,4.20788610694243,10.973558383833925
74,30,30,extra-trees-primary,0.2182674751482091,9.775295451714053,3.302263620257635,10.060075158505658
75,30,30,extra-trees-primary,0.16925365732705183,9.535320834239247,2.3524348521443836,10.861938382503084
76,30,30,extra-trees-primary,0.4243401032391858,9.331204099959159,3.696101207058451,8.619354565463713
77,30,30,extra-trees-primary,0.062407862407862405,9.689223922396167,3.9265299854358107,7.760749031617319
