contract,budget,repeat,learner,method,scope,n,base_rmse,aug_rmse,relative_rmse_gain,base_r2,aug_r2,delta_r2,delta_mae
planned_state,60,1,random_forest,state_plus_crossfitted_shuffled_uts,q4,70,0.393632019559227,0.41537807416068184,-0.05524462828457193,-0.11424166188726592,-0.2407540257072256,-0.12651236381995967,-0.022763286170628283
planned_state,60,1,random_forest,shuffled_uts_residual_anchor,all,428,0.36210189616799054,0.3618152168598486,0.0007917089393228935,-0.05641771212593816,-0.05474562359907842,0.0016720885268597385,-0.000786914645551251
planned_state,60,1,random_forest,shuffled_uts_residual_anchor,q1,133,0.3496682640088694,0.3793729310611525,-0.08495099529973249,-0.12416461056751404,-0.3232751424859299,-0.19911053191841588,-0.02368369783562252
planned_state,60,1,random_forest,shuffled_uts_residual_anchor,q2,59,0.3974998257200318,0.4062259682849039,-0.021952569536516385,-0.3334392326777089,-0.39262667241405125,-0.05918743973634233,-0.006881136848806535
planned_state,60,1,random_forest,shuffled_uts_residual_anchor,q3,166,0.3443886581447173,0.3320609122900222,0.03579602743338542,-0.046428682676565636,0.027146449756145663,0.0735751324327113,0.007905593348617374
planned_state,60,1,random_forest,shuffled_uts_residual_anchor,q4,70,0.393632019559227,0.3555211066681589,0.09681863008436951,-0.11424166188726592,0.09107230968046265,0.20531397156772857,0.027239870315013542
planned_state,60,1,extra_trees,state_only,all,428,0.40847863084373,0.4056397878300091,0.0069497956548109805,-0.3443512630891259,-0.3257302616640616,0.018621001425064287,0.0019360178921139504
planned_state,60,1,extra_trees,state_only,q1,133,0.3652340422687729,0.3595618308686822,0.015530346965621921,-0.22647859835938733,-0.18867913843231232,0.03779945992707501,0.007809523818606501
planned_state,60,1,extra_trees,state_only,q2,59,0.4674766724181374,0.4576825203554935,0.020951103318121188,-0.8442476200733844,-0.7677791053597627,0.0764685147136217,0.005802168905582328
planned_state,60,1,extra_trees,state_only,q3,166,0.39220321789290996,0.3885135097983688,0.00940764360466984,-0.35717002731253,-0.33175459810466057,0.025415429207869433,0.0013311444528838479
planned_state,60,1,extra_trees,state_only,q4,70,0.4666596358988181,0.4753102783676689,-0.018537370287423957,-0.5660262293364,-0.6246243855319218,-0.05859815619552178,-0.011047842209399805
planned_state,60,1,extra_trees,state_plus_crossfitted_predicted_uts,all,428,0.4056397878300091,0.34402898080990246,0.15188551238944487,-0.3257302616640616,0.04640463018536456,0.37213489184942616,0.05607700826358786
planned_state,60,1,extra_trees,state_plus_crossfitted_predicted_uts,q1,133,0.3595618308686822,0.3251167565942303,0.09579736033503462,-0.18867913843231232,0.02815684103177285,0.21683597946408517,0.028573075016911892
planned_state,60,1,extra_trees,state_plus_crossfitted_predicted_uts,q2,59,0.4576825203554935,0.4019852406194261,0.1216941378770724,-0.7677791053597627,-0.36370225658736377,0.4040768487723989,0.04773946488341824
planned_state,60,1,extra_trees,state_plus_crossfitted_predicted_uts,q3,166,0.3885135097983688,0.31786380428538985,0.1818462002766514,-0.33175459810466057,0.10855591356841532,0.4403105116730759,0.06471774750443926
planned_state,60,1,extra_trees,state_plus_crossfitted_predicted_uts,q4,70,0.4753102783676689,0.3834426345016363,0.19327931258193798,-0.6246243855319218,-0.057302735455863285,0.5673216500760585,0.09487094351011033
planned_state,60,1,extra_trees,predicted_uts_residual_anchor,all,428,0.4056397878300091,0.2603161966891858,0.3582577338338512,-0.3257302616640616,0.45402034860476936,0.779750610268831,0.08763231235226421
planned_state,60,1,extra_trees,predicted_uts_residual_anchor,q1,133,0.3595618308686822,0.3133381504737325,0.12855558189609775,-0.18867913843231232,0.0972987877063285,0.2859779261386408,0.036194804330429015
planned_state,60,1,extra_trees,predicted_uts_residual_anchor,q2,59,0.4576825203554935,0.271030347110508,0.4078201918220693,-0.7677791053597627,0.3800806588755,1.1478597642352626,0.12308910864824119
planned_state,60,1,extra_trees,predicted_uts_residual_anchor,q3,166,0.3885135097983688,0.21729128929838734,0.44071111089249526,-0.33175459810466057,0.5834217528193867,0.9151763509240473,0.08081338381315514
planned_state,60,1,extra_trees,predicted_uts_residual_anchor,q4,70,0.4753102783676689,0.23217623728382547,0.5115270006759056,-0.6246243855319218,0.6123550833307421,1.2369794688626639,0.1716491655370291
planned_state,60,1,extra_trees,state_plus_crossfitted_shuffled_uts,all,428,0.4056397878300091,0.3970072877997932,0.021281196493065622,-0.3257302616640616,-0.26990441835575485,0.055825843308306755,0.008383294710961775
planned_state,60,1,extra_trees,state_plus_crossfitted_shuffled_uts,q1,133,0.3595618308686822,0.3487652927615727,0.030026930503234035,-0.18867913843231232,-0.11836609946193355,0.07031303897037877,0.008089256056501792
planned_state,60,1,extra_trees,state_plus_crossfitted_shuffled_uts,q2,59,0.4576825203554935,0.4573755171452176,0.0006707776605438701,-0.7677791053597627,-0.7654083272937102,0.002370778066052459,-0.0004724946300284083
planned_state,60,1,extra_trees,state_plus_crossfitted_shuffled_uts,q3,166,0.3885135097983688,0.3778217202704782,0.027519736787118186,-0.33175459810466057,-0.25946411167913563,0.07229048642552494,0.009921922956812601
planned_state,60,1,extra_trees,state_plus_crossfitted_shuffled_uts,q4,70,0.4753102783676689,0.4666392273472745,0.018242927651749813,-0.6246243855319218,-0.5658892574378396,0.05873512809408221,0.012757386473109866
planned_state,60,1,extra_trees,shuffled_uts_residual_anchor,all,428,0.4056397878300091,0.37142045817933556,0.08435890826620239,-0.3257302616640616,-0.111490407117947,0.2142398545461146,0.03385582240851834
