file_id,archive_name,archive_bytes,archive_sha256,download_url,supplied_md5,serial_internal,serial,stage,lab,type,tp,cell,sampling,mapping_method,metadata_conflict_flags
47632447,TP_z01_03.zip,48477266,9aae357a6b61be3702b19e5d7391be64c005150398961af22d11e20c6909daeb,https://ndownloader.figshare.com/files/47632447,62440cb960f856916f23d97952615333,182,TP_z01_03,2,SIE,z,1,3,cLH,exact-archive-serial-plus-internal-serial,
47632450,TP_z01_02.zip,49025344,f6be926f394471383442654bd8f863039deeaa1c228fae97b83516a95a7848eb,https://ndownloader.figshare.com/files/47632450,4681994a3726186eccc8d03b5b33708f,047,TP_z01_02,2,SIE,z,1,2,cLH,exact-archive-serial-plus-internal-serial,
47632462,TP_z01_01.zip,49099140,1b4945bce4d7a834d36723b15dcae74183879c9bc9723d5ee76bddecf67a86ad,https://ndownloader.figshare.com/files/47632462,4d77d5378ad355d77b9a17a88ed764a6,021,TP_z01_01,2,SIE,z,1,1,cLH,exact-archive-serial-plus-internal-serial,
47632537,TP_z03_01.zip,53067460,19e2cd11a879d94e9b83f9b00ac40a8de62cf837f790e946c0271915f5d05578,https://ndownloader.figshare.com/files/47632537,db447647fc45fd5cb5f1033e74cd511f,183,TP_z03_01,2,SIE,z,3,1,pi,exact-archive-serial-plus-internal-serial,
47632555,TP_z03_03.zip,53922066,b60a7792694fe7ad6986b22dfda8226c4d6ebc216694cc6a08f6c580d048c686,https://ndownloader.figshare.com/files/47632555,856b8a64e4c43815945d05936099b0a6,010,TP_z03_03,2,SIE,z,3,3,pi,exact-archive-serial-plus-internal-serial,
47632561,TP_z03_02.zip,51690927,d15f603b0b136289f944d71d08cb1603aa3d4dc91d60ee68ced045485b39de8c,https://ndownloader.figshare.com/files/47632561,54a9485db9a0cd09ff66302138aef03c,075,TP_z03_02,2,SIE,z,3,2,pi,exact-archive-serial-plus-internal-serial,
47632588,TP_z13_03.zip,64567682,d5bb61223940f4f57435f4328a87825c57631f2f32f082c6cd83b06464b90463,https://ndownloader.figshare.com/files/47632588,52e523e22510380cfa31c73475277fed,TP_z13_03,TP_z13_03,2,HM,z,13,3,cLH,exact-archive-serial-plus-internal-serial,
47632591,TP_z21_01.zip,63704775,ebe0777ee4a357f0fedbd79e6f41850a6660182696e58546dfa18afb5cd97ea7,https://ndownloader.figshare.com/files/47632591,a51fada26ecf8df8888d528215b0101a,TP_z21_01,TP_z21_01,2,HM,z,21,1,pi,exact-archive-serial-plus-internal-serial,
47632597,TP_z13_01.zip,64382449,4e0c0c98a7822423892ce8fcd9149a8189657acc2d88913fdb814ae752d9dd41,https://ndownloader.figshare.com/files/47632597,a4bc75c7d2b1df9c51b2bef1ea12aa04,TP_z13_01,TP_z13_01,2,HM,z,13,1,cLH,exact-archive-serial-plus-internal-serial,
47632603,TP_z13_02.zip,64982585,38edf3c78086dd5d724ed13ff7fed6ab819ac428dfedd3a609f01c090e407289,https://ndownloader.figshare.com/files/47632603,0a0103401c71abfc8dd1e588a1ce2307,TP_z13_02,TP_z13_02,2,HM,z,13,2,cLH,exact-archive-serial-plus-internal-serial,
47632615,TP_z08_01.zip,71204133,ce4105e57a1bd1c248ad3efd8825b54b2bc354f6eb46a0b9868bd9edbf490ed2,https://ndownloader.figshare.com/files/47632615,173e029b6fea9d68a82e9df95887edd9,INT191,TP_z08_01,2,INT,z,8,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632618,TP_z08_02.zip,71296220,d52e46845963c4ca0d8e5d8198e2d544b73d632dfbda4b39e9d3b1bd91deaa5d,https://ndownloader.figshare.com/files/47632618,5d7dd2f1e00f9567596d9bb11bbb4699,INT061,TP_z08_02,2,INT,z,8,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632621,TP_z18_02.zip,67511827,165c93b6ef1169189a47e210139235ebd64991648b3d87ef5996dbf31a64316c,https://ndownloader.figshare.com/files/47632621,22e6b9e9fba6e024160a33a92e33001b,TP_z18_02,TP_z18_02,2,HM,z,18,2,pi,exact-archive-serial-plus-internal-serial,
47632624,TP_z18_03.zip,67094255,159375bdcf35cbf11a16ec3f4d83dc0dcf107f2529a81638497311365b5dfb49,https://ndownloader.figshare.com/files/47632624,44736b1cefde00fade679423e102e05c,TP_z18_03,TP_z18_03,2,HM,z,18,3,pi,exact-archive-serial-plus-internal-serial,
47632627,TP_z14_02.zip,69281717,c27fad8c9461622fffe0079c564a184c435a8f46030a6ce988390673f1eba2f0,https://ndownloader.figshare.com/files/47632627,fb97791da75a6200c5b7503e7b459c7d,TP_z14_02,TP_z14_02,2,HM,z,14,2,cLH,exact-archive-serial-plus-internal-serial,
47632630,TP_z18_01.zip,66102797,f8e3e5719fbe0a0499e00387d8b7ba073254b78da1cee08cd3b74648d2f4abb8,https://ndownloader.figshare.com/files/47632630,fa94785b351ba41d27d467ac3c360ee7,TP_z18_01,TP_z18_01,2,HM,z,18,1,pi,exact-archive-serial-plus-internal-serial,
47632633,TP_z08_03.zip,71357964,26c5fd7ba48051e1f54b9bd235054faf18a095836a737ed59afd6aefb8dac0b6,https://ndownloader.figshare.com/files/47632633,0b94b1d87f5449f122d8af07a4db8d7c,INT060,TP_z08_03,2,INT,z,8,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632636,TP_z21_03.zip,67105543,2b6fc4433a09c72a167081d7ce38293fde80c17b437908113d48b47eb47089c9,https://ndownloader.figshare.com/files/47632636,1b3e839466493cb6fdc7cbebd6f6ca11,TP_z21_03,TP_z21_03,2,HM,z,21,3,pi,exact-archive-serial-plus-internal-serial,
47632639,TP_z21_02.zip,67402271,275cefd9bef2241a199f5c972b6717b44782303ac2508a3358c3a935d6a3b1df,https://ndownloader.figshare.com/files/47632639,925be89565e7daea97247cf511ec2f54,TP_z21_02,TP_z21_02,2,HM,z,21,2,pi,exact-archive-serial-plus-internal-serial,
47632645,TP_z14_03.zip,71803585,fca81b180b093975e921e78bdcb6f8427b56ad83110a21d96a495268665fcd09,https://ndownloader.figshare.com/files/47632645,b6c9e382549feb8e9be9d40274dbfb0a,TP_z14_03,TP_z14_03,2,HM,z,14,3,cLH,exact-archive-serial-plus-internal-serial,
47632648,TP_z05_02.zip,73900993,f59d329601a4365d59a141fb201e360af1eaef1149b7c2cfc10ea8efa027531e,https://ndownloader.figshare.com/files/47632648,3fab2e0589251d9b9e39f9c054925cac,INT161,TP_z05_02,2,INT,z,5,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632654,TP_z14_01.zip,69226654,a4ff9b6b3c37f63e134500932f19933e3750a015cc9e8e89d9aea3151b36e69f,https://ndownloader.figshare.com/files/47632654,7e52dde9e65a855118d184d515bdd2b2,TP_z14_01,TP_z14_01,2,HM,z,14,1,cLH,exact-archive-serial-plus-internal-serial,
47632657,TP_z06_01.zip,74793852,936f4a385695bca3cb9ddfa44b2dab84bb5e9b15ec0ee8d1a3ed1cf9e32dab20,https://ndownloader.figshare.com/files/47632657,5ccb72c55cddf60743f6834a94ca1ca8,INT018,TP_z06_01,2,INT,z,6,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632660,TP_z05_03.zip,74822492,4040d2b48ac58a7b051936b5ee604d65160f55be0f601f013e408c89a099e0cb,https://ndownloader.figshare.com/files/47632660,367b438f1bb90c5d29ced58db3eea111,INT200,TP_z05_03,2,INT,z,5,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632663,TP_z05_01.zip,74553029,54f238c4b093dce7d3e18c9bd9c63b5e9ff6aeadbd1b2792c726180a5911f989,https://ndownloader.figshare.com/files/47632663,f31e069a604eae4bdc94ecbad1a39e63,INT073,TP_z05_01,2,INT,z,5,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632666,TP_z24_02.zip,70298369,4cf9a34a81d21a6110aa8de558309e317929e6b9c7c2734a9a44b34b27559315,https://ndownloader.figshare.com/files/47632666,432deb26f2838f4d7a7c7e24313c34ac,TP_z24_02,TP_z24_02,2,HM,z,24,2,pi,exact-archive-serial-plus-internal-serial,
47632669,TP_z22_03.zip,70740088,60a5718a5c1e7c010c289b4e85080d56a6dea9651ada451372949070af9fd7ec,https://ndownloader.figshare.com/files/47632669,eade2d3e7073ccab4d7949b965d656cf,TP_z22_03,TP_z22_03,2,HM,z,22,3,pi,exact-archive-serial-plus-internal-serial,
47632672,TP_z16_02.zip,73270447,171a47dbed5c77726c93078200df3f51da5c78e9e7c5bb8c496fbb99ddb37cd5,https://ndownloader.figshare.com/files/47632672,121a2638ec4b4887cfc2b0cd639ace12,TP_z16_02,TP_z16_02,2,HM,z,16,2,pi,exact-archive-serial-plus-internal-serial,
47632675,TP_z07_02.zip,77330336,fd6e05861d4da0043a56041656bf27340decfc2c9bd47255c31b05cdcfce195c,https://ndownloader.figshare.com/files/47632675,3b76eeaa8b3565ff03ab1bf01b75b2f1,INT163,TP_z07_02,2,INT,z,7,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632678,TP_z16_01.zip,73361099,f0471fc840f5c13c57e1a2e744714e5f9e664701f14253fc33f43ae61bc8551b,https://ndownloader.figshare.com/files/47632678,7dcf4894d5d7c72f3bcda5fd5f42cd6a,TP_z16_01,TP_z16_01,2,HM,z,16,1,pi,exact-archive-serial-plus-internal-serial,
47632681,TP_z11_01.zip,75856982,169bae49c5472c90bbe69eb3dfdb916d80f69a00f5c0276fa5cb98d8a3211ee1,https://ndownloader.figshare.com/files/47632681,61669ef5bd3c0f6e6ac9e8d6c273895e,INT107,TP_z11_01,2,INT,z,11,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632684,TP_z16_03.zip,73607160,86e4f2e7efb36c326f315df952cec149e2b64afe85df885c86b228540bc0e766,https://ndownloader.figshare.com/files/47632684,ea1d3deb3a00eff1c0e63b92ca006e92,TP_z16_03,TP_z16_03,2,HM,z,16,3,pi,exact-archive-serial-plus-internal-serial,
47632735,TP_z19_01.zip,73833736,7e1c227f0087714e3148216cb80c467d638445558ed3c946d5409e59f26ca9f7,https://ndownloader.figshare.com/files/47632735,21cdf6ba4572e6e248154cbcb64a11d6,TP_z19_01,TP_z19_01,2,HM,z,19,1,pi,exact-archive-serial-plus-internal-serial,
47632741,TP_z09_03.zip,76713986,f260a6b99a3d75c4f8717d743e230ab628c8c34edb7b20ac10fb1321a3f587c0,https://ndownloader.figshare.com/files/47632741,75e45cb06701c3d45ea3b07aad7f3b19,INT020,TP_z09_03,2,INT,z,9,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632744,TP_z07_03.zip,76582518,1070cd98a4e96ca89d3007d126312b22de6af3cc0f342d7a19aa998a8f18659b,https://ndownloader.figshare.com/files/47632744,de70d7aee71f433e46c63dc3a7b36f6a,INT078,TP_z07_03,2,INT,z,7,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632747,TP_z24_01.zip,71181417,68e058ff14bfad88771a8729d7886e06c8311cb5ea64e6dc146d598a3380b2e5,https://ndownloader.figshare.com/files/47632747,9d0000a1472ff005215c032ead61f49d,TP_z24_01,TP_z24_01,2,HM,z,24,1,pi,exact-archive-serial-plus-internal-serial,
47632750,TP_z04_01.zip,78894550,3199e745b429ae91efe73a87c04b655459dbcce72917008c39be940941c35c9a,https://ndownloader.figshare.com/files/47632750,fd81837a6ffa999515bf4497bfb1b146,INT059,TP_z04_01,2,INT,z,4,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632753,TP_z07_01.zip,77579130,00c00a72056d7f4da0bcda2b6ec0c5cf00c39dd814659901d10f209e92d31cc7,https://ndownloader.figshare.com/files/47632753,9b90007818c3abd7f5d836dcaf1454eb,INT065,TP_z07_01,2,INT,z,7,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632756,TP_z11_03.zip,77463092,adaafced40b684caa34010d9ad6b1a71b501da49f511d32fa060fed7df7f778d,https://ndownloader.figshare.com/files/47632756,8d2fc68d3f22dd7880dd2a506bdddb6a,INT011,TP_z11_03,2,INT,z,11,3,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632774,TP_z11_02.zip,76334548,fef75a70ce3611d7e9ddcfa96989c985a9697b85a94bac053115c886ff66ae07,https://ndownloader.figshare.com/files/47632774,943b251bceddb4b7d2517695c3d8ed40,INT044,TP_z11_02,2,INT,z,11,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632780,TP_z09_01.zip,76696625,327e8f83b15f68d0f82a263868dac24fcfb97b342b17a5cfa8e074e8a7ce86c5,https://ndownloader.figshare.com/files/47632780,a463e9148bf09f43e1a050ed9e6b2df5,INT031,TP_z09_01,2,INT,z,9,1,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632783,TP_z06_02.zip,77052582,c226c3bd65cbe42819506022908059909b226b75b75610956eb5981dded65e3c,https://ndownloader.figshare.com/files/47632783,a81e5898c369b0feb0cdfc46e2ac8fa3,INT007,TP_z06_02,2,INT,z,6,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632786,TP_z24_03.zip,70414059,045dc71fee272b0fc41385d578ea0be502ce7b7ae5da8703edaa03900e244247,https://ndownloader.figshare.com/files/47632786,66b540999589a3e18c4e3e43c2c4ae8c,TP_z24_03,TP_z24_03,2,HM,z,24,3,pi,exact-archive-serial-plus-internal-serial,
47632789,TP_z19_03.zip,72974764,f30e0b47874e9444e01a9c3ab6144ed7a7e1c16cea5e3a89c7ea9d23cc7d77b4,https://ndownloader.figshare.com/files/47632789,613537cd5ce53c00726491a2dcce3f1a,TP_z19_03,TP_z19_03,2,HM,z,19,3,pi,exact-archive-serial-plus-internal-serial,
47632792,TP_z09_02.zip,77439938,b782ea5c17314bcb42f831ca087312a4deb4a26835175f47d8b3bfaa92cc862c,https://ndownloader.figshare.com/files/47632792,35264b4ddd7dbdc4d1f37986c6e5262b,INT088,TP_z09_02,2,INT,z,9,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632795,TP_z22_02.zip,72062209,d71af8ab185238151db72f071926b6c5c8c4557d9e69663793c4ed1ba0ca5027,https://ndownloader.figshare.com/files/47632795,4dea60c5627014c76dc4ff9eb07957fc,TP_z22_02,TP_z22_02,2,HM,z,22,2,pi,exact-archive-serial-plus-internal-serial,
47632798,TP_z22_01.zip,72876353,0afa699373be28ec000d1aa6563a1475c62fb8ca73630e6a3bd2e21eefed4029,https://ndownloader.figshare.com/files/47632798,310ab15242e805b2ec0b1029b577d8a7,TP_z22_01,TP_z22_01,2,HM,z,22,1,pi,exact-archive-serial-plus-internal-serial,
47632804,TP_z12_01.zip,77533194,6550e2fa3f9684c02245655937ebdb812c78a340a7545df8f64612dd4e5f309f,https://ndownloader.figshare.com/files/47632804,361334c86d04519813d9642b03a060b0,TP_z12_01,TP_z12_01,2,HM,z,12,1,cLH,exact-archive-serial-plus-internal-serial,
47632807,TP_z06_03.zip,80270695,0f2407f9e2dba9ca92e9b144fa10cda124cb28614d6f1abd5545dbdd9a56e31d,https://ndownloader.figshare.com/files/47632807,7ee48f7f5261f0fb7efe75662ffbb6b1,INT153,TP_z06_03,2,INT,z,6,3,cLH,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted
47632810,TP_z04_02.zip,78852780,e30313a52341ae99d635168a62ce18bcbb8b4629bf59c2e49e11e5982c281617,https://ndownloader.figshare.com/files/47632810,07b6d49add652390e50d9d10ec66f371,INT037,TP_z04_02,2,INT,z,4,2,cLH,exact-archive-serial-plus-internal-serial,testpoint_format_variant
47632831,TP_z12_02.zip,78809571,17e0e14f401b5c7b4aae3dd8e0a886c339359cb5eb99c39ba4deec68189fd96a,https://ndownloader.figshare.com/files/47632831,cf6c9a4a6c8b5045908605321f46b5f5,TP_z12_02,TP_z12_02,2,HM,z,12,2,cLH,exact-archive-serial-plus-internal-serial,
47632834,TP_z12_03.zip,78091183,13f591eb29f41a51cd3e74e1ebf91ae670c120be605300f9344d9587c2e19714,https://ndownloader.figshare.com/files/47632834,f66e78666735e58804889adb59b50a86,TP_z12_03,TP_z12_03,2,HM,z,12,3,cLH,exact-archive-serial-plus-internal-serial,
47639014,TP_z04_03.zip,78672685,5d1e05a9edc990e5d0d6d6cbe04d6320f8aa7d279b0905ff6d9100113e1b00d5,https://ndownloader.figshare.com/files/47639014,3d2d2000ea1c5940d1a5e51a7436785f,INT027,TP_z04_03,2,INT,z,4,3,cLH,archive-serial-plus-validated-lab-date-envelope,archive_internal_serial_conflicts_with_experiments_meta;validated_lab_date_envelope_required_after_both_twin_internal_serials_conflicted
47639017,TP_z19_02.zip,73159454,502dba9db1b297f645b2d1b4774a92147e0c0a2e169cd83bf6bad58eb31d4c1b,https://ndownloader.figshare.com/files/47639017,aa78a1176fe448bba5715a676ae7c800,TP_z19_02,TP_z19_02,2,HM,z,19,2,pi,exact-archive-serial-plus-internal-serial,
