edge_id,pool,identity,nearest_target_l1,hard_ood_rank,hard_ood_selected,candidate_pool_n,hard_ood_n,target_reference_n
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006173358307|C:0.009705279672|Co:0.1290702142|Cr:0.1340729357|Fe:0.6903755643|Mn:0.0001010549739|Mo:0.01140620498|Nb:0.0004782601735|Ni:0.009365094611|Si:0.01110604169|V:0.003702013896,0.010604734075899933,35,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006159952568|C:0.008769932472|Co:0.1419989066|Cr:0.1339989682|Fe:0.6819947486|Mn:0.0002019984446|Mo:0.008609933704|Nb:5.969954031e-05|Ni:0.009069930162|Si:0.009669925542|V:0.005009961423,0.010393786900589962,36,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.002347872827|C:0.001438696541|Co:0.06544071072|Cr:0.000110899525|Fe:0.7113555119|Mn:0.0001049049561|Mo:0.03057230149|Nb:6.194387885e-05|Ni:0.1798370676|Si:0.0002048144381|Ti:0.008412378385|V:0.0001128977147,0.00955005363670003,37,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.001470018375|C:0.0009460118251|Co:9.640120502e-05|Cr:0.0001090013625|Fe:0.7790097376|Mn:0.0001030012875|Mo:0.01840023|Nb:6.110076376e-05|Ni:0.1730021625|Si:0.000202002525|Ti:0.0166002075|V:0.010000125,0.008757498727289975,38,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.004767495635|Co:9.49501227e-05|Cr:0.1069438224|Fe:0.7705952063|Mn:0.00121935947|Mo:0.0122935422|Nb:6.026834104e-05|Ni:0.09994749758|Si:0.001399264966|Ti:0.002568650688|V:0.0001099422473,0.00865872087490004,39,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006278938859|C:0.003759364667|Co:0.1299780337|Cr:0.1569734715|Fe:0.6708866202|Mn:0.0001029825959|Mo:0.02939503224|N:0.002819523501|Nb:6.078972654e-05|Ni:9.618374495e-05|Si:0.0002009660367|V:0.005099138246,0.007833581003480018,40,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.005211496221|C:0.0004681344014|Co:9.542739721e-05|Cr:0.09622762695|Fe:0.7932277357|Mn:0.0008192352024|Mo:0.01900545647|Nb:6.051737454e-05|Ni:0.0800229746|Si:0.002400689238|Ti:0.002350674879|V:0.0001100315901,0.007570938464499912,41,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0008336396176|C:0.007486763472|Co:0.1119516033|Cr:0.1559325903|Fe:0.6827048667|Mn:0.0001019559245|Mo:0.0308866477|N:0.005217744369|Nb:6.047385715e-05|Ni:9.575860356e-05|Si:0.0001999135774|V:0.004528042527,0.007322682167760044,42,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006167362219|C:0.008766250675|Co:0.1409397201|Cr:0.1339427127|Fe:0.6847071508|Mn:0.0001009568208|Mo:0.008546344728|Nb:5.967447723e-05|Ni:0.009066122419|Si:0.009665865909|V:0.003588465213,0.0071323876076500245,43,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.001470114816|C:0.000471036788|Co:9.600749819e-05|Cr:0.0001090085136|Fe:0.7990624068|Mn:0.0001030080449|Mo:0.01180092165|Nb:6.090475666e-05|Ni:0.1650128875|Si:0.0002010156993|Ti:0.02150167928|V:0.0001110086698,0.006661238823910076,44,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.00835125937|C:0.0004690707359|Co:9.561441865e-05|Cr:0.05200784278|Fe:0.7991205074|Mn:0.0005130773721|Mo:0.01760265448|Nb:6.060913986e-05|Ni:0.1170176463|Si:0.002410363483|Ti:0.002240337843|V:0.0001110167413,0.00654187265269005,45,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.02537821027|C:0.0004675985199|Co:0.08222939784|Cr:0.1208961985|Fe:0.6644295208|Mn:0.0001019124979|Mo:0.0292748646|Nb:6.054801348e-05|Ni:0.07673411609|Si:0.0001998284273|Ti:0.0001178987721|V:0.000109905635,0.006274376722810048,46,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.02050825457|C:0.001840740898|Co:9.393780997e-05|Cr:0.1330535541|Fe:0.7503019966|Mn:0.0001010406689|Mo:0.01210487221|Nb:5.962399866e-05|Ni:0.08143277669|Si:0.0003941586489|V:0.0001090438902,0.006006918015890066,47,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.007937774248|C:0.0009387367782|Co:9.567317324e-05|Cr:0.05128561951|Fe:0.8007754626|Mn:0.0008207698561|Mo:0.01849481405|Nb:6.068298449e-05|Ni:0.1159674827|Si:0.0008027749019|Ti:0.002709240329|V:0.0001109688843,0.005977259296469983,48,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.00125949041|C:0.0004698099149|Co:9.5761255e-05|Cr:0.08466574424|Fe:0.7936788775|Mn:0.0006167504628|Mo:0.0187923966|Nb:6.077541027e-05|Ni:0.09806032479|Si:0.001009591519|Ti:0.001179522765|V:0.0001109551076,0.005941960569530013,49,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.005586704403|C:0.0004647258582|Co:9.474411045e-05|Cr:0.1099351493|Fe:0.7665478134|Mn:0.001119339702|Mo:0.01189298433|Nb:6.006456791e-05|Ni:0.09804216493|Si:0.003577889403|Ti:0.002568484851|V:0.0001099351493,0.005660177125070007,50,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006281827384|C:0.005641641153|Co:0.129037537|Cr:0.1580459756|Fe:0.6701949597|Mn:0.0001030299714|Mo:0.03000872954|N:0.001210352091|Nb:6.081769187e-05|Ni:9.632802182e-05|Si:0.0002010584879|V:0.004771387997,0.005506585921040063,51,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006182183547|C:0.009253268254|Co:0.1470519387|Cr:0.1350476988|Fe:0.6712370809|Mn:0.005161823156|Mo:0.01150406324|Nb:5.982112882e-05|Ni:0.009653409584|Si:0.01030363925|V:0.0001090385124,0.004971678614990016,52,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.01369550924|Co:9.536872859e-05|Cr:0.05198295479|Fe:0.8027367826|Mn:0.0005118321702|Mo:0.01729432919|Nb:6.048016855e-05|Ni:0.1099639428|Si:0.001199606649|Ti:0.002349229688|V:0.0001099639428,0.004706753065849986,53,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.005441874726|C:0.0004701619708|Co:9.583301447e-05|Cr:0.05181785125|Fe:0.8022763842|Mn:0.0003081061426|Mo:0.01780613421|Nb:6.072091836e-05|Ni:0.1170403204|Si:0.002210761607|Ti:0.0023608133|V:0.0001110382527,0.004439633852529946,54,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006142837991|C:0.01010466836|Co:0.1290596255|Cr:0.1340619366|Fe:0.6853166163|Mn:0.0001010466836|Mo:0.01140526923|Nb:0.0004752195514|Ni:0.008844085968|Si:0.01990919805|V:0.0001080499191,0.004366089746899983,55,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006184397106|C:0.009256581429|Co:0.1421010338|Cr:0.1340953418|Fe:0.6834859585|Mn:0.0002021437242|Mo:0.01140811117|Nb:0.0001200853807|Ni:0.008906332402|Si:0.009696894492|V:0.0001090775541,0.003621916752500012,56,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0006189808735|C:0.01109965702|Co:0.1169963848|Cr:0.09639702133|Fe:0.7369772274|Mn:0.0001009968792|Mo:0.007549766712|Nb:5.989814915e-05|Ni:0.02659917809|Si:0.000197993882|Ti:0.0002329928005|V:0.00316990205,0.00254018204278002,57,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.01949190112|C:0.0004748027195|Co:0.08906299433|Cr:0.000109954314|Fe:0.7047071942|Mn:0.0001039568059|Mo:0.03038737405|Nb:6.147445736e-05|Ni:0.1469389469|Si:0.0002029156885|Ti:0.008346532016|V:0.0001119534833,0.0023666531707200677,58,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0002079545619|C:0.00983785043|Co:0.1289718197|Cr:0.03359266|Fe:0.7138440251|Mn:0.0001019777179|Mo:0.006978475203|Nb:6.048678364e-05|Ni:0.1059768441|Si:0.0001999563095|Ti:0.0001179742226|V:0.0001099759703,0.0019939964116900523,59,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0002079776424|C:0.01079883912|Co:0.1279862415|Cr:0.03359638839|Fe:0.7129233607|Mn:0.0001019890362|Mo:0.006909257255|Nb:6.049349695e-05|Ni:0.1069884987|Si:0.0001999785023|Ti:0.0001169874239|V:0.0001099881763,0.0019064841298900622,60,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.001039820631|C:0.009838302893|Co:0.1289777513|Cr:0.1579727497|Fe:0.6668849623|Mn:0.000101982408|Mo:0.02949491213|N:0.0008038613339|Nb:6.05895483e-05|Ni:9.58834601e-05|Si:0.000199965506|V:0.00452921871,0.001884442969710003,61,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.02129113012|C:0.001839233775|Co:9.396085591e-05|Cr:0.1329446153|Fe:0.7516868473|Mn:0.0001009579409|Mo:0.0128946281|Nb:5.957518098e-05|Ni:0.07866722723|Si:0.000196917964|Ti:0.0001159516945|V:0.0001089546095,0.0016378709947199811,62,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_0,Al:0.0218113288|C:0.001380717144|Co:9.404884897e-05|Cr:0.1330691161|Fe:0.7503897524|Mn:0.0001010524867|Mo:0.01280665177|Nb:5.963097233e-05|Ni:0.07894100196|Si:0.000197102375|Ti:0.001040540457|V:0.000109056644,0.0015965905466999552,63,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.002280966902|C:0.008373549548|Co:0.07643239969|Cr:0.0001070453765|Fe:0.6922934632|Mn:0.001120474969|Mo:0.0001160491933|Nb:6.012548719e-05|Ni:0.1690716695|Si:0.001790759103|Ti:0.0009333956664|V:0.04742010138,0.06816706937946,1,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006049366631|C:0.0004529525759|Co:0.1089885889|Cr:0.1829808419|Fe:0.6479321615|Mn:9.908962532e-05|Mo:0.0001129881701|Nb:5.859386522e-05|Ni:0.01949795856|Si:0.038595959|Ti:0.0005689404319|V:0.0001069887983,0.06368477622379998,2,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006520834667|C:0.004390561992|Co:0.1470188184|Cr:0.1380176663|Fe:0.670085771|Mn:0.007040901235|Mo:0.000122015618|N:0.001260161301|Nb:6.310807783e-05|Ni:9.991278884e-05|Si:0.005630720732|V:0.0001150147219|W:0.02550326442,0.06331119896767001,3,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006251809899|C:0.005151491357|Co:0.1590460438|Cr:0.09952881359|Fe:0.6821974962|Mn:0.0001020295376|Mo:0.01170338813|Nb:6.051751982e-05|Ni:0.03551028023|Si:0.0002000579168|Ti:0.0003531022231|V:0.005521598503,0.05286488207562995,4,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006167596488|C:0.009696221383|Co:0.1339478005|Cr:0.08746591453|Fe:0.7207191358|Mn:0.0001009606556|Mo:0.007517070598|Nb:5.967674397e-05|Ni:0.02459041711|Si:0.01189536438|Ti:0.0002319096248|V:0.003158769028,0.05159268703162001,5,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.003430932184|C:0.001930524524|Co:0.07852133425|Cr:0.0001110301669|Fe:0.6891872522|Mn:0.0001050285363|Mo:0.03620983821|Nb:6.231693151e-05|Ni:0.1850502782|Si:0.0002060559854|Ti:0.005071377893|V:0.0001140309822,0.04100424921906,6,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.002118923799|C:0.001429274072|Co:9.715065718e-05|Cr:0.0001099441594|Fe:0.7885994703|Mn:0.0001039472052|Mo:0.0001189395906|Nb:6.166867848e-05|Ni:0.1809081168|Si:0.000203896441|Ti:0.01679147161|V:0.0001119431441|W:0.009345253546,0.03530429606053995,7,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0008350137777|C:0.007500123752|Co:0.1010016665|Cr:0.154002541|Fe:0.7010115667|Mn:0.000102001683|Mo:0.02890047686|N:0.001210019965|Nb:6.060099992e-05|Ni:9.590158238e-05|Si:0.0002000033001|V:0.005080083821,0.035210392805249936,8,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.002771727063|C:0.0004782980275|Co:0.1460910293|Cr:0.0001110692072|Fe:0.6343952917|Mn:0.0005233260845|Mo:0.02371477668|Nb:6.193859394e-05|Ni:0.1731078635|Si:0.001020635958|Ti:0.0176109734|V:0.0001130704542,0.03453097159514005,9,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006204690746|C:0.009297028554|Co:0.1170885189|Cr:0.08806657833|Fe:0.7535696987|Mn:0.0001020771703|Mo:0.007565719684|Nb:6.004539432e-05|Ni:0.02001513144|Si:0.0001991505578|Ti:0.0002331762813|V:0.003182405899,0.03343423623096995,10,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.02442123915|C:0.003202785463|Co:9.32811266e-05|Cr:0.1581375322|Fe:0.7236293404|Mn:0.006005222742|Mo:0.0129112289|Nb:5.915144401e-05|Ni:0.06555701494|Si:0.005875109583|V:0.0001080940094,0.03161553000176008,11,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.002510629164|C:0.0004701178115|Co:9.572398843e-05|Cr:0.0001090273222|Fe:0.7701930104|Mn:0.0001030258183|Mo:0.01240310822|Nb:6.071521523e-05|Ni:0.1680421114|Si:0.0002010503832|Ti:0.02360591564|V:0.02220556471,0.030743256864140027,12,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006095281033|C:0.006395048953|Co:9.302797774e-05|Cr:0.1658715822|Fe:0.7534167048|Mn:0.02997679197|Mo:0.0001139118095|Nb:5.905428018e-05|Ni:0.03867006164|Si:0.004686371811|V:0.0001079164511,0.030057789562879952,13,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006189158274|C:0.009268739451|Co:0.1289824584|Cr:0.1279825944|Fe:0.702904405|Mn:0.0001009862659|Mo:0.005739219466|Nb:0.0005989185471|Ni:0.02349680443|Si:0.0001979730757|V:0.000108985178,0.02999795390430008,14,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0008360611997|C:0.007510549772|Co:0.1490109076|Cr:0.1580115664|Fe:0.6480474371|Mn:0.0001030075402|Mo:0.02880210831|N:0.002010147143|Nb:6.070444357e-05|Ni:9.610703503e-05|Si:0.0002010147143|V:0.00531038872,0.02679206727574994,15,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006250804479|C:0.004210541897|Co:0.1450186639|Cr:0.1330171193|Fe:0.6780872698|Mn:0.006450830222|Mo:0.0233029991|N:0.001610207234|Nb:6.050778735e-05|Ni:9.581233105e-05|Si:0.00741095379|V:0.0001100141588,0.024824523445179984,16,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001020246696|C:0.0004571105293|Co:9.312251702e-05|Cr:0.000106025637|Fe:0.7801886496|Mn:0.0005991448732|Mo:0.0001140275719|Nb:5.911429384e-05|Ni:0.1660401485|Si:0.05041218967|Ti:0.0008021939705|V:0.0001080261207,0.02381827520347002,17,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.008910168402|Co:0.07090134004|Cr:0.1270024003|Fe:0.6800128522|Mn:0.0001020019278|Mo:0.008560161787|Nb:6.010113591e-05|Ni:0.09760184467|Si:0.0001990037612|Ti:0.006540123608|V:0.000110002079,0.023419292568890054,18,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0002089100433|C:0.005627576765|Co:0.1159500719|Cr:0.02179061696|Fe:0.7506767586|Mn:0.001849203733|Mo:0.005867473466|Nb:6.057391687e-05|Ni:0.0966583789|Si:0.001199483502|V:0.000110952224,0.023372446327620044,19,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0002090165959|C:0.00704055902|Co:0.1160092111|Cr:0.02180173106|Fe:0.7480593959|Mn:0.001640130226|Mo:0.007160568549|Nb:6.060481202e-05|Ni:0.09670767859|Si:0.001200095288|V:0.0001110088141,0.020570964314470024,20,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001870205162|C:0.0009331023613|Co:9.501042264e-05|Cr:0.1120122877|Fe:0.7730848074|Mn:0.0006120671438|Mo:0.01260138237|Nb:6.030661564e-05|Ni:0.09451036779|Si:0.002590284154|Ti:0.001520166762|V:0.0001100120683,0.016966157814809934,21,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.007643772618|C:0.0009542225949|Co:0.08453113249|Cr:0.000109910456|Fe:0.7204130795|Mn:0.0001039153402|Mo:0.02867663714|Nb:6.164977393e-05|Ni:0.1458811506|Si:0.0002038339365|Ti:0.008493080687|V:0.002927614872,0.016859285533570047,22,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.002090186863|C:0.0009400840435|Co:9.580856529e-05|Cr:0.0001090097455|Fe:0.8100724205|Mn:0.000103009209|Mo:0.01180105501|Nb:6.080543601e-05|Ni:0.1510135006|Si:0.000201017971|Ti:0.02340209215|V:0.0001110099243,0.015231645991230034,23,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.008647005542|C:0.0009476718212|Co:0.06087891763|Cr:0.05588064853|Fe:0.7197507503|Mn:0.0001039639973|Mo:0.03028951074|Nb:6.127877916e-05|Ni:0.1089622664|Si:0.0002029297254|Ti:0.008796953615|V:0.005478102933,0.01441766252754999,24,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001899894746|C:0.0004749736865|Co:0.05999667618|Cr:0.05489695871|Fe:0.7219600034|Mn:0.0001039942387|Mo:0.02969835471|Nb:6.139659863e-05|Ni:0.1089939617|Si:0.0002029887544|Ti:0.02159880343|V:0.0001119937955,0.014355046804659996,25,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006308171261|C:0.00472862917|Co:0.1409591359|Cr:0.1309620341|Fe:0.6718052437|Mn:0.00526847267|Mo:0.03728918986|N:0.001619530498|Nb:6.108229224e-05|Ni:9.677194581e-05|Si:0.006468124891|V:0.0001109678304,0.014168098304680089,26,True,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001050506554|C:0.007513623069|Co:0.1280617514|Cr:0.1570757419|Fe:0.6643203353|Mn:0.005752773988|Mo:0.03011452122|N:0.001210583743|Nb:6.072928366e-05|Ni:9.614636178e-05|Si:0.000201096969|V:0.004542190244,0.013402504014430041,27,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006271354613|C:0.01690365119|Co:0.04881054308|Cr:0.07101533931|Fe:0.814175862|Mn:0.00236050987|Mo:0.03380730238|Nb:0.002490537956|Ni:9.602074048e-05|Si:0.0002010434254|V:0.009512054604,0.012658484047309963,28,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001870382306|Co:9.521946286e-05|Cr:0.111022693|Fe:0.7741582379|Mn:0.0005111044698|Mo:0.0120024533|Nb:6.041234828e-05|Ni:0.09852013752|Si:0.0005991224606|Ti:0.001050214664|V:0.0001100224886,0.012647304333269997,29,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006253557023|C:0.01680956128|Co:0.04702674881|Cr:0.08344746492|Fe:0.8034570063|Mn:0.002151223616|Mo:0.03341900873|Nb:6.053443198e-05|Ni:9.575446514e-05|Si:0.0002001138247|V:0.01270722787,0.012512398879430058,30,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006208739626|C:0.008828207874|Co:0.1309734124|Cr:0.1349726006|Fe:0.70285732|Mn:0.0001019792982|Mo:0.01149766597|Nb:0.0004209145543|Ni:0.009418088128|Si:0.0001989596112|V:0.0001099776745,0.012484095363999963,31,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001039843296|C:0.007508868414|Co:0.1289805626|Cr:0.154976645|Fe:0.6658996489|Mn:0.0001029844802|Mo:0.02989549475|N:0.00160975741|Nb:6.069085389e-05|Ni:9.598553498e-05|Si:0.0002009697139|V:0.009628548978,0.012021392518620045,32,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.01019334375|C:0.000954376792|Co:0.08664342185|Cr:0.0001099282169|Fe:0.7205294942|Mn:0.0001039321323|Mo:0.02988048804|Nb:0.001239190808|Ni:0.1429066819|Si:0.0002038668749|Ti:0.002398433823|V:0.004836841542,0.011666034693000048,33,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006209919271|C:0.009299879102|Co:0.130998297|Cr:0.132998271|Fe:0.7019908741|Mn:0.000101998674|Mo:0.0116998479|Nb:0.0004809937471|Ni:0.0114998505|Si:0.000198997413|V:0.00010999857,0.011505471920400023,34,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.006209472816|C:0.0009299210497|Co:9.479195216e-05|Cr:0.1099906618|Fe:0.7619353117|Mn:0.007519361606|Mo:0.01149902373|Nb:6.009489794e-05|Ni:0.09709175691|Si:0.001989831063|Ti:0.002569781826|V:0.0001099906618,0.010434515031180073,35,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006298497179|C:0.003779098307|Co:0.09617705216|Cr:0.1329682738|Fe:0.7148294417|Mn:0.006088547273|Mo:0.0371911262|N:0.002019518143|Nb:6.098544887e-05|Ni:9.657695674e-05|Si:0.006048556814|V:0.0001109735217,0.00901332522172999,36,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001060180231|C:0.0004750807637|Co:9.67164418e-05|Cr:0.0001100187032|Fe:0.7811327926|Mn:0.000104017683|Mo:0.01840312853|Nb:6.131042277e-05|Ni:0.173029415|Si:0.0002030345159|Ti:0.01310222738|V:0.01120190432|W:0.001020173429,0.008757498727289975,37,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006248555334|C:0.01819579313|Co:0.04668920546|Cr:0.07548254843|Fe:0.8108125401|Mn:0.00224947992|Mo:0.03369221036|Nb:6.048601563e-05|Ni:9.567787927e-05|Si:0.0001999537707|V:0.01189724936,0.00854645681622003,38,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0021215982|Co:0.1260949874|Cr:0.0001100829255|Fe:0.6524915219|Mn:0.000522393519|Mo:0.02091575584|Nb:6.174651365e-05|Ni:0.1771334346|Si:0.001020768945|Ti:0.01941462504|V:0.0001130851871,0.008292909194140035,39,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.004779878591|C:0.0004659881639|Co:9.509758452e-05|Cr:0.1099972061|Fe:0.7679804933|Mn:0.0003059922278|Mo:0.01279967489|Nb:6.029846842e-05|Ni:0.09999746006|Si:0.0005979848112|Ti:0.002809928628|V:0.0001099972061,0.00827125330803994,40,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0130923593|C:0.0004667276178|Co:9.514447369e-05|Cr:0.08305153113|Fe:0.7635543897|Mn:0.0005107019543|Mo:0.01778961798|Nb:6.036477112e-05|Ni:0.1169317586|Si:0.001998833481|Ti:0.002338635173|V:0.0001099358414,0.008233746822850028,41,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.000616639266|C:0.01059380263|Co:0.1299239945|Cr:0.1329222405|Fe:0.6945936627|Mn:0.0001009409495|Mo:0.0113933349|Nb:0.0004777205335|Ni:0.008974749771|Si:0.01029397802|V:0.0001089362723,0.007245149611399958,42,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.006477373425|C:0.0004698094923|Co:9.576116885e-05|Cr:0.05427799027|Fe:0.8006753262|Mn:0.0002049169062|Mo:0.01759286609|Nb:6.067539613e-05|Ni:0.1169525757|Si:0.0006027555826|Ti:0.002478994768|V:0.0001109550077,0.007227638359149982,43,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.001670518863|C:0.0004701460274|Co:9.572973366e-05|Cr:0.0001080335552|Fe:0.7992482465|Mn:0.0001030320017|Mo:0.008472631599|Nb:6.071885928e-05|Ni:0.1670518863|Si:0.00020106245|Ti:0.0224069596|V:0.0001110344873,0.006661238823910076,44,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.005171688039|Co:9.463088752e-05|Cr:0.1090355892|Fe:0.7632491245|Mn:0.001020333037|Mo:0.01160378748|Nb:6.001959039e-05|Ni:0.09883225885|Si:0.008142657763|Ti:0.002680875038|V:0.0001090355892,0.006629551454169969,45,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.005221741973|C:0.0004691565106|Co:9.573193617e-05|Cr:0.05281761996|Fe:0.8012673028|Mn:0.001030343723|Mo:0.01750583995|Nb:6.072025628e-05|Ni:0.1160387105|Si:0.003611204698|Ti:0.001770590669|V:0.000111037042,0.006244898736679993,46,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.002560217618|C:0.0009590815219|Co:0.06550556797|Cr:0.0001110094358|Fe:0.7070601001|Mn:0.0001050089258|Mo:0.03060260122|Nb:6.200527045e-05|Ni:0.1820154713|Si:0.0002050174265|Ti:0.01070090958|V:0.0001130096058,0.0060005100439999804,47,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0072482452|Co:9.487703027e-05|Cr:0.1119728914|Fe:0.7688138702|Mn:0.0005088768009|Mo:0.01189711971|Nb:6.018542911e-05|Ni:0.09527693345|Si:0.0003979036675|Ti:0.00361912381|V:0.0001099733754,0.005345415144310009,48,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0002089810663|C:0.007499320562|Co:0.1329879513|Cr:0.02129807039|Fe:0.7329335962|Mn:0.001639851429|Mo:0.005869468226|Nb:6.059451014e-05|Ni:0.09639126695|Si:0.0009999094082|V:0.0001109899443,0.004949279060779973,49,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.0006168242051|C:0.009707233438|Co:0.1299629606|Cr:0.1339618209|Fe:0.6948019814|Mn:0.0001009712232|Mo:0.01149672343|Nb:0.0004778638088|Ni:0.008887467072|Si:0.009877185002|V:0.0001089689439,0.004945352849299936,50,False,63,26,249
hard_ood_matbench_alloy_uts_to_ys,fold_1,Al:0.005442472515|C:0.000470213618|Co:9.594358717e-05|Cr:0.05112322528|Fe:0.8033649687|Mn:0.0008233740588|Mo:0.01840836292|Nb:6.082763399e-05|Ni:0.1170531773|Si:0.0008053658777|Ti:0.002241018095|V:0.0001110504502,0.004439633852529946,51,False,63,26,249
