target,source,learner,repeat,train_n,gain_all,gain_id,gain_ood,gain_specific,base_ood_r2,aug_ood_r2
alloy_ys,catalysis_h2,extra_trees,0,30,-0.015548796707885207,-0.04909208451853906,-0.021772984469520012,0.027319100049019048,0.010990760684716494,-0.03254545747227655
alloy_ys,shuffled::alloy_uts,extra_trees,0,30,-0.00642286165773107,-0.01935516854166413,-0.010021838242214856,0.009333330299449273,0.010990760684716494,-0.008931953908295931
alloy_ys,alloy_uts,extra_trees,1,30,0.10519161699358902,0.12193169019203146,0.08203282399367948,-0.03989886619835198,-0.18582182211787712,0.0007509528769900076
alloy_ys,alloy_hardness,extra_trees,1,30,0.05828607786600647,0.08311897989954689,0.029697033124365297,-0.0534219467751816,-0.18582182211787712,-0.11643683485708678
alloy_ys,alloy_elongation,extra_trees,1,30,-0.0016499761713015468,0.009376792039176664,0.01329098900027037,0.003914196961093706,-0.18582182211787712,-0.15450980841547213
alloy_ys,te_thermal,extra_trees,1,30,-0.010514736257712052,-0.005216714691297859,0.007746172922793341,0.0129628876140912,-0.18582182211787712,-0.16752181343635142
alloy_ys,catalysis_h2,extra_trees,1,30,-0.0042207757968231565,-0.007441778085587782,0.00902288122766502,0.0164646593132528,-0.18582182211787712,-0.16451930378508384
alloy_ys,shuffled::alloy_uts,extra_trees,1,30,-0.0024883687280923784,-0.0027580018692293217,0.018190089134716172,0.020948091003945492,-0.18582182211787712,-0.1430737767785415
alloy_ys,alloy_uts,extra_trees,2,30,0.08564917811226501,0.14866628331063883,0.02793658890570798,-0.12072969440493085,-0.2244960443996704,-0.1570352207925081
alloy_ys,alloy_hardness,extra_trees,2,30,0.055571749080978235,0.06694693263878808,0.05111243407618115,-0.01583449856260693,-0.2244960443996704,-0.10252107025699586
alloy_ys,alloy_elongation,extra_trees,2,30,0.01880918689677104,-0.003475131590431321,0.06482829856602033,0.06830343015645166,-0.2244960443996704,-0.07087825376411527
alloy_ys,te_thermal,extra_trees,2,30,-0.0008037225299598194,0.0028316459817701208,0.011815039016720263,0.008983393034950143,-0.2244960443996704,-0.19573204102414477
alloy_ys,catalysis_h2,extra_trees,2,30,-9.243786096664698e-05,0.0007470990420734969,0.018390197095531618,0.01764309805345812,-0.2244960443996704,-0.17987272096658224
alloy_ys,shuffled::alloy_uts,extra_trees,2,30,0.004677304644634267,0.007627125382282759,0.01880156436025905,0.011174438977976292,-0.2244960443996704,-0.17888401993406444
catalysis_h2,catalysis_co,ridge_alpha_10,0,30,0.1642497034684448,0.3247214422498966,0.05751870976225215,-0.2672027324876444,-3.2766788169700316,-2.7988496943654173
catalysis_h2,catalysis_voltage,ridge_alpha_10,0,30,-0.030925834342627218,-0.056778304297130607,0.00027260167379645713,0.05705090597092707,-3.2766788169700316,-3.274347475169595
catalysis_h2,te_zt,ridge_alpha_10,0,30,0.21904619231145384,0.32999296051917354,0.30962686421027746,-0.020366096308896076,-3.2766788169700316,-1.0383295592630897
catalysis_h2,alloy_ys,ridge_alpha_10,0,30,0.07182255481630345,0.12746645552306432,0.0013086516058011498,-0.12615780391726317,-3.2766788169700316,-3.2654927758750567
catalysis_h2,electrolyte_conductivity,ridge_alpha_10,0,30,0.012170844021940606,0.016497268209379794,0.014769139433151843,-0.0017281287762279506,-3.2766788169700316,-3.1512859466241423
catalysis_h2,shuffled::catalysis_voltage,ridge_alpha_10,0,30,-0.006965510015943561,-0.012767111210479661,0.003247594610898805,0.016014705821378466,-3.2766788169700316,-3.248946084391708
catalysis_h2,catalysis_co,ridge_alpha_10,1,30,0.07383237401195868,0.1833713512049305,-0.1373868243257657,-0.3207581755306962,-0.5171478935835017,-0.9626565339783946
catalysis_h2,catalysis_voltage,ridge_alpha_10,1,30,-0.0522049790573053,-0.08842954082823008,-0.10888041115630284,-0.02045087032807276,-0.5171478935835017,-0.8655089696774416
catalysis_h2,te_zt,ridge_alpha_10,1,30,0.0003224852023440517,0.0008958626268885407,0.0014230473710250885,0.0005271847441365477,-0.5171478935835017,-0.5128330192619699
catalysis_h2,alloy_ys,ridge_alpha_10,1,30,-0.009940689855320602,-0.046813131618259646,0.1643214118109788,0.21113454342923846,-0.5171478935835017,-0.059513434854392866
catalysis_h2,electrolyte_conductivity,ridge_alpha_10,1,30,0.01779243037785113,0.0049750784164513066,0.05265324949473728,0.04767817107828597,-0.5171478935835017,-0.3615884476990472
catalysis_h2,shuffled::catalysis_voltage,ridge_alpha_10,1,30,0.003919416785350758,0.02717139372988644,0.017415285690163117,-0.009756108039723325,-0.5171478935835017,-0.4647649046669877
catalysis_h2,catalysis_co,ridge_alpha_10,2,30,0.16839154775550802,0.30863610923142215,-0.07213462837790217,-0.38077073760932434,-3.4967251760390266,-4.168862655537673
