dataset_id,life_cycles,stress_amplitude_mpa,runout,measured_yield_strength_mpa,measured_ultimate_tensile_strength_mpa,title,publication_year,doi,fatigue_type,material_type,atomic_structure,material_name,composition_raw,composition_key,processing_raw,fatigue_test_type,fatigue_temperature_c,fatigue_environment,load_ratio,frequency_hz,load_control,has_yield_strength_mpa,has_ultimate_tensile_strength_mpa,process_cast_or_melt,process_wrought,process_powder,process_heat_treated,process_additive,phase_fcc,phase_bcc,phase_hcp,phase_amorphous,phase_multiphase,provenance_chemistry_component,nearest_borg_l1
133,4507.2746823976695,506.479623640817,0,555.0,900.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 900 C for 0.0833 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
133,6293.90998230873,506.8412274770369,0,555.0,900.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 900 C for 0.0833 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
133,9212.245590445826,501.88655931376394,0,555.0,900.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 900 C for 0.0833 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
133,12056.535812589322,494.62413671111136,0,555.0,900.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 900 C for 0.0833 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
133,15613.380545174292,489.24636798848235,0,555.0,900.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 900 C for 0.0833 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
133,28043.54037731125,409.2436271441586,0,555.0,900.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 900 C for 0.0833 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,3808.4300879653197,364.2003052318727,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,3912.223101736457,364.0519143616836,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,4019.67186513078,381.2941624066312,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,5021.893789397141,359.1198559621385,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,6469.32228843062,339.5279011754442,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,7545.305418929517,359.04402559616534,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,12056.771697353452,322.05405025677425,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,12056.850715888853,339.5279011754442,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,19143.17797841261,304.33410594760466,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,21602.59630513355,293.90693064944617,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
134,25154.299416737766,299.5759879707495,0,292.0,728.0,Effect of grain size on fatigue cracking at twin boundaries in a CoCrFeMnNi high-entropy alloy,2020,10.1016/j.jmst.2019.09.010,sn,multi-principal elements alloy,FCC,Fe47.4Mn30.0Co10.9Cr11.2C0.4,Fe47.4-Mn30.0-Cr11.2-Co10.9-C0.4,C:0.004004004004|Co:0.1091091091|Cr:0.1121121121|Fe:0.4744744745|Mn:0.3003003003,vacuum induction melt; hot roll at 1100 C with thick reduction 10 % to 12 mm; heat treat at 1200 C for 2 hour; cold roll to 4 mm; heat treat at 1100 C for 0.5 hour,uniaxial,25,air,-1.0,1.0,strain,True,True,1,1,0,1,0,1,0,0,0,0,component_006,0.0510510510039999
136,89319.66183655884,754.1064536878216,0,780.0,1040.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
136,241178.23618074774,632.5120462576293,0,780.0,1040.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
136,292171.9476473201,565.3305785123966,0,780.0,1040.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
136,343466.36815396766,744.3255395683452,0,780.0,1040.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
136,560205.3614127877,530.9110115236875,0,780.0,1040.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
136,5183039.915783354,432.9558870881184,0,780.0,1040.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
136,10227255.055921288,409.5646606914212,1,780.0,1040.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
137,44536.18736177958,687.7297933120483,0,1050.0,1400.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench; heat treat at 580 C for 24 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
137,104598.47351447941,580.0,0,1050.0,1400.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench; heat treat at 580 C for 24 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
137,199518.03577564115,594.7276791762633,0,1050.0,1400.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench; heat treat at 580 C for 24 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
137,293294.90835847496,637.2727272727273,0,1050.0,1400.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench; heat treat at 580 C for 24 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
137,384547.79072896414,524.7977941176471,0,1050.0,1400.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench; heat treat at 580 C for 24 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
137,1212850.3867101741,500.4545454545455,0,1050.0,1400.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench; heat treat at 580 C for 24 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
137,10698509.426425671,460.68098364304,1,1050.0,1400.0,Effect of nano-sized precipitates on the fatigue property of a lamellar structured high entropy alloy,2019,10.1016/j.msea.2019.06.012,sn,multi-principal elements alloy,FCC + BCC,Al0.7CoCrFeNi,Co21.3-Cr21.3-Fe21.3-Ni21.3-Al14.9,Al:0.1488511489|Co:0.2127872128|Cr:0.2127872128|Fe:0.2127872128|Ni:0.2127872128,vacuum arc melt; hot roll at 1150 C with thick reduction 30 %; cold roll with thick reduction 30 %; heat treat at 1100 C for 0.167 hour; water quench; heat treat at 580 C for 24 hour; water quench,bending fatigue,25,air,-1.0,20.0,force,True,True,1,1,0,1,0,1,1,0,0,1,component_007,0.1022977022999999
141,177958.49910503186,602.297798442117,0,793.0,1003.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 700 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
141,415268.9073363216,552.4169493555513,0,793.0,1003.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 700 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
141,518050.680385105,500.8136526691551,0,793.0,1003.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 700 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
141,599892.325265391,501.7253001277379,0,793.0,1003.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 700 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
141,1502026.7908660646,475.32090492698154,0,793.0,1003.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 700 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
141,2514140.637832504,475.9165361122332,0,793.0,1003.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 700 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
141,9854804.205841362,450.8759278204826,1,793.0,1003.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 700 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
142,113298.94190874825,800.9378311882739,0,984.0,1160.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 800 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
142,148808.4814865388,750.588755239367,0,984.0,1160.0,Excellent high cyclic fatigue properties of a novel ultrafine-grained medium entropy alloy,2020,10.1016/j.msea.2020.139122,sn,multi-principal elements alloy,FCC,CoCr1.3Ni,Cr39.4-Co30.3-Ni30.3,Co:0.303|Cr:0.394|Ni:0.303,vacuum arc melt; remelt for 7 times; heat treat at 1200 C for 2 hour; cold roll with thick reduction 30 %; heat treat at 800 C for 6 hour,bending fatigue,25,air,-1.0,,force,True,True,1,1,0,1,0,1,0,0,0,0,component_008,0.1213333333
