entity_id,split,component_id,size_matched_obelix_adjacent_ionic_for_borg_wrong_mechanical_rank,size_matched_borg_wrong_mechanical_for_obelix_adjacent_ionic_rank,coverage_matched_obelix_adjacent_ionic_vs_borg_wrong_mechanical,size_matched_obelix_adjacent_ionic_for_ocx_wrong_catalysis_rank,size_matched_ocx_wrong_catalysis_for_obelix_adjacent_ionic_rank,coverage_matched_obelix_adjacent_ionic_vs_ocx_wrong_catalysis,size_matched_caltech_adjacent_ionic_for_borg_wrong_mechanical_rank,size_matched_borg_wrong_mechanical_for_caltech_adjacent_ionic_rank,coverage_matched_caltech_adjacent_ionic_vs_borg_wrong_mechanical,size_matched_caltech_adjacent_ionic_for_ocx_wrong_catalysis_rank,size_matched_ocx_wrong_catalysis_for_caltech_adjacent_ionic_rank,coverage_matched_caltech_adjacent_ionic_vs_ocx_wrong_catalysis,skill_matched_wrong_rank
starry-085a3b34c460e0393cb3,development,component-0f534dbba9fa9f07,0.14507632041064433,0.7571930298527624,True,0.2599621774956099,0.09151695258678914,False,0.32081588545184386,0.6759421856004323,False,0.2553019046332568,0.11589895988112928,False,0.0988112927191679
starry-086977aeea4ea79eb06f,development,component-4fef417831d4fc71,0.5763879508307443,0.654802107253816,True,0.881466972848845,0.21403485073618803,False,0.7802917736052951,0.7174118600567337,False,0.17445630149939215,0.22673240578143997,False,0.2252465216803998
starry-086b902bc85f777943a8,development,component-4fef417831d4fc71,0.5902336890449817,0.7943401323787653,False,0.8463460759151695,0.4066594623801162,False,0.6415642307172768,0.8113602593543158,False,0.2958935566662164,0.3719438065649061,False,0.42097798189923
starry-086fcc68f8414df0ee45,development,component-4fef417831d4fc71,0.8300688909901391,0.5474807510468729,True,0.6210995542347697,0.1700661893826827,False,0.46980953667432124,0.5138457382142375,False,0.9846008374983115,0.13291908685667972,False,0.1776306902607051
starry-0875ae2daa6b8af6a733,validation,component-b222abbab2e47654,0.1285965149263812,0.03714710252600297,False,0.23422936647305145,0.40280967175469407,False,0.09685262731325138,0.0031068485749020667,False,0.20302580035120896,0.44124003782250437,False,0.4243549912197757
starry-08791d8dc46af4bf6829,evaluation,component-35f0a64414479ddc,0.44002431446710794,0.5833445900310685,False,0.1868836957990004,0.06281237336215048,False,0.12359854113197352,0.5434958800486289,True,0.0665946238011617,0.09577198433067675,False,0.0950965824665676
starry-087e07f41b3f352e586b,development,component-3d8426ae775ad5ba,0.4217209239497501,0.8258813994326625,False,0.1392678643793057,0.22558422261245442,False,0.10819937863028502,0.6582466567607727,False,0.07145751722274754,0.27056598676212346,False,0.1996487910306632
starry-089d38431db65ecb4ce0,validation,component-6df845fd371914f8,0.46332567877887343,0.11049574496825611,False,0.5911792516547346,0.49142239632581386,False,0.6458192624611644,0.11333243279751452,False,0.6165068215588275,0.476293394569769,False,0.4007834661623666
starry-08a35314be7923622230,validation,component-1cc303608ed53e22,0.3255436985006079,0.9570444414426584,False,0.8660002701607457,0.6620289071997839,True,0.47913008239902743,0.9941915439686614,False,0.8185870593002836,0.7191679049034175,False,0.6963393218965285
starry-08a6f55f838f22ead727,development,component-596d200bf419ec51,0.28022423341888425,0.8772794812913683,False,0.5746994461704714,0.15581521004997972,False,0.5998243955153316,0.7956909361069836,False,0.2596920167499662,0.21187356477103877,False,0.2009995947588815
starry-08a9fb6fc35fe7edb2e8,evaluation,component-264189b9aef1dcf1,0.9956774280697015,0.32824530595704443,False,0.8327704984465757,0.30555180332297716,False,0.9347561799270566,0.21883020397136296,False,0.5435634202350399,0.32041064433337835,False,0.2531406186681075
starry-08be615034a17b0b39b7,validation,component-6df845fd371914f8,0.5230312035661219,0.047818451978927465,False,0.6639200324192894,0.38106173173037955,False,0.8034580575442388,0.08915304606240713,False,0.5337025530190463,0.36701337295690933,False,0.3379710928002161
starry-08c514c6897bd86e2936,development,component-b7d78fd20c322b3b,0.33526948534377954,0.34823720113467516,False,0.20005403214912873,0.12413886262326083,True,0.33243279751452115,0.3463460759151695,False,0.15412670538970688,0.10387680669998649,False,0.1238687018776171
starry-08ceda869c5c483bbb1b,development,component-ac639999ebc2549c,0.7462515196541942,0.5279616371741186,False,0.4338781575037147,0.9923004187491558,True,0.364919627178171,0.4967580710522761,False,0.37646899905443737,0.9904768337160611,False,0.9957449682561124
starry-08cfe42b8d24a6884809,development,component-244926b406be3ca2,0.5031068485749021,0.03505335674726462,False,0.6290017560448466,0.2926516277184925,False,0.832567877887343,0.08611373767391597,False,0.5375523436444685,0.19039578549236796,False,0.1662839389436715
starry-08d9640c73bf9188f4a7,development,component-f5a54828c55c141b,0.15946238011616912,0.1393354045657166,False,0.8672835337025531,0.5349858165608538,False,0.24996622990679454,0.11657436174523841,False,0.2021477779278671,0.5375523436444685,False,0.4467783331081993
starry-08e0e495a061a3b65549,evaluation,component-6826b81db1b8f020,0.11360259354315817,0.47507767121437255,False,0.1373767391598001,0.8918006213697149,False,0.25827367283533703,0.49466432527353776,False,0.3360799675807105,0.8600567337565852,False,0.8764014588680265
starry-08e24b94bc7cd8b9cb3a,development,component-4fef417831d4fc71,0.9274618397946778,0.7205187086316358,False,0.310414696744563,0.9165203295961097,False,0.7218695123598541,0.6548696474402269,False,0.5131703363501283,0.9040929352965014,False,0.9238146697284884
starry-08e3048a775754e1f83d,development,component-59eb51828a37c62d,0.6046197487505065,0.6385924625151965,False,0.927326759421856,0.1649331352154532,False,0.8562744833175739,0.7143050114818317,True,0.20572740780764556,0.16668918006213698,False,0.1823585033094691
starry-08e3d502558ee184bd5d,development,component-97e24d760ac91715,0.4808861272457112,0.35431581791165745,False,0.20883425638254763,0.18809941915439687,False,0.12265297852222072,0.38605970552478724,True,0.07166013778198028,0.1874240172902877,False,0.2225449142239632
starry-08e447c9b17480202b6e,development,component-3cc07f6217662249,0.2916385249223288,0.02708361475077671,False,0.3310819937863029,0.4075374848034581,False,0.1681750641631771,0.012224773740375523,False,0.6985006078616777,0.4218560043225719,False,0.4441442658381737
starry-08e4d3f9780924dea67c,validation,component-6df845fd371914f8,0.39159800081048224,0.07186275834121301,False,0.4996622990679454,0.4598135890855059,False,0.7941375118195326,0.16412265297852222,False,0.6459543428339862,0.43914629204376604,False,0.4334729163852492
starry-08ef0e40e65814b62219,development,component-4fef417831d4fc71,0.6105632851546671,0.5218154802107254,False,0.3616776982304471,0.865730109415102,False,0.59084155072268,0.5432932594893962,False,0.8576252870457922,0.8978792381466972,False,0.8649196271781711
starry-08f0982d317a7b5a784c,development,component-fe297ef74d97db0d,0.8687018776171822,0.886194785897609,False,0.6144130757800892,0.7519248953127111,False,0.9286775631500743,0.8897068755909766,False,0.903620153991625,0.7842766446035391,False,0.7364581926246117
starry-090282a68929755c0d87,development,component-4fef417831d4fc71,0.014318519519113873,0.18938268269620423,False,0.014318519519113873,0.47913008239902743,False,0.010401188707280832,0.25597730649736594,False,0.011076590571389978,0.4948669458327705,False,0.4623801161691206
starry-0906087d0c1ecf1af579,development,component-4fef417831d4fc71,0.7217344319870322,0.4092935296501418,False,0.8696474402269351,0.8977441577738755,False,0.9966229906794543,0.4358368229096312,False,0.9912197757665812,0.8759962177495609,False,0.8967985951641226
starry-090610bfc856efa67259,evaluation,component-170b78b7d3895b2c,0.19012562474672431,0.03667432122112657,False,0.3019721734431987,0.47068755909766313,False,0.22686748615426178,0.01951911387275429,False,0.8200054032149129,0.5152640821288667,False,0.5143185195191139
starry-091425e53d1ec897bc2e,evaluation,component-2537a544ae7cf6b3,0.08847764419829798,0.16695934080778063,True,0.0657166013778198,0.1254221261650682,False,0.1062407132243685,0.18809941915439687,True,0.1650006754018641,0.18256112386870188,False,0.120829393489126
starry-091ad503e976c9ba397b,evaluation,component-7a995f040b1379fe,0.23834931784411725,0.6014453599891936,False,0.17161961367013373,0.7813724165878698,False,0.053424287451033364,0.5664595434283398,False,0.035863838984195595,0.7126165068215589,False,0.7396325813859246
starry-091b5092546170ca8eb1,development,component-4fef417831d4fc71,0.8229771714169931,0.5306632446305551,False,0.77178171011752,0.700594353640416,False,0.7118060245846278,0.7544914223963258,False,0.5574091584492773,0.7489531271106308,True,0.7088342563825476
starry-092f35bc0746e871ed01,evaluation,component-2e91a9e0650d6dd8,0.353843036606781,0.7721869512359855,False,0.6300823990274214,0.33992975820613264,False,0.7896123193300013,0.6791165743617452,False,0.8344590031068486,0.33304065919221937,False,0.3978792381466973
starry-0933a399824b638afc56,evaluation,component-6826b81db1b8f020,0.11481831689855464,0.47325408618127784,False,0.13413481021207618,0.896528434418479,False,0.253545859786573,0.4970957719843307,False,0.33121707415912466,0.8672159935161421,False,0.87518573551263
starry-093dfc51f4469a80375c,evaluation,component-d22c7d216941301c,0.0037822504390112115,0.13062272051870863,False,0.031608807240307984,0.5746319059840606,False,0.04835877347021478,0.09482642172092395,False,0.2046467648250709,0.5803052816425773,False,0.5641631770903688
starry-0949e0805a6401b76066,validation,component-1cc303608ed53e22,0.41780359313791704,0.3952451708766716,False,0.8446575712548967,0.24827772524652167,False,0.5905713899770363,0.39335404565716603,True,0.6743212211265703,0.28123733621504793,False,0.2490882074834526
starry-094bc855919330fc4782,development,component-44f468517f650bbb,0.39213832230176954,0.00027016074564365796,False,0.5901661488585709,0.7263271646629744,False,0.27340267459138184,0.00027016074564365796,False,0.6885046602728624,0.8352019451573687,False,0.808861272457112
starry-0956d7b1ad83a5ba1f84,development,component-4fef417831d4fc71,0.4323922734026746,0.33067675266783736,True,0.4049709577198433,0.03147372686748615,False,0.35201945157368636,0.2910982034310415,True,0.9425908415507227,0.0424152370660543,False,0.0476833716061056
starry-096f2294876d28dc3ac0,development,component-4fef417831d4fc71,0.7575307307848169,0.6704714305011482,False,0.6956639200324193,0.44211806024584627,False,0.9623125759827097,0.6597325408618128,False,0.721126570309334,0.4379305686883696,False,0.5172902877211941
starry-097762e853403fadbf62,validation,component-fdbf1d3168ab5eb7,0.055382952856949885,0.06024584627853573,True,0.08901796568958531,0.09806835066864784,False,0.07307848169660948,0.05943536404160475,True,0.09698770768607322,0.07267324057814399,False,0.0503849790625422
starry-0981d73a2b0a224bfb6d,validation,component-1cc303608ed53e22,0.2334864244225314,0.7645549101715521,False,0.8129812238281777,0.2362555720653789,False,0.585303255436985,0.5846278535728758,False,0.6351479130082399,0.27198433067675265,False,0.2323382412535458
starry-099c0e8a9d9e2dfcfdb1,evaluation,component-03a913e24b62c1c5,0.4726462245035796,0.6217749560988788,False,0.6459543428339862,0.16594623801161693,False,0.6259624476563556,0.6254221261650682,False,0.3547210590301229,0.1972173443198703,False,0.169796028637039
starry-099d8eb49438e1b61659,development,component-c0fd142ba6f5b1c2,0.9576523031203567,0.42246386600027014,True,0.3285154667026881,0.9192894772389572,False,0.6704038903147372,0.45934080778062947,False,0.37498311495339726,0.9280021612859651,False,0.91800621369715
starry-09a1d4f6b59077d97902,validation,component-d2a408fd9f3620db,0.13879508307442928,0.9869647440226935,False,0.11285965149263812,0.8323652573281102,False,0.24449547480751047,0.9767661758746454,False,0.7751587194380657,0.8480345805754423,False,0.8249358368229096
starry-09a40e406ae4b4a24ae0,validation,component-1cc303608ed53e22,0.3094015939483993,0.6810076995812508,False,0.6180602458462785,0.18053491827637444,False,0.594015939483993,0.6234634607591517,False,0.32594893961907334,0.222747534783196,False,0.2145751722274753
starry-09ab4ddfce31878a2ade,validation,component-1cc303608ed53e22,0.7357827907605025,0.9354315817911657,False,0.9694042955558557,0.6223152775901661,True,0.5960421450763204,0.933675536944482,False,0.9666351479130082,0.6423071727677968,True,0.6304200999594759
starry-09ad61b7ac9c8f7f9f09,development,component-4fef417831d4fc71,0.3830203971362961,0.09860867215993516,False,0.6158989598811293,0.3410104011887073,False,0.7877211941104958,0.14825070917195732,False,0.758341213021748,0.3789004457652303,False,0.3312846143455356
starry-09ae7990cd0d9a6b6720,validation,component-1cc303608ed53e22,0.5918546535188437,0.7429420505200595,False,0.5133054167229502,0.6502769147642847,False,0.879103066324463,0.6573010941510199,False,0.93056868836958,0.7143050114818317,False,0.665135755774686
starry-09b682824d0b87234edc,development,component-4fef417831d4fc71,0.8860597055247873,0.30967175469404296,True,0.471565581521005,0.03951100905038498,False,0.3955828718087262,0.33094691341348104,True,0.48027826556801295,0.042009995947588814,False,0.0580170201269755
starry-09b6b43e117c7ba063ee,validation,component-d2a408fd9f3620db,0.17857625287045792,0.9914899365122247,False,0.237741456166419,0.8385114142915034,False,0.2805619343509388,0.9902742131568283,False,0.4174658922058625,0.8204781845197893,False,0.8465486964744022
starry-09b9dc2f45ef1c116b3f,development,component-df84044d67034c3d,0.8524922328785628,0.9254356342023504,False,0.7318654599486695,0.5428880183709307,False,0.738619478589761,0.9143590436309604,False,0.40969877076860733,0.5554504930433608,False,0.5364041604754829
starry-09c02bfe421d0dee7ccc,development,component-7a99bc1c4f5b14bc,0.09280021612859651,0.1756044846683777,False,0.1645278940969877,0.2783331081993786,False,0.054437390247197084,0.18289882480075645,False,0.22558422261245442,0.2791435904363096,False,0.2046467648250709
starry-09cabb2ddc3305f4b600,development,component-72ed59fd59bc9f3e,0.25651762798865324,0.5120896933675537,False,0.5366743212211266,0.5680129677157909,False,0.40010806429825746,0.5036471700661894,True,0.4550857760367419,0.5387680669998649,False,0.5820613264892611
starry-09cca9d2253e6bb4499f,development,component-720f511dd620f280,0.41294069971633124,0.6849925705794948,True,0.3922734026745914,0.33716061056328517,False,0.3452654329325949,0.6129947318654599,False,0.8701877617182223,0.24962852897473997,False,0.3717411860056733
starry-09cce6fc929db9b24bb3,development,component-30c853abbe67815a,0.524517087667162,0.657976496015129,False,0.4527894096987708,0.9717682020802377,False,0.7684722409833851,0.5958395245170877,False,0.82939348912603,0.9682561123868701,False,0.985681480480886
starry-09d702cbcfafa0ca1d11,evaluation,component-4568ce4267b2f45b,0.18884236120491693,0.4011887072808321,False,0.0922598946373092,0.39835201945157367,False,0.045792246386600025,0.3944346886397406,False,0.02931244090233689,0.4090233689044982,False,0.3884911522355802
starry-09e30d7413e2c988104f,validation,component-d2a408fd9f3620db,0.8522220721329191,0.7488855869242199,False,0.40280967175469407,0.7532081588545184,False,0.721194110495745,0.733824125354586,False,0.9848709982439552,0.7869782520599757,False,0.7730649736593272
starry-09ec0fe00820ddb5290e,development,component-4fef417831d4fc71,0.6247467243009591,0.6434553559367824,False,0.7953532351749291,0.5847629339456977,False,0.9304336079967581,0.7250439011211671,False,0.18478995002026205,0.5890855058759962,False,0.5404565716601378
starry-09fa0510036950008bed,development,component-6ebf1ef0d2f85461,0.14156423071727678,0.036876941780359315,False,0.16560853707956233,0.5838173713359449,False,0.1999189517763069,0.010266108334459003,False,0.39511009050384976,0.5920572740780764,False,0.5690936106983655
starry-0a102e974acc34ac15f0,development,component-a8a5c89820078ae2,0.4090909090909091,0.10556531136025936,False,0.5944211806024584,0.34047007969742,False,0.8025800351208969,0.13811968121032014,False,0.7400378225043901,0.3769417803593138,False,0.3045387005268135
starry-0a1089580a821ef7e55b,validation,component-56a8bfc2dfac94cd,0.9878427664460354,0.6808050790220181,False,0.5334323922734027,0.7787383493178441,False,0.9843306767526678,0.6294745373497231,False,0.6641901931649331,0.6675672024854788,False,0.6932324733216264
starry-0a19be11c2b2540c424c,evaluation,component-b4a44217cc7f3793,0.33770093205457247,0.4839929758206133,False,0.6947183574226665,0.462109955423477,False,0.8085911117114684,0.4475212751587194,False,0.703768742401729,0.43266243414831823,False,0.5672024854788599
starry-0a1f52fe9727a528194b,validation,component-b222abbab2e47654,0.029987842766446036,0.04889909496150209,False,0.1519654194245576,0.5447791435904363,False,0.07064703498581656,0.0237741456166419,False,0.14480615966500068,0.5334323922734027,False,0.5397811697960286
starry-0a28b28c70d90553a1e6,validation,component-74ee4c0f4ea58b21,0.34459003106848574,0.9624476563555315,False,0.957314602188302,0.7844792651627719,False,0.3616101580440362,0.9968931514250979,False,0.7318654599486695,0.7963663379710928,False,0.8071052276104282
starry-0a3dc547d86a57b2892a,development,component-4fef417831d4fc71,0.7276779683911928,0.7825205997568553,False,0.7261920842901527,0.4519113872754289,False,0.9764284749425909,0.7913008239902742,False,0.4598135890855059,0.45029042280156695,False,0.5080372821828988
starry-0a3e14b855377b00676d,evaluation,component-170b78b7d3895b2c,0.18580305281642578,0.051533162231527756,False,0.3395245170876672,0.49081453464811564,False,0.235377549642037,0.03694448196677023,False,0.8489126029987842,0.5310684857490207,False,0.506348777522626
starry-0a5b3edc0b585c144ca6,development,component-4fef417831d4fc71,0.7317303795758476,0.8593137917060651,False,0.5297852222072132,0.7491557476698636,False,0.81831689855464,0.8583682290963123,False,0.38551938403349995,0.7675266783736323,False,0.7207888693772795
starry-0a5beeb35610b43271b5,evaluation,component-3c174c34e52061fe,0.6605430230987438,0.6694583277049845,False,0.738619478589761,0.5867891395380251,True,0.8626232608401999,0.7894096987707686,False,0.2950155342428745,0.5893556666216399,False,0.5794947994056464
starry-0a5dd0641f93d2aa2f8c,validation,component-1cc303608ed53e22,0.23220316088072404,0.5720653789004457,False,0.6216398757260571,0.20262055923274347,False,0.6544644063217614,0.5743617452384169,False,0.6640551127921113,0.2186275834121302,False,0.2362555720653789
starry-0a69ea492dc90080ced0,development,component-4fef417831d4fc71,0.6387950830744293,0.4516412265297852,True,0.5324868296636499,0.08645143860597056,False,0.3690395785492368,0.35431581791165745,True,0.8907199783871403,0.06038092665135756,False,0.0767256517627988
starry-0a82ee6cc51741e940d8,development,component-e984af4a9a74e641,0.9803458057544239,0.27981899230041873,False,0.8792381466972848,0.28684317168715384,False,0.5116169120626773,0.2759692016749966,False,0.6645954342833986,0.25928677563150077,False,0.2395650411995137
starry-0a884c22bdb83653a063,development,component-4fef417831d4fc71,0.5185735512630015,0.8243955153316224,False,0.39808185870593005,0.8605970552478724,False,0.3085235715250574,0.6767526678373632,False,0.35769282723220314,0.8595164122652978,False,0.8623531000945562
starry-0aaac9d37a1ddc67ced7,development,component-4fef417831d4fc71,0.8349993245981359,0.41672295015534244,True,0.3391868161556126,0.803322977171417,False,0.5185735512630015,0.44941240037822505,True,0.9280021612859651,0.7804943941645279,False,0.7763069026070512
starry-0aaad6c0d89e29808c0a,evaluation,component-ee8f832406360e83,0.6749966229906794,0.9074699446170471,False,0.6681075239767662,0.6193435093880859,False,0.7321356206943131,0.879103066324463,False,0.9413751181953263,0.6937727948129137,False,0.8089963528299338
starry-0ab4ca70a53c53826109,evaluation,component-c2e7eaea905aa87b,0.3257463190598406,0.49365122247737403,False,0.14811562879913548,0.2773875455896258,False,0.03910576793191949,0.4208429015264082,False,0.0326219100364717,0.2492908280426854,False,0.3437120086451438
starry-0ab61946733c4bfa66dd,development,component-4fef417831d4fc71,0.6972173443198704,0.849115223558017,False,0.5625422126165068,0.7537484803458058,False,0.7411184654869647,0.8457382142374713,False,0.29791976225854383,0.7671214372551668,False,0.6960691611508848
starry-0abb12985cf767f43c34,evaluation,component-5fd4a70abf2dfcd8,0.7498311495339727,0.3926786437930569,True,0.4646764825070917,0.6733756585168175,False,0.8069701472376064,0.3693097392948805,False,0.9117925165473457,0.6613535053356747,False,0.6402809671754695
starry-0aca42742dfa9666a22d,development,component-4fef417831d4fc71,0.07854923679589355,0.28279076050249896,False,0.04667026880994191,0.6371065784141564,False,0.07584762933945698,0.38369579900040524,False,0.13622855599081454,0.6530460624071323,False,0.6013102796163717
starry-0ad9148e1d1b4d27ee82,development,component-4fef417831d4fc71,0.9416452789409698,0.7060651087397001,False,0.3468863974064568,0.9465757125489667,False,0.5661218424962853,0.6406862082939349,False,0.5457922463866001,0.9457652303120356,False,0.9578549236795894
starry-0adf349be735b49419e5,development,component-782b0af261072f13,0.7332162636768877,0.9390787518573551,False,0.9536674321221127,0.660407942725922,True,0.6036741861407537,0.9425908415507227,False,0.9571795218154802,0.7122788058895042,False,0.6871538565446441
starry-0ae20b732e95cb511894,development,component-95704d278f42605c,0.6860732135620694,0.6197487505065514,False,0.5658516817506416,0.9939213832230177,False,0.542617857625287,0.5208699176009726,False,0.973119005808456,0.9927056598676213,False,0.99040929352965
starry-0aedb149fe5e986aece5,development,component-e984af4a9a74e641,0.8139943266243415,0.32892070782115357,False,0.5667972443603945,0.129542077536134,False,0.6057003917330812,0.3466162366608132,False,0.3703903822774551,0.1496690530865865,False,0.1874915574766986
starry-0af4e5096dc5131bba4a,development,component-4fef417831d4fc71,0.259894637309199,0.5952992030258003,False,0.08780224233418885,0.3559367823855194,False,0.1141429150344455,0.5415372146427124,False,0.1025260029717682,0.36795893556666215,False,0.3129812238281778
starry-0afc21ca229ddc6d2083,development,component-ad5d91284a651c6b,0.5816560853707956,0.4506281237336215,True,0.35012832635418073,0.9274618397946778,False,0.7760367418614076,0.3755234364446846,False,0.9084155072268,0.9015264082128867,True,0.9109820343104148
starry-0b00592d35e76fc834a5,development,component-4fef417831d4fc71,0.6978927461839795,0.6600027016074564,False,0.7231527759016615,0.7030933405376198,False,0.8639740645684182,0.7512494934486019,False,0.34648115628799137,0.7619883830879374,False,0.6518978792381467
starry-0b17555f519ffb14d58b,development,component-4fef417831d4fc71,0.6947858976090774,0.7893421585843577,False,0.6930298527623936,0.5245846278535728,False,0.9784546805349182,0.7928542482777252,False,0.4448872078886938,0.564028096717547,True,0.571862758341213
starry-0b2152994bff57370185,evaluation,component-d00e2222ceea22c1,0.4133459408347967,0.0941510198568148,False,0.6205592327434823,0.2779954072673241,False,0.7918411454815615,0.14885857084965554,False,0.8250709171957314,0.18533027151154938,False,0.1516952586789139
starry-0b26b13b9a985c6186c8,development,component-16f598c2bd7c5ab7,0.7594218560043225,0.8050790220181008,False,0.7066054302309874,0.45056058354721057,False,0.9709577198433068,0.8345265432932595,False,0.7150479535323517,0.4404970957719843,False,0.5124949344860191
starry-0b287911781e046048de,validation,component-1cc303608ed53e22,0.5058759962177496,0.3932189652843442,False,0.777184925030393,0.24300959070647035,False,0.37302444954748076,0.4072673240578144,False,0.28481696609482643,0.2850195866540592,False,0.2594893961907334
starry-0b3029b7ba80af317cb2,evaluation,component-ac2b7aaa3918acb6,0.31081993786302853,0.2931244090233689,False,0.3135215453194651,0.3302715115493719,False,0.1812778603268945,0.2465216803998379,False,0.11616912062677293,0.25543698500607864,False,0.2192354450898284
starry-0b38963d91e87455ee55,development,component-6ebf1ef0d2f85461,0.19451573686343374,0.021477779278670808,False,0.2773200054032149,0.5961096852627313,False,0.23503984870998243,0.05214102390922599,False,0.7980548426313656,0.5966500067540187,False,0.5842226124544104
starry-0b3eb7e48f32877e6449,development,component-d056b218bd8ff5f7,0.4390112116709442,0.4371200864514386,False,0.5886127245711198,0.9117925165473457,False,0.4608942320680805,0.43948399297582064,False,0.7956233959205727,0.9166554099689315,True,0.9198297987302444
starry-0b47d634f99be94ee97d,development,component-d0a3aa1183df14a3,0.387072808320951,0.11488585708496556,False,0.5802377414561665,0.3430366067810347,False,0.7558422261245441,0.14446845873294611,False,0.7420640280967176,0.3777522625962448,False,0.323855193840335
starry-0b5d5606a3e5854ccc67,evaluation,component-c4610d48dc2f62c9,0.6591246791841145,0.7403079832500338,True,0.9256382547615831,0.025057409158449277,False,0.36600027016074566,0.8408077806294746,True,0.6199513710657841,0.01938403349993246,False,0.0176279886532486
starry-0b6210fae6d62396150a,validation,component-d2a408fd9f3620db,0.16797244360394434,0.9752127515871943,False,0.21788464136161015,0.848372281507497,False,0.2517222747534783,0.982642172092395,False,0.7803593137917061,0.8337836012427394,False,0.8343239227340268
starry-0b711adb41a7a101b016,development,component-df84044d67034c3d,0.6654734567067405,0.8548561394029448,False,0.6619613670133729,0.5305281642577333,False,0.7303120356612184,0.8449952721869513,False,0.26293394569769013,0.5478184519789274,False,0.5463325678778873
starry-0b737fdd74b02ec2a882,development,component-38ca921707857f9f,0.45778738349317843,0.5659192219370526,False,0.4693367553694448,0.08125084425233013,False,0.49277320005403213,0.5802377414561665,False,0.38376333918681615,0.11914088882885317,False,0.0839524517087667
starry-0b7bbeb8722a23c68ca4,validation,component-e2275f326bfa94e7,0.836552748885587,0.9215858435769283,False,0.793056868836958,0.5191814129406997,False,0.8456031338646495,0.9120626772929893,False,0.6223152775901661,0.5451843847089018,True,0.5380251249493448
starry-0b851c1737fe86724d81,development,component-4fef417831d4fc71,0.8335809806835067,0.8422936647305147,False,0.8152100499797379,0.7067405106038093,False,0.7330811833040659,0.8811968121032014,False,0.48210185060110766,0.738619478589761,False,0.6709442118060246
starry-0b93c0f6ff50731252ec,development,component-fa11d17e90b0da5e,0.8098743752532757,0.845197892746184,False,0.5046602728623532,0.7295690936106983,False,0.6952586789139538,0.8847764419829799,False,0.4559637984600837,0.7510468728893692,False,0.7193029852762394
starry-0ba02969b16648cb456c,validation,component-1cc303608ed53e22,0.27407807645549104,0.2059975685532892,False,0.9050384979062542,0.2805619343509388,False,0.4618397946778333,0.18154802107253817,False,0.23517492908280427,0.2998784276644604,True,0.2461839794677833
starry-0bb8306bda851e3327ef,development,component-edfc7d8faddc5f29,0.4040253951100905,0.34756179927056596,False,0.5496420370120222,0.30960421450763204,False,0.4561664190193165,0.3043360799675807,False,0.7609077401053627,0.30203971362960963,False,0.3648520869917601
starry-0bb8e50921eb4b6e64c6,development,component-4fef417831d4fc71,0.8656625692286911,0.3310819937863029,True,0.4113872754288802,0.03431041469674456,False,0.3861947858976091,0.30217479400243147,True,0.39456976901256247,0.01607456436579765,False,0.0240443063622855
starry-0bbf3d8261592f34e962,evaluation,component-c4610d48dc2f62c9,0.5399837903552613,0.7374712954207754,True,0.6616912062677293,0.06139402944752127,False,0.3269620424152371,0.8425638254761583,True,0.4398892340942861,0.06490611914088883,False,0.0723355396460894
starry-0bd4be7ad054cc7943ea,development,component-d4a5b2387916e0da,0.21558827502363906,0.43914629204376604,True,0.975550452519249,0.4110495744968256,False,0.289071997838714,0.45346481156287993,True,0.4371200864514386,0.28083209509658247,False,0.3470214777792786
starry-0bde19f702a71f815d05,development,component-6460c8cc2266709f,0.8598541131973524,0.9025395110090504,False,0.5992840740240443,0.7450357962987978,False,0.8733621504795354,0.9192894772389572,False,0.7666486559502904,0.783533702553019,False,0.7246386600027016
starry-0be101b9e816d9f19c16,evaluation,component-5cc82143b8731063,0.03518843712008645,0.13014993921383222,False,0.030325543698500608,0.5882074834526543,False,0.04410374172632717,0.08841010401188708,False,0.003849790625422126,0.592394975010131,False,0.6092800216128597
starry-0beeeb7e2c7326242b96,validation,component-1cc303608ed53e22,0.5337025530190463,0.5886802647575308,False,0.8366878292584088,0.20842901526408214,False,0.6471700661893827,0.6332567877887343,False,0.8524922328785628,0.26529785222207214,False,0.2690801026610833
starry-0c06212ea5de543d2b4a,validation,component-1cc303608ed53e22,0.31905984060516007,0.9127380791570985,False,0.8620829393489126,0.6274483317573957,True,0.5095231662839389,0.8980143185195191,False,0.8385789544779143,0.6709442118060246,False,0.694313116304201
starry-0c0818ba0201193c72c2,evaluation,component-8b0005882ac170dd,0.3494529244900716,0.37944076725651765,True,0.32838038632986627,0.8031878967985951,False,0.39456976901256247,0.3999729839254356,False,0.3666081318384439,0.8411454815615291,False,0.7952181548021072
starry-0c0a772ffd817928fe21,development,component-1448f1189fb70f1a,0.8004187491557476,0.741726327164663,True,0.7714440091854654,0.5572065378900446,False,0.7469944617047143,0.796974199648791,True,0.5041199513710658,0.575037147102526,False,0.578143995677428
starry-0c14ae47cf7ae9e857d8,development,component-4fef417831d4fc71,0.7276779683911928,0.7825205997568553,False,0.7261920842901527,0.4519113872754289,False,0.9764284749425909,0.7913008239902742,False,0.4598135890855059,0.45029042280156695,False,0.5080372821828988
starry-0c22790ca82cc46b3570,development,component-4df2c9796e89c80c,0.4845332973119006,0.7990004052411185,False,0.5010131027961637,0.5253275699040929,False,0.5083074429285425,0.7687424017290287,True,0.9055112792111306,0.45495069566392005,False,0.5901661488585709
