target,source,learner,repeat,train_n,gain_all,gain_id,gain_ood,gain_specific,base_ood_r2,aug_ood_r2
te_zt,te_power_factor,ridge_alpha_10,0,30,-0.009388147870242633,-0.008896949190880597,0.11169517390646687,0.12059212309734746,-0.17622929492449546,0.0718545609722886
te_zt,te_thermal,ridge_alpha_10,0,30,0.03433251948455979,0.03449801234489847,0.007821100450958284,-0.02667691189394019,-0.17622929492449546,-0.15790242947647082
te_zt,te_seebeck,ridge_alpha_10,0,30,0.1188900672335021,0.11914157873458321,-0.0026303711240729783,-0.12177194985865619,-0.17622929492449546,-0.18242527222651583
te_zt,alloy_ys,ridge_alpha_10,0,30,0.01117661740072614,0.01121284091944373,-0.0050072221013549275,-0.016220063020798658,-0.17622929492449546,-0.18803806831030512
te_zt,catalysis_h2,ridge_alpha_10,0,30,-0.030654658977672406,-0.03047134001046567,-0.003758476712929481,0.02671286329753619,-0.17622929492449546,-0.1850875713407365
te_zt,shuffled::te_seebeck,ridge_alpha_10,0,30,0.08646013914786302,0.08672082577531948,-0.009537739601547465,-0.09625856537686694,-0.17622929492449546,-0.19877343216511578
te_zt,te_power_factor,ridge_alpha_10,1,30,0.03556534613879023,0.04632140112960162,0.017495869843950962,-0.028825531285650657,-3.464415321502937,-3.309564244626972
te_zt,te_thermal,ridge_alpha_10,1,30,0.003712609942542723,0.005101931522394147,0.008272651640424946,0.0031707201180307997,-3.464415321502937,-3.390855746179949
te_zt,te_seebeck,ridge_alpha_10,1,30,-0.0011621565764154454,-0.0008437510849784063,-0.003871107101121353,-0.0030273560161429465,-3.464415321502937,-3.499046682572497
te_zt,alloy_ys,ridge_alpha_10,1,30,-0.0005363786516617425,0.0021160166090609263,0.008209796869744426,0.006093780260683499,-3.464415321502937,-3.3914123406458607
te_zt,catalysis_h2,ridge_alpha_10,1,30,-0.007004075803089037,0.011429829129126013,-0.004252061248477594,-0.015681890377603605,-3.464415321502937,-3.5024619730142836
te_zt,shuffled::te_seebeck,ridge_alpha_10,1,30,-0.004253891860108614,-0.006677828335032137,-0.012354410964517601,-0.005676582629485464,-3.464415321502937,-3.575407174973672
te_zt,te_power_factor,ridge_alpha_10,2,30,-0.01663531340236428,-0.017305834847492364,0.0760723227571135,0.09337815760460585,-1.5983686325258915,-1.2180775128472936
te_zt,te_thermal,ridge_alpha_10,2,30,-0.020017502786810595,-0.019996501293675785,-0.00038313145252187716,0.01961336984115391,-1.5983686325258915,-1.6003600474364035
te_zt,te_seebeck,ridge_alpha_10,2,30,-0.08035872625214961,-0.08052334163820657,0.017872354230166223,0.0983956958683728,-1.5983686325258915,-1.5063206769095712
te_zt,alloy_ys,ridge_alpha_10,2,30,-0.013900009743024579,-0.013710127998080779,0.0444599516238113,0.05817007962189208,-1.5983686325258915,-1.372458107392485
te_zt,catalysis_h2,ridge_alpha_10,2,30,0.003355633356228505,0.003382427966770323,-0.0013804756899217796,-0.004762903656692102,-1.5983686325258915,-1.6055475537324275
te_zt,shuffled::te_seebeck,ridge_alpha_10,2,30,0.12185669176099773,0.12202008599419999,-0.0033053836466177488,-0.12532546964081773,-1.5983686325258915,-1.6155742315326918
te_zt,te_power_factor,ridge_alpha_10,3,30,0.039046108587645977,0.06288927609814966,0.026562785082475875,-0.036326491015673784,-0.05853688105554822,-0.0030483898035260637
te_zt,te_thermal,ridge_alpha_10,3,30,-0.001345158701372248,-0.0013582869864597416,-0.002903020328633707,-0.0015447333421739656,-0.05853688105554822,-0.06469171007234964
te_zt,te_seebeck,ridge_alpha_10,3,30,0.0068257461341166975,-0.011106411339445264,0.003136950012708321,0.014243361352153584,-0.05853688105554822,-0.05190614297553808
te_zt,alloy_ys,ridge_alpha_10,3,30,-0.0005420997144773617,0.004352149896793315,-0.01346982236833878,-0.017821972265132095,-0.05853688105554822,-0.08724554539075169
te_zt,catalysis_h2,ridge_alpha_10,3,30,0.005192842676331661,-0.012321262796052893,0.010106180699392064,0.022427443495444958,-0.05853688105554822,-0.0372494646078505
te_zt,shuffled::te_seebeck,ridge_alpha_10,3,30,5.130384505554502e-06,-2.6243114733159408e-05,0.0001260809679887758,0.0001523240827219352,-0.05853688105554822,-0.058269975173254496
te_zt,te_power_factor,ridge_alpha_10,4,30,0.04332339314424736,0.04151152545183556,0.042529694638365576,0.001018169186530013,-3.953392980747651,-3.5410199719799715
te_zt,te_thermal,ridge_alpha_10,4,30,0.006416144822623346,-0.004306166929601688,0.04244134730399528,0.046747514233596965,-3.953392980747651,-3.5418580251638403
te_zt,te_seebeck,ridge_alpha_10,4,30,0.003600085854633063,-0.004250566801533406,0.00944860205196756,0.013699168853500967,-3.953392980747651,-3.860229922095132
te_zt,alloy_ys,ridge_alpha_10,4,30,-0.00020711952177098877,-0.011914397702119748,0.01533623813392399,0.027250635836043736,-3.953392980747651,-3.802625191120592
te_zt,catalysis_h2,ridge_alpha_10,4,30,-0.011982897508180837,0.020024098251191422,-0.01142656057624511,-0.03145065882743653,-3.953392980747651,-4.067240216780151
te_zt,shuffled::te_seebeck,ridge_alpha_10,4,30,0.017426001883329822,0.019124690926265914,0.026578250934568847,0.007453560008302933,-3.953392980747651,-3.693587031263747
te_zt,te_power_factor,ridge_alpha_10,5,30,0.07123519541094497,0.10547479195492242,0.09749727178098828,-0.007977520173934133,-1.1690584647175064,-0.7667223575320643
te_zt,te_thermal,ridge_alpha_10,5,30,0.000584551127551162,0.0010485969641502372,0.010540900431171481,0.009492303467021243,-1.1690584647175064,-1.123571811453742
te_zt,te_seebeck,ridge_alpha_10,5,30,0.04940717183297058,0.08165675772602347,0.05419116828213989,-0.02746558944388358,-1.1690584647175064,-0.9403406766784292
te_zt,alloy_ys,ridge_alpha_10,5,30,-0.0009593073732358057,-0.007523713860836945,-0.002385684550089809,0.005138029310747135,-1.1690584647175064,-1.1794201884287796
te_zt,catalysis_h2,ridge_alpha_10,5,30,0.022828850473497458,0.034452933699369255,0.03827223326455605,0.0038192995651867984,-1.1690584647175064,-1.006206200069168
te_zt,shuffled::te_seebeck,ridge_alpha_10,5,30,-0.012124970059155759,-0.02061542723089139,-0.005618215518158625,0.014997211712732767,-1.1690584647175064,-1.1934994054810701
te_zt,te_power_factor,ridge_alpha_10,6,30,0.008636681536925737,-0.004451323798646464,-0.15032744381151955,-0.1458761200128731,-2.5608925047001714,-3.7119625013554574
te_zt,te_thermal,ridge_alpha_10,6,30,-0.0016465269078997486,-0.02008091629142608,-0.11288811690970783,-0.09280720061828175,-2.5608925047001714,-3.410236445187688
te_zt,te_seebeck,ridge_alpha_10,6,30,0.045055844913541705,0.04207638436170382,0.06311814534295382,0.021041760981249998,-2.5608925047001714,-2.1255648839919496
te_zt,alloy_ys,ridge_alpha_10,6,30,0.005479512964591264,0.004411778076105298,0.015383627917585267,0.010971849841479968,-2.5608925047001714,-2.4521763206112674
te_zt,catalysis_h2,ridge_alpha_10,6,30,0.01113255815996244,0.0025053368295132193,0.0011946314579917075,-0.0013107053715215118,-2.5608925047001714,-2.5523896781984017
te_zt,shuffled::te_seebeck,ridge_alpha_10,6,30,-0.004788927809012221,-0.0009601037925243262,0.005212760270226806,0.006172864062751132,-2.5608925047001714,-2.5238651064178863
te_zt,te_power_factor,ridge_alpha_10,7,30,0.05404508509056056,0.04929320296247766,0.11736501866208639,0.06807181569960873,-1.0660638144538908,-0.6095556725413096
te_zt,te_thermal,ridge_alpha_10,7,30,0.12537463270105018,0.007292709163642436,0.004591768278495184,-0.002700940885147252,-1.0660638144538908,-1.047133603468282
te_zt,te_seebeck,ridge_alpha_10,7,30,0.08512078251045928,-0.018540550881086956,0.08225616362162089,0.10079671450270784,-1.0660638144538908,-0.7401499938319474
te_zt,alloy_ys,ridge_alpha_10,7,30,0.10258745562041284,0.010707365893590242,0.03480518346305609,0.02409781756946585,-1.0660638144538908,-0.9247471855861962
te_zt,catalysis_h2,ridge_alpha_10,7,30,-0.012822720448933844,0.03424156504729385,0.03381618300603178,-0.0004253820412620721,-1.0660638144538908,-0.9286936450500576
te_zt,shuffled::te_seebeck,ridge_alpha_10,7,30,-0.024706523714773353,-0.004229966246105295,0.0027443839563299666,0.006974350202435262,-1.0660638144538908,-1.0547392305392935
te_zt,te_power_factor,ridge_alpha_10,8,30,0.06360684955065071,0.0885392158481867,0.2028406501788404,0.11430143433065369,-9.776170642349488,-5.847858037486882
te_zt,te_thermal,ridge_alpha_10,8,30,0.049537393114536685,0.03334971748990151,0.04611709702745564,0.012767379537554129,-9.776170642349488,-8.805157843887729
