anchor_budget,draw,model,n_anchor_rows,n_anchor_formulations,n_test_rows,n_test_formulations,anchor_formula_groups,n,log_rmse,log_mae,log_r2,raw_rmse,raw_mae,raw_r2,spearman
5,24,source_shrinkage_adapter,5,5,1626,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""76d00545304a5185ce71ef791fe4639bd6e73e7c1b28b80bacd29416380bc4a7"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1626,0.318006663595193,0.24153015361079203,0.7551036259783375,3.351319280468514,2.2767848368096706,0.680197742931905,0.8728168611324587
5,24,target_only_ridge,5,5,1626,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""76d00545304a5185ce71ef791fe4639bd6e73e7c1b28b80bacd29416380bc4a7"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1626,0.7116465738090862,0.5167285855827294,-0.22641834948024409,6.228964982736951,4.811980591977123,-0.10479498254528274,0.10117414586564032
5,24,anchor_constant,5,5,1626,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""76d00545304a5185ce71ef791fe4639bd6e73e7c1b28b80bacd29416380bc4a7"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1626,0.6508397000352869,0.5219956487107749,-0.02578887954550302,6.917539639432669,4.543599098827926,-0.3625524446977608,
5,25,source_frozen,5,5,1622,151,"[""504d785def56360cede37d9f2374d56963e1f5ecb98742226d99c4fb0379fed8"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1622,0.33029303833291573,0.2515171155162706,0.7285439188838321,3.694038382117526,2.3498474929453987,0.6119071575999171,0.8685524938789235
5,25,source_shrinkage_adapter,5,5,1622,151,"[""504d785def56360cede37d9f2374d56963e1f5ecb98742226d99c4fb0379fed8"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1622,0.3290119107359925,0.25096688054698907,0.7306456611463292,3.4739543786742617,2.3080131121081795,0.6567733135441032,0.868763817497646
5,25,target_only_ridge,5,5,1622,151,"[""504d785def56360cede37d9f2374d56963e1f5ecb98742226d99c4fb0379fed8"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1622,0.8139897903031726,0.5885565326187608,-0.6486886581792748,7.6084215229744325,6.40983710974434,-0.64634919961853,0.05238480920590352
5,25,anchor_constant,5,5,1622,151,"[""504d785def56360cede37d9f2374d56963e1f5ecb98742226d99c4fb0379fed8"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1622,0.6355663006847435,0.5000935628778135,-0.00513051610077242,6.747891380596584,4.4543038456418245,-0.2949976861082435,
5,26,source_frozen,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""8b611807c671c3c06eb201d40e425bf6f32fa7a439639f53753e1537b518dc87"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.3382225548940747,0.25605019646126975,0.7219868219884416,3.734796380919776,2.3760283892263856,0.6074308726616395,0.8659664639979888
5,26,source_shrinkage_adapter,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""8b611807c671c3c06eb201d40e425bf6f32fa7a439639f53753e1537b518dc87"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.32096424704993143,0.24514225413217228,0.7496350285518348,3.3973704879103086,2.35137711933694,0.6751610457629265,0.8706572941190316
5,26,target_only_ridge,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""8b611807c671c3c06eb201d40e425bf6f32fa7a439639f53753e1537b518dc87"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.6817313061963329,0.5603507278272384,-0.12950127765440422,7.258725214268937,4.739135262689622,-0.48286971699144154,-0.06543611561260526
5,26,anchor_constant,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""8b611807c671c3c06eb201d40e425bf6f32fa7a439639f53753e1537b518dc87"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.6913330044324123,0.576773185154888,-0.16154177009393877,7.346745194854974,4.827142221949618,-0.5190505949844626,
5,27,source_frozen,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""462b45e3bfe8a0b3baf3cd22cd9897b38e91b280fcff0ceaa5eec25306465210"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.338284787158157,0.2559009101373696,0.7235662387936874,3.7322609214672604,2.368530914806251,0.608345883438606,0.8670378340348605
5,27,source_shrinkage_adapter,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""462b45e3bfe8a0b3baf3cd22cd9897b38e91b280fcff0ceaa5eec25306465210"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.31999364547184384,0.2435030817390596,0.7526517423818255,3.3892521425027136,2.307516395366072,0.677026820412127,0.8716190929280128
5,27,target_only_ridge,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""462b45e3bfe8a0b3baf3cd22cd9897b38e91b280fcff0ceaa5eec25306465210"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.6968492833887764,0.5788278164473335,-0.1730158025531181,7.345512183821574,4.800018546064948,-0.5170603836542891,-0.046851776782049326
5,27,anchor_constant,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""462b45e3bfe8a0b3baf3cd22cd9897b38e91b280fcff0ceaa5eec25306465210"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.6980695192905918,0.5845691512907659,-0.17712747845271304,7.374278852775259,4.842954435921701,-0.5289659461968681,
5,28,source_frozen,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""87d5bc74feef9d32ec158cd3a4ac51c61d013dd6fb9c566ca8230413549a1cb2"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1621,0.3368185539806006,0.25411815529648407,0.7268093998618819,3.729231839370425,2.357672462228058,0.6107203753450503,0.868717176322335
5,28,source_shrinkage_adapter,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""87d5bc74feef9d32ec158cd3a4ac51c61d013dd6fb9c566ca8230413549a1cb2"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1621,0.31995983773894626,0.24159519505906815,0.7534728960645906,3.454482631494891,2.2596790105887865,0.6659673393416259,0.8735357078466003
5,28,target_only_ridge,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""87d5bc74feef9d32ec158cd3a4ac51c61d013dd6fb9c566ca8230413549a1cb2"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1621,0.6923002473611745,0.5085942570108529,-0.15415121131965948,6.2580449216913525,4.665043251526032,-0.09622640416664163,0.1049346994841825
5,28,anchor_constant,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""87d5bc74feef9d32ec158cd3a4ac51c61d013dd6fb9c566ca8230413549a1cb2"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1621,0.6563603298812941,0.5297713125749001,-0.03742900811081262,7.035276457238596,4.610913855152541,-0.38543208778876226,
5,29,source_frozen,5,5,1616,151,"[""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""a9febf2c09c1dcafa76447961c99b46526ef596e22de40a660df13727d94f2d6"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1616,0.33138994752152184,0.2519586555721507,0.7278484534317509,3.7281782184659136,2.364263867345796,0.6067797279453047,0.8666641517983751
5,29,source_shrinkage_adapter,5,5,1616,151,"[""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""a9febf2c09c1dcafa76447961c99b46526ef596e22de40a660df13727d94f2d6"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1616,0.33255971274188845,0.25368853004692843,0.7259237403246082,3.5378876823345737,2.3333142773660756,0.6458961471633216,0.8659869666830554
5,29,target_only_ridge,5,5,1616,151,"[""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""a9febf2c09c1dcafa76447961c99b46526ef596e22de40a660df13727d94f2d6"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1616,0.7871834156764261,0.5642402365702349,-0.5356209123319826,7.022323385359899,5.809933098386603,-0.39509640741870267,0.022944924594362762
5,29,anchor_constant,5,5,1616,151,"[""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""a9febf2c09c1dcafa76447961c99b46526ef596e22de40a660df13727d94f2d6"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1616,0.6409716549855505,0.5118837120470524,-0.018145380890651985,6.885933235755964,4.534393162996393,-0.3414305255007408,
5,30,source_frozen,5,5,1629,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""e4ed9429febf3d4e5ce157fecd4ba36ac7b7b827918bdce493af1835985c66e8"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1629,0.33764887307882296,0.25519899423178405,0.724663617351891,3.730578046813261,2.369006667386054,0.6082908510567744,0.8675036154223648
5,30,source_shrinkage_adapter,5,5,1629,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""e4ed9429febf3d4e5ce157fecd4ba36ac7b7b827918bdce493af1835985c66e8"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1629,0.31923352922346554,0.2414959506657327,0.7538782515723947,3.451171611628303,2.2676979637238643,0.6647686966336827,0.8724280183710139
5,30,target_only_ridge,5,5,1629,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""e4ed9429febf3d4e5ce157fecd4ba36ac7b7b827918bdce493af1835985c66e8"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1629,0.6809288830498103,0.5611887261639069,-0.11978979526839995,7.251849886449911,4.7381752074719135,-0.4801613714656128,0.06116145520779964
5,30,anchor_constant,5,5,1629,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""e4ed9429febf3d4e5ce157fecd4ba36ac7b7b827918bdce493af1835985c66e8"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1629,0.6869941653165116,0.5718564746724213,-0.13982739409131661,7.312727982767238,4.809076771798491,-0.5051171096111302,
5,31,source_frozen,5,5,1626,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""2f58474b161c5bf7208d996afe300052e63ef004de2f1f57e1361ac1d33d920f"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1626,0.33699384004101757,0.25448647121039497,0.7247311102215728,3.6738565977165165,2.3383591452437584,0.612085378633057,0.8669858318672182
5,31,source_shrinkage_adapter,5,5,1626,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""2f58474b161c5bf7208d996afe300052e63ef004de2f1f57e1361ac1d33d920f"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1626,0.3181745630685986,0.24180720594096874,0.7546171991876134,3.3630776602459385,2.2759916999830234,0.6749384956083211,0.8713607503431418
5,31,target_only_ridge,5,5,1626,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""2f58474b161c5bf7208d996afe300052e63ef004de2f1f57e1361ac1d33d920f"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1626,0.7277369780960061,0.5240800473437317,-0.2836957179709836,6.184877510912655,4.898981660377211,-0.09939549913009915,0.0830472099403037
5,31,anchor_constant,5,5,1626,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""2f58474b161c5bf7208d996afe300052e63ef004de2f1f57e1361ac1d33d920f"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1626,0.651593766152313,0.5235096019582928,-0.02912243952668936,6.908535153804623,4.547015734080199,-0.3717143825074605,
5,32,source_frozen,5,5,1628,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""4a72527adc1535d8ca3ba507e9acef79aec2edc847032b84297250f75e9b53dd"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1628,0.335628446803498,0.25354113858623195,0.7276079121314696,3.7199934833946924,2.3574136640518275,0.6103956965369775,0.8685000486679442
5,32,source_shrinkage_adapter,5,5,1628,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""4a72527adc1535d8ca3ba507e9acef79aec2edc847032b84297250f75e9b53dd"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1628,0.31741848133789197,0.24218499927848128,0.7563640445856398,3.3930862426778154,2.3349386412372533,0.6758625704466008,0.8729377949103179
5,32,target_only_ridge,5,5,1628,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""4a72527adc1535d8ca3ba507e9acef79aec2edc847032b84297250f75e9b53dd"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1628,0.6694846267714422,0.49412352148232574,-0.08382254318154714,6.141500367843947,4.417912706942738,-0.06191156724949476,0.08250090354271286
5,32,anchor_constant,5,5,1628,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""4a72527adc1535d8ca3ba507e9acef79aec2edc847032b84297250f75e9b53dd"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1628,0.6570509242012139,0.5315978471857121,-0.043938761524698,7.043953143402753,4.619858499680429,-0.3969224721908935,
5,33,source_frozen,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""bb0f67a15d295bc044a90f130a0c6bd99c7e918f65d5a83a14ae0a59263d4ed4"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6""]",1621,0.3352972635728316,0.25409025992636336,0.72381270602679,3.704836697904339,2.3438808708145014,0.6119590667281843,0.8676382247210297
5,33,source_shrinkage_adapter,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""bb0f67a15d295bc044a90f130a0c6bd99c7e918f65d5a83a14ae0a59263d4ed4"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6""]",1621,0.33338364194525466,0.25249241407677847,0.7269562436994561,3.559929064067453,2.3047553850448264,0.6417203930389141,0.8680627420683835
5,33,target_only_ridge,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""bb0f67a15d295bc044a90f130a0c6bd99c7e918f65d5a83a14ae0a59263d4ed4"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6""]",1621,0.9423845364496704,0.7153221102018489,-1.1817248541836953,10.542898701813563,9.655203903025376,-2.142385543882127,0.10654929821415533
5,33,anchor_constant,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""bb0f67a15d295bc044a90f130a0c6bd99c7e918f65d5a83a14ae0a59263d4ed4"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6""]",1621,0.7128829601529804,0.5052250249168441,-0.2484758466920527,5.952423474782369,4.580982595782154,-0.0016754786068899907,
5,34,source_frozen,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""528f2ed708eee5ba5d61630ec57253e357a1423dcb3cf27ab1d7f941e7e0c159"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.33830025268133157,0.2559464163178815,0.7229466400602091,3.7199567129866207,2.359140423750998,0.6088661798355395,0.8664316682363503
5,34,source_shrinkage_adapter,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""528f2ed708eee5ba5d61630ec57253e357a1423dcb3cf27ab1d7f941e7e0c159"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.32129328175765165,0.2430598622545801,0.7501024109646943,3.4555792706127133,2.259047118908998,0.6624863688629001,0.8717971148377324
5,34,target_only_ridge,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""528f2ed708eee5ba5d61630ec57253e357a1423dcb3cf27ab1d7f941e7e0c159"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.6452106325441795,0.4984791892760861,-0.007770887384386693,6.59031961470561,4.387706729378146,-0.22761603315694723,0.04340090705699655
5,34,anchor_constant,5,5,1627,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""528f2ed708eee5ba5d61630ec57253e357a1423dcb3cf27ab1d7f941e7e0c159"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""fd8944d28a6765dc3db6a34157159537dc8e30c667e01bc96951d036ecdf86ed""]",1627,0.6720815546290997,0.552498864527016,-0.09345956935822586,7.181272399403038,4.69718610305128,-0.4576471186441322,
5,35,source_frozen,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""bb0f67a15d295bc044a90f130a0c6bd99c7e918f65d5a83a14ae0a59263d4ed4"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6""]",1621,0.3352972635728316,0.25409025992636336,0.72381270602679,3.704836697904339,2.3438808708145014,0.6119590667281843,0.8676382247210297
5,35,source_shrinkage_adapter,5,5,1621,151,"[""25fa32d950cdf305f8d95defcc6c07b792e2447dc359de123d43ac8ce2009c72"",""a82f553f80ba8c9865f21e7220a8630c3956bfa2091460624b77406d7b6e223a"",""bb0f67a15d295bc044a90f130a0c6bd99c7e918f65d5a83a14ae0a59263d4ed4"",""d598441fe1e20eda12d74fb07698721405420fd4610a91244b6b08bf174e8c18"",""df68bffa3b0b9aabcb83117062f4ac2f65f52992c2e6ed39c46527a3da3771b6""]",1621,0.33338364194525466,0.25249241407677847,0.7269562436994561,3.559929064067453,2.3047553850448264,0.6417203930389141,0.8680627420683835
