edge_id,source_evaluated,learner_evaluated,repeat,pool,candidate_n,baseline_fraction_to_first_hit,augmented_fraction_to_first_hit,baseline_first_hit_rank,augmented_first_hit_rank,baseline_top10_recall_top5,augmented_top10_recall_top5,baseline_top10_enrichment,augmented_top10_enrichment,baseline_top10_regret,augmented_top10_regret,baseline_spearman_rho,augmented_spearman_rho,effect_fraction_to_first_hit,effect_top10_recall_top5,effect_top10_enrichment,effect_top10_regret_reduction,effect_spearman_rho,analysis_family,edge_role
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,13,fold_4,182,0.016483516483516484,0.016483516483516484,3.0,3.0,0.2,0.3,1.9157894736842105,2.873684210526316,0.018908308839586,0.006948859736457199,0.5940382632447275,0.5863781902991251,0.0,0.09999999999999998,0.9578947368421054,0.011959449103128801,-0.0076600729456024474,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,14,fold_0,181,0.0055248618784530384,0.0718232044198895,1.0,13.0,0.6,0.3,5.71578947368421,2.857894736842105,0.0,0.0299632237321171,0.6313244438729906,0.5229258089759714,-0.06629834254143646,-0.3,-2.857894736842105,-0.0299632237321171,-0.10839863489701917,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,14,fold_1,175,0.7428571428571429,0.7542857142857143,130.0,132.0,0.0,0.0,0.0,0.0,1.0802604917512681,1.0802604917512681,0.04499157233768424,0.03839815314478154,-0.011428571428571455,0.0,0.0,0.0,-0.006593419192902704,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,14,fold_2,175,0.18857142857142858,0.19428571428571428,33.0,34.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,0.6340384445172106,0.6326300527915933,-0.0057142857142856995,0.0,0.0,0.0,-0.0014083917256172418,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,14,fold_3,178,0.5224719101123596,0.5224719101123596,93.0,93.0,0.0,0.0,0.0,0.0,0.947819106432823,0.9490851401761726,0.1618246378870242,0.06654042051915207,0.0,0.0,0.0,-0.0012660337433496593,-0.09528421736787213,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,14,fold_4,182,0.1043956043956044,0.07142857142857142,19.0,13.0,0.1,0.2,0.9578947368421052,1.9157894736842105,0.006948859736457199,0.0,0.6268083901477876,0.5915875655822034,0.032967032967032975,0.1,0.9578947368421052,0.006948859736457199,-0.035220824565584175,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,15,fold_0,181,0.2541436464088398,0.016574585635359115,46.0,3.0,0.0,0.1,0.0,0.9526315789473684,0.4727169352013699,0.08545394709244311,0.43704641189189514,0.6042101398111819,0.23756906077348067,0.1,0.9526315789473684,0.3872629881089268,0.16716372791928674,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,15,fold_1,175,0.005714285714285714,0.011428571428571429,1.0,2.0,0.6666666666666666,0.7777777777777778,6.481481481481481,7.561728395061729,0.0,0.0,0.5186802360132173,0.5890687862498957,-0.005714285714285714,0.11111111111111116,1.0802469135802477,0.0,0.07038855023667834,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,15,fold_2,175,0.26857142857142857,0.2857142857142857,47.0,50.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,0.32582135120253697,0.3112049942287531,-0.017142857142857126,0.0,0.0,0.0,-0.014616356973783884,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,15,fold_3,178,0.02247191011235955,0.02247191011235955,4.0,4.0,0.4444444444444444,0.4444444444444444,4.395061728395062,4.395061728395062,0.015549195955253059,0.015549195955253059,0.24429308609986805,0.30288831818652173,0.0,0.0,0.0,0.0,0.05859523208665368,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,15,fold_4,182,0.027472527472527472,0.016483516483516484,5.0,3.0,0.6,0.7,5.747368421052632,6.705263157894737,0.0105838952733794,0.006948859736457199,0.6695153212013077,0.6063271044327622,0.010989010989010988,0.09999999999999998,0.9578947368421051,0.003635035536922201,-0.06318821676854558,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,16,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,0.8,0.9,7.621052631578947,8.573684210526316,0.0,0.0,0.7301298487201091,0.7962663220945967,0.0,0.09999999999999998,0.9526315789473694,0.0,0.06613647337448758,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,16,fold_1,175,0.64,0.6628571428571428,112.0,116.0,0.0,0.0,0.0,0.0,1.1272017171724849,1.0802604917512681,0.015371387019406045,0.0422362543248114,-0.022857142857142798,0.0,0.0,0.046941225421216703,0.026864867305405354,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,16,fold_2,175,0.38857142857142857,0.44,68.0,77.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,0.0604476176835928,0.030771340764616573,-0.051428571428571435,0.0,0.0,0.0,-0.02967627691897623,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,16,fold_3,178,0.0449438202247191,0.033707865168539325,8.0,6.0,0.2222222222222222,0.4444444444444444,2.197530864197531,4.395061728395062,0.2208316660557068,0.015549195955253059,0.6917224142374886,0.5378612761950169,0.011235955056179775,0.2222222222222222,2.197530864197531,0.20528247010045375,-0.1538611380424717,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,16,fold_4,182,0.016483516483516484,0.016483516483516484,3.0,3.0,1.0,0.7,9.578947368421053,6.705263157894737,0.0,0.006948859736457199,0.6713414863820448,0.65516450288868,0.0,-0.30000000000000004,-2.8736842105263163,-0.006948859736457199,-0.016176983493364827,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,17,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,1.0,0.3,9.526315789473685,2.857894736842105,0.0,0.062147906694279303,0.8182900669316256,0.6743958353010393,0.0,-0.7,-6.6684210526315795,-0.062147906694279303,-0.14389423163058634,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,17,fold_1,175,0.72,0.7142857142857143,126.0,125.0,0.0,0.0,0.0,0.0,1.1163090485545082,1.1163090485545082,0.11839540521321837,0.13348723793487194,0.005714285714285672,0.0,0.0,0.0,0.01509183272165357,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,17,fold_2,175,0.24,0.2342857142857143,42.0,41.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,0.3244115820944939,0.3314369236528802,0.0057142857142856995,0.0,0.0,0.0,0.0070253415583863,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,17,fold_3,178,0.02247191011235955,0.016853932584269662,4.0,3.0,0.4444444444444444,0.4444444444444444,4.395061728395062,4.395061728395062,0.015549195955253059,0.015549195955253059,0.6334165111819248,0.6367160663471019,0.0056179775280898875,0.0,0.0,0.0,0.003299555165177104,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,17,fold_4,182,0.01098901098901099,0.027472527472527472,2.0,5.0,0.7,0.6,6.705263157894737,5.747368421052632,0.0,0.006948859736457199,0.6628322459813092,0.6417899009310742,-0.01648351648351648,-0.09999999999999998,-0.9578947368421051,-0.006948859736457199,-0.021042345050234945,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,18,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,0.7,0.8,6.668421052631579,7.621052631578947,0.0,0.0,0.8030091528859495,0.8068613439396719,0.0,0.10000000000000009,0.9526315789473685,0.0,0.0038521910537223647,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,18,fold_1,175,0.4685714285714286,0.5257142857142857,82.0,92.0,0.0,0.0,0.0,0.0,1.0802604917512681,1.0802604917512681,0.2336771029192157,0.21655529674671117,-0.057142857142857106,0.0,0.0,0.0,-0.017121806172504528,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,18,fold_2,175,0.09714285714285714,0.10285714285714286,17.0,18.0,0.2222222222222222,0.1111111111111111,2.1604938271604937,1.0802469135802468,0.0,0.05062661309080113,0.28147677168223967,0.2723198991491319,-0.005714285714285713,-0.1111111111111111,-1.0802469135802468,-0.05062661309080113,-0.009156872533107763,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,18,fold_3,178,0.6573033707865169,0.6797752808988764,117.0,121.0,0.0,0.0,0.0,0.0,0.941988960777185,0.941988960777185,0.01559203982151793,-0.0858369004332209,-0.022471910112359494,0.0,0.0,0.0,-0.10142894025473882,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,18,fold_4,182,0.027472527472527472,0.016483516483516484,5.0,3.0,0.9,0.1,8.621052631578946,0.9578947368421052,0.0,0.0194267126193719,0.5311636521523732,0.3633241102014763,0.010989010989010988,-0.8,-7.663157894736841,-0.0194267126193719,-0.16783954195089684,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,19,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,1.0,1.0,9.526315789473685,9.526315789473685,0.0,0.0,0.6582756345732417,0.6273041987943078,0.0,0.0,0.0,0.0,-0.03097143577893391,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,19,fold_1,175,0.5142857142857142,0.5028571428571429,90.0,88.0,0.0,0.0,0.0,0.0,1.0882563724761218,1.0882563724761218,0.25559528229056294,0.32167735868390956,0.011428571428571344,0.0,0.0,0.0,0.06608207639334662,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,19,fold_2,175,0.3942857142857143,0.37714285714285717,69.0,66.0,0.0,0.0,0.0,0.0,0.44025148255957414,0.4219144268491054,0.4371950053625714,0.30930381227816733,0.017142857142857126,0.0,0.0,0.01833705571046873,-0.12789119308440405,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,19,fold_3,178,0.37640449438202245,0.38764044943820225,67.0,69.0,0.0,0.0,0.0,0.0,0.939058727231498,0.939058727231498,0.5679656643794396,0.5685787783613467,-0.011235955056179803,0.0,0.0,0.0,0.0006131139819071096,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,19,fold_4,182,0.03296703296703297,0.03296703296703297,6.0,6.0,0.7,0.7,6.705263157894737,6.705263157894737,0.0,0.006948859736457199,0.5922098661365105,0.4990985081965955,0.0,0.0,0.0,-0.006948859736457199,-0.09311135793991498,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,20,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,0.6,0.7,5.71578947368421,6.668421052631579,0.0,0.0,0.4500925184571822,0.5361556276075974,0.0,0.09999999999999998,0.9526315789473685,0.0,0.0860631091504152,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,20,fold_1,175,0.017142857142857144,0.02857142857142857,3.0,5.0,0.5555555555555556,0.1111111111111111,5.401234567901235,1.0802469135802468,0.0,0.015645044322284307,0.5070861698982304,0.4436505355302868,-0.011428571428571427,-0.4444444444444445,-4.320987654320988,-0.015645044322284307,-0.06343563436794358,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,20,fold_2,175,0.12571428571428572,0.16,22.0,28.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,0.3091432270064125,0.2870390688676119,-0.03428571428571428,0.0,0.0,0.0,-0.022104158138800623,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,20,fold_3,178,0.5337078651685393,0.4438202247191011,95.0,79.0,0.0,0.0,0.0,0.0,0.939058727231498,0.939058727231498,0.18584885886318744,0.27395947389157516,0.0898876404494382,0.0,0.0,0.0,0.08811061502838771,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,20,fold_4,182,0.005494505494505495,0.005494505494505495,1.0,1.0,0.9,0.6,8.621052631578946,5.747368421052632,0.0,0.006948859736457199,0.7727165506216872,0.6800633605916394,0.0,-0.30000000000000004,-2.8736842105263145,-0.006948859736457199,-0.0926531900300478,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,21,fold_0,181,0.430939226519337,0.3259668508287293,78.0,59.0,0.0,0.0,0.0,0.0,0.5002606841795397,0.1514042671575375,-0.1929722565536908,-0.20334091299538437,0.10497237569060774,0.0,0.0,0.3488564170220022,-0.010368656441693574,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,21,fold_1,175,0.011428571428571429,0.005714285714285714,2.0,1.0,1.0,1.0,9.722222222222223,9.722222222222223,0.0,0.0,0.3048777308437386,0.2489181900059813,0.005714285714285714,0.0,0.0,0.0,-0.05595954083775728,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,21,fold_2,175,0.09142857142857143,0.06857142857142857,16.0,12.0,0.1111111111111111,0.2222222222222222,1.0802469135802468,2.1604938271604937,0.05062661309080113,0.05062661309080113,0.5620964468170538,0.5647272597008763,0.022857142857142854,0.1111111111111111,1.0802469135802468,0.0,0.0026308128838224976,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,21,fold_3,178,0.1348314606741573,0.0449438202247191,24.0,8.0,0.0,0.4444444444444444,0.0,4.395061728395062,0.4822427112624431,0.015549195955253059,0.45435464033588185,0.4616348796688614,0.0898876404494382,0.4444444444444444,4.395061728395062,0.46669351530719005,0.0072802393329795545,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,21,fold_4,182,0.04945054945054945,0.005494505494505495,9.0,1.0,0.3,0.3,2.873684210526316,2.873684210526316,0.006948859736457199,0.006948859736457199,0.604737638349698,0.5504575376793926,0.04395604395604395,0.0,0.0,0.0,-0.05428010067030531,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,22,fold_0,181,0.011049723756906077,0.016574585635359115,2.0,3.0,1.0,1.0,9.526315789473685,9.526315789473685,0.0,0.0,0.32759507653710473,0.30513882550235083,-0.0055248618784530384,0.0,0.0,0.0,-0.022456251034753905,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,22,fold_1,175,0.011428571428571429,0.011428571428571429,2.0,2.0,0.8888888888888888,0.8888888888888888,8.641975308641975,8.641975308641975,0.0,0.0,0.29994709958110044,0.3490078017809678,0.0,0.0,0.0,0.0,0.049060702199867356,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,22,fold_2,175,0.13142857142857142,0.13142857142857142,23.0,23.0,0.0,0.0,0.0,0.0,0.423601009522698,0.4408371795635057,0.6302537143598365,0.6485896136938379,0.0,0.0,0.0,-0.017236170040807686,0.018335899334001482,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,22,fold_3,178,0.25280898876404495,0.07865168539325842,45.0,14.0,0.0,0.2222222222222222,0.0,2.197530864197531,0.939058727231498,0.015549195955253059,0.6348609075998637,0.6713993080756785,0.17415730337078653,0.2222222222222222,2.197530864197531,0.9235095312762449,0.0365384004758148,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,22,fold_4,182,0.2032967032967033,0.1978021978021978,37.0,36.0,0.0,0.0,0.0,0.0,0.29161162913481137,0.3316565251920976,0.6564333676916073,0.46815801705709875,0.005494505494505503,0.0,0.0,-0.04004489605728623,-0.18827535063450856,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,23,fold_0,181,0.06077348066298342,0.016574585635359115,11.0,3.0,0.7,0.7,6.668421052631579,6.668421052631579,0.0,0.0,0.7705433898457112,0.8025822734779412,0.04419889502762431,0.0,0.0,0.0,0.03203888363222995,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,23,fold_1,175,0.6171428571428571,0.35428571428571426,108.0,62.0,0.0,0.0,0.0,0.0,1.1163090485545082,1.0802604917512681,0.08411433638477092,0.22603986600921877,0.26285714285714284,0.0,0.0,0.03604855680324004,0.14192552962444785,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,23,fold_2,175,0.26285714285714284,0.22857142857142856,46.0,40.0,0.0,0.0,0.0,0.0,0.44025148255957414,0.44025148255957414,0.6451402925465292,0.6561347176002141,0.03428571428571428,0.0,0.0,0.0,0.010994425053684975,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,23,fold_3,178,0.6573033707865169,0.6685393258426966,117.0,119.0,0.0,0.0,0.0,0.0,0.939058727231498,0.939058727231498,0.037092580400431494,0.01707098665625467,-0.011235955056179692,0.0,0.0,0.0,-0.020021593744176825,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,23,fold_4,182,0.005494505494505495,0.005494505494505495,1.0,1.0,0.9,0.6,8.621052631578946,5.747368421052632,0.0,0.006948859736457199,0.5135755755757094,0.5114956714589758,0.0,-0.30000000000000004,-2.8736842105263145,-0.006948859736457199,-0.002079904116733644,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,24,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,0.6,0.6,5.71578947368421,5.71578947368421,0.0,0.0,0.7238332860018329,0.7806039118335973,0.0,0.0,0.0,0.0,0.0567706258317644,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,24,fold_1,175,0.011428571428571429,0.005714285714285714,2.0,1.0,0.7777777777777778,1.0,7.561728395061729,9.722222222222223,0.0,0.0,0.5503661901882057,0.6601439892814808,0.005714285714285714,0.2222222222222222,2.1604938271604945,0.0,0.10977779909327512,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,24,fold_2,175,0.2571428571428571,0.26285714285714284,45.0,46.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,0.39057338221073606,0.3449958519436963,-0.005714285714285727,0.0,0.0,0.0,-0.045577530267039756,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,24,fold_3,178,0.09550561797752809,0.033707865168539325,17.0,6.0,0.2222222222222222,0.3333333333333333,2.197530864197531,3.2962962962962963,0.015549195955253059,0.015549195955253059,0.6527493300718163,0.5750626704113648,0.06179775280898876,0.1111111111111111,1.0987654320987654,0.0,-0.07768665966045152,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,24,fold_4,182,0.03296703296703297,0.027472527472527472,6.0,5.0,0.6,0.6,5.747368421052632,5.747368421052632,0.006948859736457199,0.006948859736457199,0.762727148355224,0.721616362687737,0.005494505494505496,0.0,0.0,0.0,-0.04111078566748705,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,25,fold_0,181,0.23756906077348067,0.09392265193370165,43.0,17.0,0.0,0.1,0.0,0.9526315789473684,0.1386997133949802,0.09350909935123178,0.583945078997153,0.21027614391232013,0.14364640883977903,0.1,0.9526315789473684,0.04519061404374841,-0.37366893508483284,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,25,fold_1,175,0.19428571428571428,0.19428571428571428,34.0,34.0,0.0,0.0,0.0,0.0,1.0822208330525696,1.0882563724761218,0.5213456175728349,0.5415337868740524,0.0,0.0,0.0,-0.006035539423552283,0.020188169301217473,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,25,fold_2,175,0.2057142857142857,0.2571428571428571,36.0,45.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,0.4730788161190137,0.44517665024808484,-0.05142857142857141,0.0,0.0,0.0,-0.027902165870928863,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,25,fold_3,178,0.1348314606741573,0.12921348314606743,24.0,23.0,0.0,0.0,0.0,0.0,0.4822427112624431,0.4822427112624431,0.5820316182591454,0.6392343913184018,0.005617977528089874,0.0,0.0,0.0,0.05720277305925636,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,25,fold_4,182,0.04395604395604396,0.027472527472527472,8.0,5.0,0.6,0.6,5.747368421052632,5.747368421052632,0.006948859736457199,0.006948859736457199,0.5667956073591871,0.6036475579981493,0.016483516483516487,0.0,0.0,0.0,0.03685195063896218,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,26,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,0.7,0.8,6.668421052631579,7.621052631578947,0.0,0.0,0.2937725097490422,0.3790228118591291,0.0,0.10000000000000009,0.9526315789473685,0.0,0.08525030211008694,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,26,fold_1,175,0.12,0.5085714285714286,21.0,89.0,0.0,0.0,0.0,0.0,1.1163090485545082,1.0802604917512681,0.06341228847726287,0.05306238062503779,-0.38857142857142857,0.0,0.0,0.03604855680324004,-0.010349907852225074,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,26,fold_2,175,0.05714285714285714,0.17714285714285713,10.0,31.0,0.2222222222222222,0.0,2.1604938271604937,0.0,0.0,0.4219144268491054,0.5638794315030552,0.5489535308132714,-0.12,-0.2222222222222222,-2.1604938271604937,-0.4219144268491054,-0.014925900689783833,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,26,fold_3,178,0.2696629213483146,0.09550561797752809,48.0,17.0,0.0,0.1111111111111111,0.0,1.0987654320987654,0.4822427112624431,0.2208316660557068,0.6502024067669889,0.7289150446500157,0.1741573033707865,0.1111111111111111,1.0987654320987654,0.2614110452067363,0.07871263788302674,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,26,fold_4,182,0.016483516483516484,0.02197802197802198,3.0,4.0,0.6,0.6,5.747368421052632,5.747368421052632,0.006948859736457199,0.006948859736457199,0.8460486117405147,0.7962182762146731,-0.005494505494505496,0.0,0.0,0.0,-0.049830335525841596,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,27,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,1.0,0.9,9.526315789473685,8.573684210526316,0.0,0.0,0.6568280385811975,0.6916012643663912,0.0,-0.09999999999999998,-0.9526315789473685,0.0,0.03477322578519371,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,27,fold_1,175,0.022857142857142857,0.022857142857142857,4.0,4.0,0.8888888888888888,1.0,8.641975308641975,9.722222222222223,0.0,0.0,0.3336277855611793,0.4104358301472908,0.0,0.11111111111111116,1.0802469135802486,0.0,0.07680804458611151,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,27,fold_2,175,0.42857142857142855,0.4114285714285714,75.0,72.0,0.0,0.0,0.0,0.0,0.4219144268491054,0.4219144268491054,-0.0565584835354031,-0.05882873220268293,0.017142857142857126,0.0,0.0,0.0,-0.002270248667279831,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,27,fold_3,178,0.4550561797752809,0.4438202247191011,81.0,79.0,0.0,0.0,0.0,0.0,0.939058727231498,0.947819106432823,0.3159750253539726,0.31955877056689064,0.011235955056179803,0.0,0.0,-0.008760379201324997,0.0035837452129180436,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,27,fold_4,182,0.027472527472527472,0.04395604395604396,5.0,8.0,0.3,0.3,2.873684210526316,2.873684210526316,0.006948859736457199,0.006948859736457199,0.7807673799938023,0.784954696583735,-0.016483516483516487,0.0,0.0,0.0,0.004187316589932655,primary,control
calisol_article_temperature_minus30_to_minus40__control__shuffled_temperature_-30_C,shuffled_temperature_-30_C,random-forest-primary,28,fold_0,181,0.0055248618784530384,0.0055248618784530384,1.0,1.0,1.0,1.0,9.526315789473685,9.526315789473685,0.0,0.0,0.8445859455942077,0.8423327904936034,0.0,0.0,0.0,0.0,-0.0022531551006043093,primary,control
