source,entities,groups,oof_r2,oof_rmse,oof_spearman
obelix_same_property,181,54,0.06537689586151618,1.986287204312586,0.4854346140195888
estm_transport_neighbor,870,159,0.25704104010882156,0.24141058394549292,0.5169407826205168
borg_mechanical_control,395,90,0.16359530827119872,0.2623429776605991,0.41548223073618545
ocx_catalysis_control,212,212,0.5427450288079936,14.181684439365933,0.7377498094283973
