seed,candidate,n,rmse,mae,r2,spearman_r,spearman_p,donor_median_baseline_rmse,relative_rmse_gain_over_donor_median
2026072905,retrieval_routed_fusion,205,0.3980409776291378,0.24094875515049044,-0.4353633962075816,0.505128240935883,1.1297749590154039e-14,0.5709944043124218,0.3028986367940864
2026072906,experimental_text_mined,205,0.7980235469177315,0.7376979387212733,-4.769493794513546,0.3231221082507606,2.295567372536662e-06,0.5709944043124218,-0.3976030953905633
2026072906,calibrated_hse,205,0.6727451202433433,0.6252680579484363,-3.100222372731472,0.15157195186826988,0.03004777847358593,0.5709944043124218,-0.1781991472463682
2026072906,support_weighted_fusion,205,0.8122648563491844,0.7555389879973785,-4.977252813777346,0.3494602641394642,2.810039395697602e-07,0.5709944043124218,-0.42254433706280353
2026072906,retrieval_routed_fusion,205,0.8494692444879111,0.7753371375843696,-5.537348202596466,0.3521936803822958,2.2343445319747513e-07,0.5709944043124218,-0.48770152224315094
2026072907,experimental_text_mined,205,1.0442582241015614,0.9456812519352669,-8.879207491471874,-0.28755935996708126,2.9062350422785763e-05,0.5709944043124218,-0.8288414320960518
2026072907,calibrated_hse,205,0.9250638947130702,0.8407954811506752,-6.7526425404526655,-0.6069922375036207,5.046937005788645e-22,0.5709944043124218,-0.6200927499929018
2026072907,support_weighted_fusion,205,1.0491584882526641,0.9479091173568174,-8.972142956607255,-0.28738615673738016,2.940036323901175e-05,0.5709944043124218,-0.8374234148862395
2026072907,retrieval_routed_fusion,205,1.0616557417943253,0.9560701475002467,-9.211128093856727,-0.27184753278379403,8.047611454720849e-05,0.5709944043124218,-0.859310238027195
2026072908,experimental_text_mined,205,0.9835474774245807,0.9128581650415328,-7.763890772391667,-0.3722455438675131,3.886152280589957e-08,0.5709944043124218,-0.7225168407892645
2026072908,calibrated_hse,205,0.6907070525336628,0.6268146006909568,-3.3220927192799063,-0.2077415800701423,0.0027998776545629903,0.5709944043124218,-0.20965642976028154
2026072908,support_weighted_fusion,205,0.9811114930061551,0.9071978801508525,-7.720532898288026,-0.3713915276881132,4.197025878432761e-08,0.5709944043124218,-0.7182506266196895
2026072908,retrieval_routed_fusion,205,1.0320126257682019,0.9527001338115638,-8.648866986193491,-0.4027459910047588,2.141963933590534e-09,0.5709944043124218,-0.8073953404340758
2026072909,experimental_text_mined,205,0.6597690032722595,0.6139002710149672,-2.9435750881098497,-0.04894586417055574,0.4858461064221576,0.5709944043124218,-0.15547367590534983
2026072909,calibrated_hse,205,0.7891138264997803,0.7295553137302183,-4.641383245259749,-0.1274906872782116,0.06850540654783785,0.5709944043124218,-0.3819992289591926
2026072909,support_weighted_fusion,205,0.6702890944925453,0.6231015842745614,-3.0703392284857376,-0.0061231974935704574,0.930563745929076,0.5709944043124218,-0.17389783407718654
2026072909,retrieval_routed_fusion,205,0.6763307005572581,0.6259433251423104,-3.1440453734344738,0.09329096900451095,0.1833670281158961,0.5709944043124218,-0.18447868394030909
2026072910,experimental_text_mined,205,0.5871704689587175,0.5208952707363508,-2.123451082557212,0.12022816029185938,0.08595845662613583,0.5709944043124218,-0.028329637776003377
2026072910,calibrated_hse,205,0.8638506451710182,0.7834244608448719,-5.760574801014849,-0.14874756067397507,0.033289520530248445,0.5709944043124218,-0.5128881100179031
2026072910,support_weighted_fusion,205,0.5952228336321223,0.5292985741414662,-2.2097075552387033,0.1223811271546126,0.08044783621193423,0.5709944043124218,-0.04243199081587463
2026072910,retrieval_routed_fusion,205,0.6102245025320535,0.5332484948428604,-2.3735378135412852,0.18640491783537935,0.007448694447066068,0.5709944043124218,-0.06870487332861296
2026072911,experimental_text_mined,205,0.7123450944405832,0.677288726242096,-3.597134118458059,0.2273248947310068,0.0010457612761689138,0.5709944043124218,-0.24755179571045483
2026072911,calibrated_hse,205,0.9030224860864701,0.8049835025574085,-6.387600941839849,-0.48496419259874524,1.721790890428934e-13,0.5709944043124218,-0.5814909555442471
2026072911,support_weighted_fusion,205,0.7123751418906165,0.6740196020337135,-3.597521950344813,0.19477615207578639,0.005132925403252097,0.5709944043124218,-0.2476044187305865
2026072911,retrieval_routed_fusion,205,0.7615013240624651,0.6986136622541033,-4.25348654189676,0.14096349435544592,0.04379720196758414,0.5709944043124218,-0.33364060717801136
2026072912,experimental_text_mined,205,1.0091839774383735,0.7701603304186323,-8.226712573404683,0.07092408979407148,0.31223557436714944,0.5709944043124218,-0.7674148289659852
2026072912,calibrated_hse,205,0.6488190028795774,0.5850167526907243,-2.813760539174311,-0.10277428504626912,0.14254159265345084,0.5709944043124218,-0.13629660462412096
2026072912,support_weighted_fusion,205,1.0107000538486905,0.7721086689037823,-8.254455599125626,0.08154879167935696,0.24507362254995924,0.5709944043124218,-0.7700699800477943
2026072912,retrieval_routed_fusion,205,1.018609799011297,0.7788614664589161,-8.399873259830958,0.08557860186603285,0.22244734885551298,0.5709944043124218,-0.7839225591674288
2026072913,experimental_text_mined,205,0.6282924614088774,0.5679644170957543,-2.5762675012350877,0.45600183374614844,6.3831741288981065e-12,0.5709944043124218,-0.10034784345295403
2026072913,calibrated_hse,205,0.7431823450821455,0.6866414838249869,-4.003766861621526,0.1501509506966041,0.03164342189031755,0.5709944043124218,-0.3015580178532021
2026072913,support_weighted_fusion,205,0.6222707347152836,0.5655188650037506,-2.50804416046672,0.46730671270131735,1.622127443333251e-12,0.5709944043124218,-0.08980180894173141
2026072913,retrieval_routed_fusion,205,0.6983889711807926,0.5936343564302554,-3.4187664035832483,0.4139554398706258,6.842002967932948e-10,0.5709944043124218,-0.2231100093209782
2026072914,experimental_text_mined,205,0.556388247040295,0.457007989823319,-1.8045435835866832,0.4419058519434707,3.287742830833296e-11,0.5709944043124218,0.02558021087739935
2026072914,calibrated_hse,205,0.6455212203210245,0.5827505134354511,-2.775090308491779,0.312095120494461,5.226048499456067e-06,0.5709944043124218,-0.13052109695951616
2026072914,support_weighted_fusion,205,0.5757564278287832,0.4740271976594928,-2.0031974658774376,0.42144109936049645,3.1179284918076755e-10,0.5709944043124218,-0.008339877729792774
2026072914,retrieval_routed_fusion,205,0.651966810365253,0.5149114252819328,-2.8508559558766637,0.37354740495799393,3.454501473479581e-08,0.5709944043124218,-0.14180945634718833
2026072915,experimental_text_mined,205,0.8301287106441719,0.722071749728998,-5.243055093539659,-0.3304388846275847,1.305918637168421e-06,0.5709944043124218,-0.4538298525776162
2026072915,calibrated_hse,205,0.9405465605747321,0.8681467995648385,-7.014324032029348,-0.16935376405406455,0.015202836015171998,0.5709944043124218,-0.6472080172262221
2026072915,support_weighted_fusion,205,0.8162352102917116,0.7070373361537793,-5.035829298231011,-0.3159329264685205,3.9394263255433e-06,0.5709944043124218,-0.4294977396050022
2026072915,retrieval_routed_fusion,205,0.8211266848019574,0.7119041734154062,-5.10838821196875,-0.33264972113455954,1.0980831378936677e-06,0.5709944043124218,-0.4380643288277739
2026072916,experimental_text_mined,205,0.693522948975628,0.6079091587198362,-3.3574054445207286,0.16150231156600706,0.020699029962293346,0.5709944043124218,-0.21458799550015262
2026072916,calibrated_hse,205,0.8001825605107697,0.7458694414392918,-4.800754189488922,0.13134384683342856,0.06049082386133336,0.5709944043124218,-0.40138424206508827
2026072916,support_weighted_fusion,205,0.6906454776957911,0.6117595193250366,-3.3213221457206368,0.19812989884666102,0.0044032553714553405,0.5709944043124218,-0.2095485918595829
2026072916,retrieval_routed_fusion,205,0.7028542784375964,0.6199857890321928,-3.4754517989163736,0.16142084617354796,0.020764068660270536,0.5709944043124218,-0.23093023877170432
2026072917,experimental_text_mined,205,0.9152869631675321,0.8277828055013549,-6.589634322050671,-0.19146818721630932,0.0059570780200454785,0.5709944043124218,-0.6029701101356667
2026072917,calibrated_hse,205,0.9929717452395377,0.917064887124732,-7.932645116013807,-0.11463741217130997,0.10168861604250098,0.5709944043124218,-0.7390218498467621
2026072917,support_weighted_fusion,205,0.9230082046156325,0.8345823487676318,-6.718224760572071,-0.2169893357116776,0.001777222564234769,0.5709944043124218,-0.6164925569228609
2026072917,retrieval_routed_fusion,205,0.9629791240896424,0.8613046302200745,-7.4011752296784366,-0.18948031354978953,0.00650748195040525,0.5709944043124218,-0.6864948532188149
2026072918,experimental_text_mined,205,0.6100410617748507,0.5502793674241199,-2.3715098670645025,0.31849618404042523,3.2546349834526333e-06,0.5709944043124218,-0.06838360790846637
2026072918,calibrated_hse,205,0.7475626740618612,0.690697882277963,-4.062925258187103,0.2857030642902624,3.2883839845119336e-05,0.5709944043124218,-0.3092294222428656
2026072918,support_weighted_fusion,205,0.615333069789864,0.5570207983991146,-2.4302581935275103,0.3018601851908166,1.0895377994738721e-05,0.5709944043124218,-0.07765166373361197
2026072918,retrieval_routed_fusion,205,0.6551276666011809,0.5791465007858111,-2.8882858002540797,0.1760812758117897,0.011555102130685651,0.5709944043124218,-0.1473451607464884
2026072919,experimental_text_mined,205,0.9879849076785673,0.9242167184998085,-7.843148525047793,0.28371160489546704,3.75079271022379e-05,0.5709944043124218,-0.7302882483905877
2026072919,calibrated_hse,205,0.7992935851007599,0.7417795324712182,-4.787872470705394,0.1850035913950789,0.007916398781951908,0.5709944043124218,-0.3998273521843891
2026072919,support_weighted_fusion,205,0.9700590831930281,0.899770570059982,-7.525162610436455,0.24307329212077441,0.0004450534772119131,0.5709944043124218,-0.6988942025818113
2026072919,retrieval_routed_fusion,205,0.9949805026349408,0.9276675599423642,-7.968822714560652,0.21374499326092666,0.0020889054843517695,0.5709944043124218,-0.7425398482373452
2026072920,experimental_text_mined,205,0.39560182450270426,0.2721495830894304,-0.41782578468344855,0.6231721742522466,1.9067344448668536e-23,0.5709944043124218,0.30717040041910953
2026072920,calibrated_hse,205,0.8677336696964327,0.7994025291034903,-5.821489215660011,-0.18588667768736236,0.007618714964762092,0.5709944043124218,-0.5196885698754571
2026072920,support_weighted_fusion,205,0.3913140560491562,0.2665979966701521,-0.3872578615264233,0.5992890729426809,2.250460966475341e-21,0.5709944043124218,0.31467970072251844
2026072920,retrieval_routed_fusion,205,0.4179489608372868,0.27612296867539143,-0.5825330837852924,0.6056394123929065,6.581484569927401e-22,0.5709944043124218,0.26803317566558077
2026072921,experimental_text_mined,205,0.5784495103534841,0.4618562916073045,-2.0313578947445152,0.21209241065035078,0.0022661033719910562,0.5709944043124218,-0.013056355692381312
2026072921,calibrated_hse,205,0.6779008913811977,0.6291246311643196,-3.16330960430722,0.4699373970956134,1.1707829300100672e-12,0.5709944043124218,-0.18722860725318358
2026072921,support_weighted_fusion,205,0.5611173959486915,0.4535584217712516,-1.85242191562783,0.21219831924418067,0.002254349927818094,0.5709944043124218,0.01729790745607035
2026072921,retrieval_routed_fusion,205,0.6091381424301717,0.4789732842153405,-2.361536936338631,0.16192796906233964,0.020362061478803727,0.5709944043124218,-0.06680229758763007
2026072922,experimental_text_mined,205,2.040930269830983,1.8093236499451475,-36.73658816839592,0.08657747841233716,0.21707620930590288,0.5709944043124218,-2.5743437315968514
2026072922,calibrated_hse,205,0.8686275831766481,0.8128683109331992,-5.83555104655422,0.054560927766130016,0.4371612503145254,0.5709944043124218,-0.5212541079498482
2026072922,support_weighted_fusion,205,2.041976278896492,1.815304945085673,-36.77527927816087,0.0639514923494757,0.36230590937898083,0.5709944043124218,-2.576175639331164
2026072922,retrieval_routed_fusion,205,2.0497325787027796,1.8320874515621546,-37.062797656532915,0.06301083453716387,0.3694236036173976,0.5709944043124218,-2.5897594848955134
2026072923,experimental_text_mined,205,0.5566086528773664,0.5154171731481482,-1.806765989300608,0.2603211284523019,0.0001634820885133252,0.5709944043124218,0.025194207379980144
2026072923,calibrated_hse,205,0.7726339244881923,0.7179691326964601,-4.408213706976929,0.05198918400825587,0.4591052199527762,0.5709944043124218,-0.3531374714934032
2026072923,support_weighted_fusion,205,0.5588584869041245,0.5173776864524745,-1.8295019631101672,0.23530375055487607,0.0006831615714441852,0.5709944043124218,0.02125400409643421
2026072923,retrieval_routed_fusion,205,0.5941339194356537,0.5352078779956355,-2.1979744733677906,0.26650562215004736,0.00011221513637032,0.5709944043124218,-0.04052494201076462
2026072924,experimental_text_mined,205,0.8247139238542449,0.760246330937131,-5.161875969556939,-0.1197504284596051,0.08722136728743636,0.5709944043124218,-0.4443467705210637
2026072924,calibrated_hse,205,0.6449406411127742,0.5878651310503716,-2.768302759909994,0.16989897767769085,0.014873639117621327,0.5709944043124218,-0.12950431079862637
2026072924,support_weighted_fusion,205,0.8384506622526425,0.7737967186440831,-5.368854431337944,-0.16398505385859136,0.01879970226117729,0.5709944043124218,-0.4684043414791173
2026072924,retrieval_routed_fusion,205,0.83712657284474,0.7706436574676734,-5.348754801418468,-0.14885682627775365,0.033158798154621416,0.5709944043124218,-0.46608542311861784
2026072925,experimental_text_mined,205,0.5589125104619487,0.4526978126844158,-1.8300490323765373,0.5647844638934806,1.1402297341656326e-18,0.5709944043124218,0.021159390983913104
2026072925,calibrated_hse,205,0.7302226694568426,0.6813525084203682,-3.8307762343294627,0.29569140175395836,1.6742796417441185e-05,0.5709944043124218,-0.2788613407449409
2026072925,support_weighted_fusion,205,0.5510341947753868,0.4499426097369064,-1.7508277617148291,0.534835191051747,1.4509850868071709e-16,0.5709944043124218,0.034956926698906175
2026072925,retrieval_routed_fusion,205,0.5492039092572486,0.4475239381758413,-1.732584107864899,0.5140290732060595,3.2027527909858084e-15,0.5709944043124218,0.038162361821063334
2026072926,experimental_text_mined,205,0.7505774274631778,0.7069421498838573,-4.103842892947311,0.3433727526692899,4.6460594492552144e-07,0.5709944043124218,-0.31450925227017895
2026072926,calibrated_hse,205,0.7980625046248695,0.7496629913801307,-4.770057115575287,0.3844165201327735,1.2664653773925517e-08,0.5709944043124218,-0.3976713232170425
2026072926,support_weighted_fusion,205,0.7494403746966626,0.70552748633814,-4.088390941640119,0.34499749671850743,4.066799479475042e-07,0.5709944043124218,-0.31251789691200443
2026072926,retrieval_routed_fusion,205,0.7845475028774855,0.7348692333632285,-4.576282755095481,0.26101183557763297,0.00015682548339925894,0.5709944043124218,-0.3740020864516518
2026072927,experimental_text_mined,205,0.8915689639827836,0.8148520671409204,-6.201387532728351,-0.21564666744831146,0.0019006683620093239,0.5709944043124218,-0.561432051258699
2026072927,calibrated_hse,205,0.6081519479660826,0.5183307061097576,-2.3506610929454546,-0.13061224268937352,0.06195020607926707,0.5709944043124218,-0.06507514499797089
2026072927,support_weighted_fusion,205,0.8921446816411952,0.8126204993136115,-6.210690917511207,-0.2404897787874493,0.0005140030967016101,0.5709944043124218,-0.5624403232383602
2026072927,retrieval_routed_fusion,205,0.9171335689576747,0.8347155261837049,-6.620289627005303,-0.2831527518736318,3.891173842130316e-05,0.5709944043124218,-0.6062041274503657
2026072928,experimental_text_mined,205,0.5087573065955757,0.42900568194670236,-1.3449177678038944,0.1858367197865432,0.007635285879842363,0.5709944043124218,0.10899773666221917
2026072928,calibrated_hse,205,0.5899052406923759,0.5273541903992304,-2.152614054396091,0.25658114839432883,0.0002043465045090785,0.5709944043124218,-0.03311912732792217
2026072928,support_weighted_fusion,205,0.5132311883796038,0.4265817215480276,-1.386340315767855,0.20699718139260248,0.0029018614915431416,0.5709944043124218,0.10116249037917473
2026072928,retrieval_routed_fusion,205,0.612693217112324,0.47333583915932614,-2.400888889665064,0.15316132416049805,0.028344894133878737,0.5709944043124218,-0.0730284088337346
2026072929,experimental_text_mined,205,0.8628245244306453,0.7733939898939233,-5.744523308966658,-0.35459439046760716,1.8235946257341148e-07,0.5709944043124218,-0.5110910333169352
2026072929,calibrated_hse,205,0.6917125140690666,0.6401647144243212,-3.334685209771324,0.2580493233935481,0.00018728431488141802,0.5709944043124218,-0.21141732536242772
2026072929,support_weighted_fusion,205,0.8673305720424133,0.7776636415876804,-5.8151529682242105,-0.3801615522352504,1.8840619986427132e-08,0.5709944043124218,-0.5189826125999126
2026072929,retrieval_routed_fusion,205,0.8774369395210224,0.7851895849572957,-5.974902263111841,-0.3101134933159046,6.037875021459391e-06,0.5709944043124218,-0.5366822037032248
2026072930,experimental_text_mined,205,0.4594326688874536,0.4065908650083885,-0.9122736692283919,-0.06847821942283189,0.3292580677850332,0.5709944043124218,0.19538148637254724
2026072930,calibrated_hse,205,0.8037169344928792,0.7453358591938992,-4.852110752420042,0.29254580955747905,2.0765267117355055e-05,0.5709944043124218,-0.40757409954077656
2026072930,support_weighted_fusion,205,0.4770448715061304,0.42135116055433325,-1.0616966300402058,-0.03232230485150334,0.6454620918512183,0.5709944043124218,0.1645366961510301
2026072930,retrieval_routed_fusion,205,0.5093149682663529,0.43844414487807215,-1.3500612318039602,-0.03256547638771181,0.6429783929866835,0.5709944043124218,0.10802108668707848
2026072931,experimental_text_mined,205,0.6117811664929258,0.5490588670073546,-2.390771349316308,-0.35782597213808753,1.3836194884839e-07,0.5709944043124218,-0.07143110663162891
2026072931,calibrated_hse,205,0.8567483480888765,0.8078015474328264,-5.649865324469312,0.12701932534382873,0.06954273976326573,0.5709944043124218,-0.5004496394681012
2026072931,support_weighted_fusion,205,0.626394779831889,0.56313703508565,-2.554696757389368,-0.2714105295473329,8.271644321216719e-05,0.5709944043124218,-0.09702437554739095
2026072931,retrieval_routed_fusion,205,0.6470120457802822,0.5657056509416042,-2.792547518182491,-0.2326081333592345,0.0007901218431423832,0.5709944043124218,-0.1331320252768485
2026072932,experimental_text_mined,205,0.5530748894309764,0.4647373635694921,-1.7712402669274185,0.2469431337027281,0.000357650510366796,0.5709944043124218,0.031382995605751425
2026072932,calibrated_hse,205,0.7833584502041022,0.7282826439842763,-4.559392842536504,0.34255633111129113,4.96616993597057e-07,0.5709944043124218,-0.3719196620628959
2026072932,support_weighted_fusion,205,0.5105379289377574,0.43272329719682673,-1.3613606562717457,0.237389070366079,0.0006097640103634311,0.5709944043124218,0.10587927818218228
2026072932,retrieval_routed_fusion,205,0.5328791060610422,0.44528665918493554,-1.572549159869955,0.17582597208908293,0.011678006545122488,0.5709944043124218,0.06675248997803605
2026072933,experimental_text_mined,205,0.8565405516512221,0.7843708236972522,-5.646639988220412,-0.16840703006125504,0.015789614745491957,0.5709944043124218,-0.5000857191983316
2026072933,calibrated_hse,205,0.5582603546013241,0.4572395344013965,-1.8234485134837994,0.2583274572798982,0.00018420566204244604,0.5709944043124218,0.02230153152977349
2026072933,support_weighted_fusion,205,0.8568896451123861,0.785834686884542,-5.6520589293014725,-0.1686936906639557,0.01560989212991822,0.5709944043124218,-0.5006970972758179
2026072933,retrieval_routed_fusion,205,0.8558669164384366,0.785409416576191,-5.636189461199699,-0.16906088639555608,0.015382289444039849,0.5709944043124218,-0.4989059612047367
2026072934,experimental_text_mined,205,0.3389791135573386,0.21621974056716942,-0.04100347143428418,0.5957349360705614,4.4255907462076915e-21,0.5709944043124218,0.40633548945977954
2026072934,calibrated_hse,205,0.8880582881470834,0.822069083520468,-6.144786275732245,-0.3035293208172683,9.683245489172198e-06,0.5709944043124218,-0.5552836970731134
2026072934,support_weighted_fusion,205,0.367361769683328,0.24102871396645115,-0.22262765622265057,0.5529062288963056,8.260767265002303e-18,0.5709944043124218,0.3566280739200999
2026072934,retrieval_routed_fusion,205,0.47823883163103864,0.27162581836741767,-1.0720296790691073,0.4808353000501919,2.9429849960469633e-13,0.5709944043124218,0.16244567719201597
2026072935,experimental_text_mined,205,0.7052826157310413,0.6385901117711954,-3.5064302846805138,0.07198092024150755,0.3050617310159176,0.5709944043124218,-0.2351830602969329
2026072935,calibrated_hse,205,0.6402524854021429,0.5936392190391836,-2.7137173318545744,0.2507205655491061,0.00028794700037270646,0.5709944043124218,-0.12129380002089525
2026072935,support_weighted_fusion,205,0.7137697860706529,0.6497256281109723,-3.615541062107048,0.09865272677670076,0.1593413245073633,0.5709944043124218,-0.2500469018258733
2026072935,retrieval_routed_fusion,205,0.7441851127137052,0.6538072400159233,-4.017279024778115,0.09083353053495101,0.19522881134514977,0.5709944043124218,-0.3033141955389838
2026072936,experimental_text_mined,205,1.8317857692029798,1.652235483801776,-29.39874539322286,-0.2094822080517405,0.0025739713007117537,0.5709944043124218,-2.208062557826243
2026072936,calibrated_hse,205,0.7475731194484184,0.6606281167405684,-4.06306674353069,-0.4631327583334568,2.7058225276906514e-12,0.5709944043124218,-0.3092477155684716
2026072936,support_weighted_fusion,205,1.827326680798828,1.6437843546345918,-29.25092711571635,-0.20546561156722867,0.0031223452970283645,0.5709944043124218,-2.200253219642761
2026072936,retrieval_routed_fusion,205,1.8530180514342998,1.68433398572679,-30.107535011562476,-0.21582586630644982,0.0018837526311383493,0.5709944043124218,-2.245247304420892
2026072937,experimental_text_mined,205,2.0489793893181893,1.8107523682121016,-37.034829883355755,-0.16092152821218897,0.021166580145690193,0.5709944043124218,-2.588440401242676
2026072937,calibrated_hse,205,0.7036769636713082,0.6318109030037117,-3.485934890596301,-0.0004821618013199751,0.9945255227437662,0.5709944043124218,-0.23237103263500394
2026072937,support_weighted_fusion,205,2.04432321154878,1.798573617097578,-36.86216274045589,-0.1548005850883989,0.026675698657870145,0.5709944043124218,-2.5802858944134606
2026072937,retrieval_routed_fusion,205,2.057242204155569,1.8259713547748322,-37.34221065862603,-0.16787482700712128,0.01612807520962123,0.5709944043124218,-2.6029113221045526
2026072938,experimental_text_mined,205,0.8944973163778354,0.8370689301256761,-6.248771040477587,-0.05639694442403639,0.4218687834716334,0.5709944043124218,-0.566560564555739
2026072938,calibrated_hse,205,0.9700350557588168,0.8881127587767246,-7.5247402954445235,-0.23269993656789154,0.0007862388270709991,0.5709944043124218,-0.6988521225998887
2026072938,support_weighted_fusion,205,0.8970444139821102,0.8359047894438074,-6.290111834564193,-0.12117489761398892,0.083499048837379,0.5709944043124218,-0.5710213746530675
2026072938,retrieval_routed_fusion,205,0.9163528538998501,0.85374881249742,-6.607321520981509,-0.08702919029631034,0.21467792480143183,0.5709944043124218,-0.6048368372423911
2026072939,experimental_text_mined,205,0.892205769181773,0.7863304526651534,-6.211678422035129,-0.4487701625584857,1.4938955882318556e-11,0.5709944043124218,-0.5625473077203733
2026072939,calibrated_hse,205,0.9999954959910545,0.9411875500840404,-8.059461553885217,0.191981154881755,0.005821981947102253,0.5709944043124218,-0.7513227598004676
2026072939,support_weighted_fusion,205,0.8989666563663786,0.8017303451110475,-6.321388716926289,-0.41661093468337945,5.188749058590859e-10,0.5709944043124218,-0.5743878566531548
2026072939,retrieval_routed_fusion,205,0.9061611699793521,0.8067915236384892,-6.439045155447913,-0.36717147264863287,6.118990053437735e-08,0.5709944043124218,-0.5869878288396371
2026072940,experimental_text_mined,205,0.47310018359760664,0.430203171060782,-1.0277412293454042,0.47958149689390184,3.4583400947027505e-13,0.5709944043124218,0.1714451489812708
2026072940,calibrated_hse,205,0.650461241222424,0.5938896559799437,-2.833091138591646,-0.22037651059319124,0.001497615485983643,0.5709944043124218,-0.1391727069649559
2026072940,support_weighted_fusion,205,0.48703021246218997,0.4398533773956476,-1.1489093951285265,0.497009004371145,3.456974377938967e-14,0.5709944043124218,0.14704906250585684
2026072940,retrieval_routed_fusion,205,0.5899682339374963,0.471486259211905,-2.1532873964165793,0.410418428178342,9.85274173518723e-10,0.5709944043124218,-0.03322944932870645
2026072941,experimental_text_mined,205,0.4651575881025256,0.37685018444638213,-0.9602276841191217,0.10179025183926828,0.14642439873643806,0.5709944043124218,0.18535525989495885
2026072941,calibrated_hse,205,0.677502804722603,0.6288026957643733,-3.158421363558756,0.4018506468856057,2.3421458881817573e-09,0.5709944043124218,-0.18653142588750274
2026072941,support_weighted_fusion,205,0.47925045070025946,0.3846789779681601,-1.0808048831836783,0.09789448132290186,0.16258763886823197,0.5709944043124218,0.1606739977121812
2026072941,retrieval_routed_fusion,205,0.6367345811902713,0.4404895816320674,-2.6730189814037577,0.058874788170231875,0.4017320542363658,0.5709944043124218,-0.11513278655858686
2026072942,experimental_text_mined,205,0.4936703339121887,0.35825011443283133,-1.207904875064421,0.27983763740115614,4.8310935173294634e-05,0.5709944043124218,0.13542001430529768
2026072942,calibrated_hse,205,0.7319512274234375,0.5457763863649712,-3.853673797876044,-0.10957532554617473,0.11781763442954758,0.5709944043124218,-0.28188861728835374
2026072942,support_weighted_fusion,205,0.4537977048912606,0.335819756171129,-0.8656530764199832,0.3702481349258328,4.650900791407134e-08,0.5709944043124218,0.20525017151838243
2026072942,retrieval_routed_fusion,205,0.5960367907888346,0.39715031536668516,-2.2184919990021394,0.2552975355663065,0.00022044033803731979,0.5709944043124218,-0.043857498930428826
2026072943,experimental_text_mined,205,1.002513331621388,0.9352642194444434,-8.105139662485168,0.02126845145270891,0.7621260582579176,0.5709944043124218,-0.7557323225060169
