contract,budget,repeat,learner,method,scope,n,base_rmse,aug_rmse,relative_rmse_gain,base_r2,aug_r2,delta_r2,delta_mae
planned_state,60,0,random_forest,state_only,all,428,0.37907981069727437,0.2872676439171923,0.24219745865970546,-0.1578049078086048,0.33511352161276264,0.49291842942136743,0.08751506292232902
planned_state,60,0,random_forest,state_only,q1,152,0.3708089728508544,0.24744077542494491,0.33270014066118686,-0.6515414954156749,0.26458657013875564,0.9161280655544305,0.13682132228939883
planned_state,60,0,random_forest,state_only,q2,92,0.3759412357675338,0.26988782246012694,0.28210103925121377,0.05245429995660811,0.5116549225037239,0.4592006225471158,0.07835706920297167
planned_state,60,0,random_forest,state_only,q3,95,0.41199979098006917,0.3460365438395981,0.16010505001363487,-0.012967489849326164,0.2854289005613897,0.29839639041071586,0.06708208352274797
planned_state,60,0,random_forest,state_only,q4,89,0.35908998716078055,0.29862174230411065,0.16839301294579284,-0.21500249340631528,0.15974050581993116,0.37474299922624643,0.03458379372397474
planned_state,60,0,random_forest,state_plus_crossfitted_predicted_uts,all,428,0.2872676439171923,0.2750920897202056,0.04238400827521113,0.33511352161276264,0.39028022478282154,0.055166703170058895,0.004052328321319104
planned_state,60,0,random_forest,state_plus_crossfitted_predicted_uts,q1,152,0.24744077542494491,0.25119115199421754,-0.015156663499909753,0.26458657013875564,0.24212479991475544,-0.0224617702240002,-0.01923932536757053
planned_state,60,0,random_forest,state_plus_crossfitted_predicted_uts,q2,92,0.26988782246012694,0.27693995915158715,-0.026129881026781366,0.5116549225037239,0.485800697251895,-0.0258542252518289,-3.3279681565384633e-05
planned_state,60,0,random_forest,state_plus_crossfitted_predicted_uts,q3,95,0.3460365438395981,0.31478188659529827,0.09032183970369216,0.2854289005613897,0.40868215731770086,0.12325325675631116,0.01794314441516104
planned_state,60,0,random_forest,state_plus_crossfitted_predicted_uts,q4,89,0.29862174230411065,0.2666712138885286,0.10699330922476583,0.15974050581993116,0.3299258657184616,0.17018535989853045,0.03322738189504512
planned_state,60,0,random_forest,predicted_uts_residual_anchor,all,428,0.2872676439171923,0.32019064987169976,-0.11460742847878078,0.33511352161276264,0.17397846999643318,-0.16113505161632946,-0.03606632162057269
planned_state,60,0,random_forest,predicted_uts_residual_anchor,q1,152,0.24744077542494491,0.3672429419398975,-0.4841650140693631,0.26458657013875564,-0.6199288357917196,-0.8845154059304753,-0.09349396577153327
planned_state,60,0,random_forest,predicted_uts_residual_anchor,q2,92,0.26988782246012694,0.27476959643101756,-0.018088159467112876,0.5116549225037239,0.4938286177489831,-0.017826304754740785,-0.003999195369367908
planned_state,60,0,random_forest,predicted_uts_residual_anchor,q3,95,0.3460365438395981,0.3133698831911998,0.09440234342283979,0.2854289005613897,0.4139751567496781,0.1285462561882884,-0.002536329347338412
planned_state,60,0,random_forest,predicted_uts_residual_anchor,q4,89,0.29862174230411065,0.2825383624752638,0.05385870333737397,0.15974050581993116,0.24781368839937135,0.08807318257944019,-0.006926130273629927
