base_rmse_mean,aug_rmse_mean,relative_rmse_improvement_mean,relative_rmse_ci_lo,relative_rmse_ci_hi,pooled_base_r2,pooled_aug_r2,bootstrap_articles,effect_fold_0,effect_fold_1,effect_fold_2,effect_fold_3,effect_fold_4,learner
0.6578539292113742,0.6446452573110795,0.01978752842473904,-0.0006462604462294409,0.05339108261392332,-0.4520057211152413,-0.3944566983405733,15,-0.003014599948441477,0.006874475836671288,0.011686075745963248,0.014052326048160682,0.09805922857831487,extra-trees-sensitivity
0.6384274202611765,0.6230021078235086,0.02378915429556919,-0.011959939238964904,0.07636629220094739,-0.36197070153430455,-0.2962944632397615,15,0.024268978218462772,0.0026347014862413086,0.01319379721376222,0.009934939956048572,0.16945220081956464,ridge-sensitivity
